algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/child,child.xbif50001_,4,10,3,3,-0.6546152503009621,-62958.21055751748,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,5,8,-0.6640100173732693,-63892.49505075607,1.1,14.0,8.0,4,0
pges,res/networks/child,child.xbif50001_,4,10,5,2,-0.6341173422023696,-62955.88483653801,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50001_,4,10,5,6,-0.6787774741321785,-63122.75895737056,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,7,9,-0.6183880691938418,-63913.94751624767,1.1,10.0,12.0,6,0
pges,res/networks/child,child.xbif50001_,4,10,7,7,-0.6650969214755817,-63639.42361812616,0.8,6.0,10.0,5,0
phc,res/networks/child,child.xbif50001_,4,10,7,8,-0.6303865989424028,-63782.27123528674,1.1,14.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,11,8,-0.6180048220017633,-64665.23282874885,1.0,12.0,8.0,4,0
pges,res/networks/child,child.xbif50001_,4,10,11,7,-0.639560358226828,-65290.45791214935,0.9,10.0,8.0,4,0
phc,res/networks/child,child.xbif50001_,4,10,11,8,-0.7097536320185865,-64665.23282874885,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,13,8,-0.6663604158609601,-63501.00819359508,1.0,8.0,12.0,5,0
pges,res/networks/child,child.xbif50001_,4,10,13,3,-0.6052073341725033,-63041.07427378406,0.4,4.0,4.0,4,0
phc,res/networks/child,child.xbif50001_,4,10,13,8,-0.70298847673752,-63501.00819359507,1.0,8.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,17,9,-0.6539107683818742,-64419.12377677266,1.2,16.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,4,10,17,7,-0.683049712028507,-63639.42361812616,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50001_,4,10,17,9,-0.6746192512860688,-64135.55730666277,1.2,16.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,19,12,-0.650666575664341,-63958.94989297935,1.4,14.0,14.0,6,0
pges,res/networks/child,child.xbif50001_,4,10,19,7,-0.5874607642495343,-64706.08479310244,0.8,8.0,8.0,5,0
phc,res/networks/child,child.xbif50001_,4,10,19,2,-0.6374927556794824,-62656.96605659265,0.2,0.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,23,4,-0.6772634890793496,-63377.339887868795,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50001_,4,10,23,4,-0.5913779070854284,-63941.67599360228,0.5,4.0,6.0,5,0
phc,res/networks/child,child.xbif50001_,4,10,23,5,-0.7845949185509651,-63641.17660266284,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,4,10,29,2,-0.6504674822056414,-62873.02112027142,0.2,0.0,4.0,6,0
pges,res/networks/child,child.xbif50001_,4,10,29,7,-0.6030013433593486,-64024.107243112965,0.9,8.0,10.0,4,0
phc,res/networks/child,child.xbif50001_,4,10,29,2,-0.6358302695000243,-62873.02112027142,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,2,8,-0.7377874553674546,-63764.844908389125,1.2,12.0,12.0,4,0
pges,res/networks/child,child.xbif50001_,6,10,2,9,-0.6367258467191346,-63729.89599395119,1.1,6.0,16.0,6,0
phc,res/networks/child,child.xbif50001_,6,10,2,8,-0.7377874553674546,-63764.844908389125,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,3,9,-0.6381512999728752,-64104.07269522468,1.3,14.0,12.0,4,0
pges,res/networks/child,child.xbif50001_,6,10,3,8,-0.6610657653939931,-63746.92826299693,1.0,8.0,12.0,7,0
phc,res/networks/child,child.xbif50001_,6,10,3,9,-0.6381512999728752,-64104.07269522468,1.3,14.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,5,6,-0.7868797152215303,-63346.94973979995,0.7,6.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,5,5,-0.5840705223669331,-63967.757616421855,0.6,6.0,6.0,4,0
phc,res/networks/child,child.xbif50001_,6,10,5,5,-0.6181734158403576,-63561.57180215168,0.7,8.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,7,8,-0.7242472836325927,-63782.27123528674,1.2,16.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,7,10,-0.6439391129694811,-63856.77654575499,1.3,14.0,12.0,5,0
phc,res/networks/child,child.xbif50001_,6,10,7,8,-0.7068841895434106,-63518.4345204927,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,11,8,-0.6332215516388305,-63715.26976086618,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,11,13,-0.5621167523638595,-64891.071902568554,1.7,18.0,16.0,6,0
phc,res/networks/child,child.xbif50001_,6,10,11,9,-0.6418794464547527,-64219.114990807866,1.1,14.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,13,8,-0.6604795743902228,-63825.443210854035,1.2,16.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,13,9,-0.6400669271631756,-64370.444012669825,1.2,14.0,10.0,5,0
phc,res/networks/child,child.xbif50001_,6,10,13,7,-0.5727513024049531,-63395.23164730869,0.9,10.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,17,13,-0.6772576220275062,-64916.46329179359,1.8,22.0,14.0,4,0
pges,res/networks/child,child.xbif50001_,6,10,17,5,-0.645275630061414,-62786.041789348805,0.6,4.0,8.0,5,0
phc,res/networks/child,child.xbif50001_,6,10,17,13,-0.6772576220275062,-64916.46329179359,1.8,22.0,14.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,19,6,-0.7382890099857048,-63619.703912233585,0.7,6.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,19,10,-0.674722510354407,-64524.64844102158,1.2,12.0,12.0,4,0
phc,res/networks/child,child.xbif50001_,6,10,19,4,-0.7382869988227314,-63570.489259791255,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,23,3,-0.7057867891859484,-62742.155493838705,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,23,6,-0.6661011109638804,-63692.99773646504,0.8,6.0,10.0,5,0
phc,res/networks/child,child.xbif50001_,6,10,23,2,-0.670062668112571,-62656.96605659265,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,10,29,8,-0.6941742635782168,-63567.89501083917,1.0,12.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,6,10,29,4,-0.6436223064366939,-62707.20657940078,0.4,0.0,8.0,5,0
phc,res/networks/child,child.xbif50001_,6,10,29,8,-0.6941742635782168,-63567.89501083917,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,2,11,-0.656270059186765,-63880.55922949845,1.3,12.0,14.0,6,0
pges,res/networks/child,child.xbif50001_,8,10,2,7,-0.6155460593495378,-63426.81082011379,0.9,8.0,10.0,5,1
phc,res/networks/child,child.xbif50001_,8,10,2,8,-0.6965922345590283,-63764.84490838913,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,3,8,-0.6637484392680209,-63941.89596124191,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,8,10,3,7,-0.6367585786377671,-63312.00082536203,0.7,2.0,12.0,6,1
phc,res/networks/child,child.xbif50001_,8,10,3,2,-0.6499919919550056,-62873.02112027142,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,5,12,-0.7117594836995224,-64953.44594262443,1.6,22.0,10.0,7,1
pges,res/networks/child,child.xbif50001_,8,10,5,4,-0.6296645171700138,-63642.75721365692,0.5,4.0,6.0,6,1
phc,res/networks/child,child.xbif50001_,8,10,5,6,-0.5921714288146941,-62839.652053789774,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,7,4,-0.7077555948070613,-63476.38236490562,0.5,4.0,6.0,4,1
pges,res/networks/child,child.xbif50001_,8,10,7,7,-0.5332030928461736,-63950.08545162009,0.8,4.0,12.0,6,1
phc,res/networks/child,child.xbif50001_,8,10,7,4,-0.6727980765435511,-63642.757213656914,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,11,9,-0.7273550750317861,-64798.577352428714,1.1,14.0,8.0,4,1
pges,res/networks/child,child.xbif50001_,8,10,11,9,-0.7909472578736254,-65749.80924404942,1.1,12.0,10.0,6,1
phc,res/networks/child,child.xbif50001_,8,10,11,9,-0.7273550750317861,-64798.577352428714,1.1,14.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,13,6,-0.6684974923405015,-63833.0258954037,0.9,12.0,6.0,6,1
pges,res/networks/child,child.xbif50001_,8,10,13,6,-0.675321318488215,-63341.621382867736,0.7,4.0,10.0,5,1
phc,res/networks/child,child.xbif50001_,8,10,13,5,-0.5407433235849564,-62921.087811942576,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,17,6,-0.6785655045598024,-63024.9738207267,0.8,6.0,10.0,3,2
pges,res/networks/child,child.xbif50001_,8,10,17,8,-0.5940832310248606,-63207.04762196885,1.2,16.0,8.0,5,0
phc,res/networks/child,child.xbif50001_,8,10,17,7,-0.6705913479686381,-63679.65547114306,0.9,6.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,19,6,-0.690114082843696,-64539.70994435114,0.8,8.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,8,10,19,7,-0.5095507464123777,-64738.92369662362,0.8,6.0,10.0,7,1
phc,res/networks/child,child.xbif50001_,8,10,19,2,-0.6512004555270916,-62873.02112027141,0.2,0.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,23,9,-0.722452620925025,-64104.971375210815,1.1,10.0,12.0,6,1
pges,res/networks/child,child.xbif50001_,8,10,23,6,-0.653091595142864,-63428.13515130521,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50001_,8,10,23,8,-0.7152722065853342,-64186.15678671606,1.0,8.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,8,10,29,5,-0.7174102235206429,-63261.7603025539,0.5,2.0,8.0,5,0
pges,res/networks/child,child.xbif50001_,8,10,29,7,-0.6878264685830751,-64024.10724311296,1.0,10.0,10.0,4,1
phc,res/networks/child,child.xbif50001_,8,10,29,4,-0.7031219329393028,-62706.18070903498,0.4,2.0,6.0,3,0
ges,res/networks/child,child.xbif50001_,0,15,-1,15,-0.6362830388769853,-64467.997270409534,1.6,0.0,32.0,0,0
hc,res/networks/child,child.xbif50001_,1,15,-1,8,-0.6172658082393148,-63665.80927051969,1.1,14.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,2,9,-0.549702779140263,-63413.22849694798,1.3,20.0,6.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,2,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,2,9,-0.549702779140263,-63413.22849694798,1.3,20.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,3,5,-0.5646638007063426,-62957.96471961333,0.6,6.0,6.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,3,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,3,5,-0.5646638007063426,-62957.96471961333,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,5,4,-0.6687354803080721,-63476.382364905614,0.5,4.0,6.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,5,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,5,4,-0.6687354803080721,-63476.382364905614,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,7,6,-0.6191733556749446,-63328.284897606056,0.9,14.0,4.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,7,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,7,6,-0.6191733556749446,-63328.284897606056,0.9,14.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,11,10,-0.6913298433465787,-63934.51178257094,1.4,20.0,8.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,11,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,11,10,-0.6913298433465787,-63934.51178257094,1.4,20.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,13,7,-0.7031849399257097,-63561.32596424752,0.9,10.0,8.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,13,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,13,7,-0.7031849399257097,-63561.32596424752,0.9,10.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,17,9,-0.6503149751865409,-63849.32234532488,1.2,16.0,8.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,17,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,17,9,-0.6503149751865409,-63849.32234532488,1.2,16.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,19,2,-0.5813656840164539,-62873.02112027143,0.2,0.0,4.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,19,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,19,2,-0.5813656840164539,-62873.02112027143,0.2,0.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,23,9,-0.6300315906560099,-63413.22849694798,1.3,20.0,6.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,23,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,23,9,-0.6300315906560099,-63413.22849694798,1.3,20.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,1,15,29,5,-0.6452693881674547,-63273.71447531816,0.7,10.0,4.0,3,0
pges,res/networks/child,child.xbif50001_,1,15,29,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,1,15,29,5,-0.6452693881674547,-63273.71447531816,0.7,10.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,2,11,-0.6797492077370095,-65082.110260069356,1.2,14.0,10.0,4,0
pges,res/networks/child,child.xbif50001_,2,15,2,3,-0.6335516322345979,-62988.07556324056,0.4,4.0,4.0,6,0
phc,res/networks/child,child.xbif50001_,2,15,2,12,-0.6077321167170205,-65117.83920696893,1.4,18.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,3,7,-0.6445857457990408,-62928.58605652795,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50001_,2,15,3,3,-0.6451690334386273,-62742.15549383872,0.4,4.0,4.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,3,7,-0.6445857457990408,-62928.58605652795,0.9,12.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,5,8,-0.6498864839978926,-63986.62116438889,1.0,10.0,10.0,5,0
pges,res/networks/child,child.xbif50001_,2,15,5,5,-0.6213749947176952,-62693.86431407878,0.6,2.0,10.0,7,0
phc,res/networks/child,child.xbif50001_,2,15,5,6,-0.6593119612003444,-63937.40651194655,0.8,8.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,7,8,-0.6306137342220823,-63775.58069235125,1.1,14.0,8.0,6,0
pges,res/networks/child,child.xbif50001_,2,15,7,7,-0.6487421327860864,-62894.38749873561,1.0,10.0,10.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,7,6,-0.6959022213161613,-63726.36603990891,0.9,12.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,11,13,-0.6523700138301775,-65138.97035963705,1.8,20.0,16.0,6,0
pges,res/networks/child,child.xbif50001_,2,15,11,5,-0.6711364770631562,-62693.8643140788,0.6,2.0,10.0,7,0
phc,res/networks/child,child.xbif50001_,2,15,11,10,-0.6774557236219212,-65102.07210215091,1.4,18.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,13,6,-0.7077672687135725,-63285.893058706504,0.7,8.0,6.0,4,0
pges,res/networks/child,child.xbif50001_,2,15,13,5,-0.590012651795434,-62785.95089307701,0.6,6.0,6.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,13,4,-0.6584069181149373,-63236.678406264175,0.5,6.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,17,6,-0.703765185272341,-63782.517073190895,1.0,14.0,6.0,4,0
pges,res/networks/child,child.xbif50001_,2,15,17,4,-0.6251268358410805,-63642.75721365693,0.5,4.0,6.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,17,6,-0.6052568794614077,-63782.517073190895,1.0,14.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,19,6,-0.627106741388111,-63619.70391223358,0.7,6.0,8.0,6,0
pges,res/networks/child,child.xbif50001_,2,15,19,2,-0.6607193074584476,-62656.96605659265,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,19,4,-0.607917916929532,-63570.48925979125,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,23,7,-0.6389008021581055,-64472.82361562637,1.0,14.0,6.0,6,0
pges,res/networks/child,child.xbif50001_,2,15,23,4,-0.6292952797942972,-63378.920498862884,0.4,2.0,6.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,23,6,-0.6518064235404122,-64203.82895151784,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,2,15,29,4,-0.676692712594251,-63570.48925979124,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50001_,2,15,29,2,-0.6502329163715962,-62656.96605659265,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50001_,2,15,29,4,-0.5801782660273564,-63570.489259791255,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,2,9,-0.757426887932551,-63858.95180327476,1.2,12.0,12.0,7,0
pges,res/networks/child,child.xbif50001_,4,15,2,10,-0.6239694909140359,-63881.97224844134,1.4,16.0,12.0,5,0
phc,res/networks/child,child.xbif50001_,4,15,2,9,-0.7479059743024706,-63858.95180327475,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,3,9,-0.6668719939936025,-64152.228173563766,1.1,10.0,12.0,6,0
pges,res/networks/child,child.xbif50001_,4,15,3,6,-0.6459302856210566,-63962.40184657628,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50001_,4,15,3,5,-0.6496412152641875,-63611.48468613592,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,5,11,-0.7461801985299374,-64179.12453131423,1.4,16.0,12.0,5,0
pges,res/networks/child,child.xbif50001_,4,15,5,2,-0.6220949205331483,-62656.96605659265,0.2,0.0,4.0,7,0
phc,res/networks/child,child.xbif50001_,4,15,5,9,-0.6956506202615316,-63903.84388362756,1.2,14.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,7,6,-0.5861974251382083,-63691.97186609925,0.7,6.0,8.0,6,0
pges,res/networks/child,child.xbif50001_,4,15,7,9,-0.6605116605383914,-63866.859570244014,1.2,10.0,14.0,8,0
phc,res/networks/child,child.xbif50001_,4,15,7,5,-0.6620313324506434,-62909.919377757564,0.6,2.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,11,5,-0.605098301540297,-62791.37014628105,0.6,6.0,6.0,6,0
pges,res/networks/child,child.xbif50001_,4,15,11,10,-0.5693455928846644,-63881.97224844135,1.3,14.0,12.0,4,0
phc,res/networks/child,child.xbif50001_,4,15,11,5,-0.6602894624587959,-62791.37014628104,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,13,8,-0.6695918128728688,-63904.822588149735,1.0,8.0,12.0,4,1
pges,res/networks/child,child.xbif50001_,4,15,13,8,-0.6768335925667034,-63166.36594843906,1.0,10.0,10.0,4,0
phc,res/networks/child,child.xbif50001_,4,15,13,6,-0.588312703368779,-62791.606711934,0.8,6.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,17,4,-0.6324480495856957,-62922.23577271375,0.4,2.0,6.0,4,0
pges,res/networks/child,child.xbif50001_,4,15,17,5,-0.6514010384089844,-63464.10993610892,0.6,6.0,6.0,8,0
phc,res/networks/child,child.xbif50001_,4,15,17,6,-0.6629673420664354,-63061.995632247716,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,19,3,-0.6796897282597316,-62958.21055751748,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50001_,4,15,19,5,-0.7009201714500108,-63560.67908249925,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50001_,4,15,19,3,-0.6808304972277024,-62742.15549383872,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,23,5,-0.5942298489229894,-62791.37014628105,0.6,6.0,6.0,7,0
pges,res/networks/child,child.xbif50001_,4,15,23,5,-0.6565301554835343,-64026.86543084833,0.8,10.0,6.0,6,0
phc,res/networks/child,child.xbif50001_,4,15,23,8,-0.5820006137931224,-63840.6491832728,1.0,12.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,4,15,29,4,-0.7021241558790876,-62922.23577271376,0.4,2.0,6.0,6,0
pges,res/networks/child,child.xbif50001_,4,15,29,7,-0.5886662764105823,-63856.76610385649,0.9,10.0,8.0,6,0
phc,res/networks/child,child.xbif50001_,4,15,29,4,-0.6720854756305518,-62922.23577271375,0.4,2.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,2,7,-0.7435750689139342,-63849.78986504474,1.0,14.0,6.0,6,1
pges,res/networks/child,child.xbif50001_,6,15,2,13,-0.6453482086894775,-66233.7170230717,2.0,30.0,10.0,6,1
phc,res/networks/child,child.xbif50001_,6,15,2,7,-0.6004787493900492,-62874.00250030261,1.0,14.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,3,6,-0.6153717408147289,-63118.02675048954,0.8,10.0,6.0,5,1
pges,res/networks/child,child.xbif50001_,6,15,3,9,-0.5582992432332239,-63922.14115204301,0.9,8.0,10.0,5,1
phc,res/networks/child,child.xbif50001_,6,15,3,3,-0.6153628859020452,-62958.21055751748,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,5,11,-0.6790317343494005,-64467.964357966775,1.4,20.0,8.0,7,2
pges,res/networks/child,child.xbif50001_,6,15,5,6,-0.6913905520801598,-63428.135151305214,0.6,4.0,8.0,7,1
phc,res/networks/child,child.xbif50001_,6,15,5,8,-0.6523246483994588,-64151.50814081459,1.0,14.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,7,11,-0.704620951358897,-64545.45082001208,1.5,18.0,12.0,3,2
pges,res/networks/child,child.xbif50001_,6,15,7,5,-0.5806717905442732,-64489.022492850934,0.5,4.0,6.0,6,2
phc,res/networks/child,child.xbif50001_,6,15,7,10,-0.7048610526046668,-64557.76721496828,1.3,18.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,11,5,-0.654483210746917,-63007.42520995981,0.6,6.0,6.0,6,1
pges,res/networks/child,child.xbif50001_,6,15,11,4,-0.6618216700871609,-62706.18070903499,0.4,2.0,6.0,6,1
phc,res/networks/child,child.xbif50001_,6,15,11,5,-0.6749768474869431,-63273.71447531815,0.7,10.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,13,7,-0.7395664372243786,-64198.473181672256,0.8,8.0,8.0,4,3
pges,res/networks/child,child.xbif50001_,6,15,13,4,-0.7501413204421385,-62706.18070903498,0.4,2.0,6.0,9,1
phc,res/networks/child,child.xbif50001_,6,15,13,4,-0.6221077158839298,-63236.678406264175,0.5,6.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,17,13,-0.5824200849728279,-64519.22230865384,1.8,22.0,14.0,6,2
pges,res/networks/child,child.xbif50001_,6,15,17,8,-0.6166470051648949,-63968.828452639435,1.0,10.0,10.0,5,1
phc,res/networks/child,child.xbif50001_,6,15,17,10,-0.6794066662751934,-63696.29266174012,1.5,20.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,19,8,-0.6356201363490542,-63828.67320361772,0.9,10.0,8.0,7,1
pges,res/networks/child,child.xbif50001_,6,15,19,7,-0.5688903238418432,-65137.95166416049,0.9,10.0,8.0,5,1
phc,res/networks/child,child.xbif50001_,6,15,19,4,-0.6664040698755203,-63540.69408397369,0.4,4.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50001_,6,15,23,3,-0.710180977399883,-63212.54565011156,0.3,0.0,6.0,7,1
