algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/water,water.xbif50001_,1,10,29,99,-0.4049326212272545,-67130.15047926293,7.25,8.0,224.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,2,98,-0.47156060156141694,-67205.32485817683,7.25,12.0,220.0,5,0
pges,res/networks/water,water.xbif50001_,2,10,2,98,-0.4653100862036594,-67105.5923843985,7.1875,8.0,222.0,5,0
phc,res/networks/water,water.xbif50001_,2,10,2,98,-0.4769524010405029,-67205.32485817684,7.25,12.0,220.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,3,99,-0.500673514872965,-67136.08456737346,7.3125,8.0,226.0,8,0
pges,res/networks/water,water.xbif50001_,2,10,3,97,-0.48839542404053465,-67110.69173374055,7.125,8.0,220.0,7,0
phc,res/networks/water,water.xbif50001_,2,10,3,99,-0.4570020668320149,-67134.73354624753,7.3125,8.0,226.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,5,99,-0.4454075082542144,-67454.89280063559,7.4375,14.0,224.0,7,0
pges,res/networks/water,water.xbif50001_,2,10,5,103,-0.5004687101376407,-67213.03376568716,7.6875,14.0,232.0,6,0
phc,res/networks/water,water.xbif50001_,2,10,5,102,-0.45435381658939006,-67458.89929989906,7.6875,16.0,230.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,7,95,-0.49885764473738453,-67178.39269113756,6.9375,4.0,218.0,5,0
pges,res/networks/water,water.xbif50001_,2,10,7,99,-0.46501326809581717,-67170.15543129342,7.3125,8.0,226.0,6,0
phc,res/networks/water,water.xbif50001_,2,10,7,95,-0.49885764473738453,-67178.39269113756,6.9375,4.0,218.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,11,103,-0.4161995729277721,-67192.01362916856,7.625,14.0,230.0,7,0
pges,res/networks/water,water.xbif50001_,2,10,11,105,-0.46442529893238926,-67275.01460370157,7.8125,20.0,230.0,6,0
phc,res/networks/water,water.xbif50001_,2,10,11,101,-0.5006139025752363,-67156.91686399473,7.5,12.0,228.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,13,99,-0.500352128715471,-67158.40994252478,7.25,10.0,222.0,7,0
pges,res/networks/water,water.xbif50001_,2,10,13,96,-0.4941772174802444,-67100.90995959946,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,2,10,13,100,-0.4093150012773013,-67122.80603733231,7.3125,10.0,224.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,17,103,-0.4677895122951878,-67239.63819684272,7.75,16.0,232.0,5,0
pges,res/networks/water,water.xbif50001_,2,10,17,98,-0.46431202583313336,-67216.93148798672,7.25,12.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,2,10,17,105,-0.4576017801741665,-67168.08607523004,7.8125,16.0,234.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,19,104,-0.5092482942016818,-67270.83562114488,7.8125,18.0,232.0,5,0
pges,res/networks/water,water.xbif50001_,2,10,19,104,-0.4912281889939419,-67227.68153973033,7.75,16.0,232.0,4,0
phc,res/networks/water,water.xbif50001_,2,10,19,102,-0.5102400967540516,-67198.6573957598,7.6875,16.0,230.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,23,100,-0.47314689433948054,-67269.23521287675,7.375,18.0,218.0,8,0
pges,res/networks/water,water.xbif50001_,2,10,23,97,-0.4765933170773579,-67185.9561880306,7.125,12.0,216.0,7,0
phc,res/networks/water,water.xbif50001_,2,10,23,98,-0.4803331869254422,-67269.53868747724,7.25,16.0,216.0,6,0
pfhcbes,res/networks/water,water.xbif50001_,2,10,29,96,-0.4775867607773919,-67188.92071750405,7.0625,4.0,222.0,5,0
pges,res/networks/water,water.xbif50001_,2,10,29,97,-0.4872376529448011,-67174.64103174179,7.125,12.0,216.0,5,0
