algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-hc-noupdate,pigs,pigs.xbif50004_,4,4,2147483647,-1,0,-1.0170011986201468,-1675404.877764935,0.0,0.0,0.0,3,66.288
pges-hc-noupdate,pigs,pigs.xbif50004_,4,4,30,-1,6,-1.021779879007445,-1676451.9401357903,12.0,10.0,2.0,9,66.114
pges-hc-noupdate,pigs,pigs.xbif50004_,4,4,50,-1,0,-1.019411423770603,-1675404.877764935,0.0,0.0,0.0,6,61.267
pges-hc-noupdate,pigs,pigs.xbif50004_,4,4,5,-1,82,-1.0238280622327671,-1689281.1134112033,186.0,148.0,38.0,44,101.321
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,100,-1,9,-1.0168771815433815,-1676628.3590434,26.0,24.0,2.0,5,40.779
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,10,-1,38,-1.0186333939978602,-1680386.8658407528,114.0,108.0,6.0,18,58.242
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,15,-1,34,-1.016245370180222,-1681362.1994738684,82.0,70.0,12.0,14,48.905
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,20,-1,29,-1.0188950082574495,-1679345.7075690767,70.0,62.0,8.0,11,41.562
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,30,-1,24,-1.018426405915746,-1679372.0913024277,66.0,58.0,8.0,10,61.808
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,50,-1,18,-1.0231098783687371,-1677455.6577336872,44.0,38.0,6.0,6,40.262
pges-hc-noupdate,pigs,pigs.xbif50004_,8,8,5,-1,85,-1.0213936121361047,-1691315.956937566,176.0,134.0,42.0,31,129.323
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,100,-1,0,-1.0191530865350285,-1675946.8368636225,0.0,0.0,0.0,3,24.282
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,10,-1,73,-1.019143763318423,-1687090.548619182,162.0,132.0,30.0,10,48.609
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,15,-1,39,-1.0214864948427014,-1680884.3018610727,82.0,64.0,18.0,7,35.553
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,20,-1,22,-1.03026318142772,-1679566.1458997703,44.0,34.0,10.0,6,33.004
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,30,-1,10,-1.019244718875266,-1677596.3295939271,20.0,14.0,6.0,4,23.605
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,50,-1,11,-1.0196334066917305,-1677726.6453873334,22.0,16.0,6.0,4,23.595
pges-hc-noupdate,pigs,pigs.xbif50005_,16,16,5,-1,100,-1.0238141122762956,-1696545.7881254824,202.0,146.0,56.0,15,65.205
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,100,-1,6,-1.0191842691562034,-1676804.4052632912,12.0,8.0,4.0,6,101.597
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,10,-1,39,-1.0236651650387991,-1682098.8890230083,78.0,64.0,14.0,36,134.784
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,15,-1,16,-1.023806141174107,-1678697.813699231,36.0,32.0,4.0,25,124.847
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,20,-1,36,-1.0208551131093553,-1680716.717548314,92.0,82.0,10.0,22,122.086
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,2147483647,-1,0,-1.0169463003995978,-1675946.8368636225,0.0,0.0,0.0,3,183.004
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,30,-1,22,-1.0235724382550442,-1679314.9752764408,52.0,42.0,10.0,14,113.492
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,50,-1,17,-1.0191552451915433,-1678544.5256700232,34.0,24.0,10.0,9,108.945
pges-hc-noupdate,pigs,pigs.xbif50005_,2,2,5,-1,73,-1.032072769333536,-1690008.6985489756,152.0,114.0,38.0,71,163.451
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,100,-1,5,-1.019134128056663,-1676828.343031928,10.0,8.0,2.0,4,43.918
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,10,-1,50,-1.024369394822669,-1685424.3827309906,104.0,76.0,28.0,22,79.141
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,15,-1,27,-1.0235283154439876,-1679974.6112858155,58.0,44.0,14.0,16,77.031
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,20,-1,27,-1.0194843803903066,-1680496.240120312,58.0,46.0,12.0,13,61.286
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,2147483647,-1,0,-1.0170251529258683,-1675946.8368636225,0.0,0.0,0.0,3,74.658
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,30,-1,20,-1.0192287214345717,-1678808.8735221257,40.0,28.0,12.0,9,55.295
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,50,-1,18,-1.0211581444992546,-1678659.9297494686,36.0,26.0,10.0,6,60.315
pges-hc-noupdate,pigs,pigs.xbif50005_,4,4,5,-1,106,-1.0217083333439252,-1695611.4554621992,216.0,156.0,60.0,41,108.991
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,100,-1,0,-1.0169892956541076,-1675946.8368636225,0.0,0.0,0.0,3,29.944
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,10,-1,99,-1.0294622193477219,-1692384.6320505315,208.0,160.0,48.0,14,59.756
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,15,-1,27,-1.023687984996456,-1679960.624549602,64.0,52.0,12.0,10,41.819
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,20,-1,42,-1.030831603982778,-1682147.3419085357,84.0,64.0,20.0,8,38.359
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,30,-1,21,-1.0191325440501913,-1678989.0158408347,46.0,38.0,8.0,7,47.387
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,50,-1,13,-1.019274488191049,-1677799.888364981,26.0,18.0,8.0,4,22.445
pges-hc-noupdate,pigs,pigs.xbif50005_,8,8,5,-1,71,-1.023573167206201,-1688991.8963036751,146.0,106.0,40.0,22,69.798
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,100,-1,0,-1.0170781027291416,-1676267.323014469,0.0,0.0,0.0,3,25.456
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,10,-1,47,-1.033731376166087,-1683982.4300529787,96.0,74.0,22.0,11,54.314
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,15,-1,32,-1.0332904879441023,-1681717.5880291506,68.0,52.0,16.0,9,46.636
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,20,-1,35,-1.0324717207148375,-1680448.6265068725,80.0,68.0,12.0,7,37.744
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,30,-1,11,-1.0193257142932142,-1677625.673141688,28.0,26.0,2.0,5,29.209
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,50,-1,0,-1.0167796044985047,-1676293.742661816,0.0,0.0,0.0,6,36.223
pges-hc-noupdate,pigs,pigs.xbif50006_,16,16,5,-1,114,-1.0245286603740251,-1695059.2343644518,240.0,184.0,56.0,18,80.181
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,100,-1,9,-1.0192559368181053,-1677201.8890038596,18.0,14.0,4.0,7,139.915
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,10,-1,51,-1.0235953449532087,-1684781.6185034458,120.0,96.0,24.0,38,216.32
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,15,-1,13,-1.0235864462009123,-1679057.3778022078,26.0,20.0,6.0,26,194.624
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,20,-1,20,-1.0165614613978322,-1679183.551276544,44.0,38.0,6.0,22,126.377
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,2147483647,-1,0,-1.0192625157458002,-1676267.3230144691,0.0,0.0,0.0,3,233.249
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,30,-1,8,-1.0167150577931883,-1677432.2676470128,20.0,20.0,0.0,16,123.666
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,50,-1,20,-1.0236225409640243,-1678932.7203317143,40.0,30.0,10.0,10,142.546
pges-hc-noupdate,pigs,pigs.xbif50006_,2,2,5,-1,89,-1.023548220707889,-1693922.1740321598,180.0,128.0,52.0,71,251.808
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,100,-1,7,-1.0193551749275631,-1677297.4262378614,14.0,10.0,4.0,4,54.65
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,10,-1,38,-1.0241846646415311,-1682852.966606398,76.0,54.0,22.0,24,66.023
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,15,-1,35,-1.0295070216315447,-1682748.9770985586,74.0,56.0,18.0,18,70.316
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,20,-1,28,-1.0284622608241711,-1680016.3287159698,58.0,44.0,14.0,14,57.249
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,2147483647,-1,0,-1.0169732196680636,-1676267.3230144691,0.0,0.0,0.0,3,75.994
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,30,-1,15,-1.0323894072806106,-1679375.9619561883,32.0,26.0,6.0,10,50.295
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,50,-1,5,-1.016992906160844,-1677141.4183834107,10.0,8.0,2.0,6,41.939
pges-hc-noupdate,pigs,pigs.xbif50006_,4,4,5,-1,85,-1.0235846903173953,-1692904.325282641,174.0,126.0,48.0,44,96.27
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,100,-1,0,-1.0169016325056588,-1676292.330690915,0.0,0.0,0.0,4,23.987
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,10,-1,64,-1.0216856228999216,-1687082.746934431,132.0,98.0,34.0,14,44.966
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,15,-1,37,-1.0294879640335455,-1681361.4683221516,82.0,64.0,18.0,13,45.574
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,20,-1,30,-1.0312463170053188,-1681200.5271155743,62.0,48.0,14.0,10,45.025
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,30,-1,7,-1.0167709466043489,-1677211.2004509296,16.0,12.0,4.0,7,41.671
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,50,-1,4,-1.0169473296044598,-1677105.5527089613,8.0,6.0,2.0,6,36.276
pges-hc-noupdate,pigs,pigs.xbif50006_,8,8,5,-1,71,-1.036273049609855,-1690541.4707575906,146.0,114.0,32.0,27,106.254
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,100,-1,0,-1.0193742947834012,-1674789.5458293166,0.0,0.0,0.0,3,22.582
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,10,-1,46,-1.0217644917716542,-1682536.1153269112,98.0,72.0,26.0,13,64.299
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,15,-1,17,-1.0193853509022774,-1677663.4307924523,34.0,28.0,6.0,10,51.606
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,20,-1,27,-1.0193559368489526,-1679913.1263610097,56.0,44.0,12.0,6,32.97
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,30,-1,12,-1.0192218881172292,-1676713.0914280445,26.0,20.0,6.0,5,30.603
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,50,-1,0,-1.0233535168494154,-1674789.5458293166,0.0,0.0,0.0,4,24.688
pges-hc-noupdate,pigs,pigs.xbif50007_,16,16,5,-1,147,-1.0197020454548267,-1700568.214958766,304.0,228.0,76.0,18,81.318
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,100,-1,0,-1.0192565790788906,-1674789.5458293166,0.0,0.0,0.0,6,112.119
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,10,-1,21,-1.0237032175783913,-1678541.7528006937,42.0,28.0,14.0,34,157.784
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,15,-1,18,-1.0233353654645079,-1677148.9436363238,46.0,40.0,6.0,24,152.332
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,20,-1,20,-1.023737647520004,-1678353.5102514748,40.0,30.0,10.0,18,136.138
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,2147483647,-1,0,-1.0170909492865492,-1674789.5458293166,0.0,0.0,0.0,3,241.899
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,30,-1,10,-1.0240967568140582,-1676512.5146524236,20.0,16.0,4.0,13,132.557
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,50,-1,0,-1.0237800757499984,-1674789.5458293166,0.0,0.0,0.0,9,125.892
pges-hc-noupdate,pigs,pigs.xbif50007_,2,2,5,-1,83,-1.0237021928529388,-1693163.141054938,168.0,112.0,56.0,65,179.235
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,100,-1,0,-1.0191744773086233,-1674789.5458293166,0.0,0.0,0.0,4,63.6
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,10,-1,44,-1.0233056173347879,-1682838.3695382131,104.0,84.0,20.0,22,77.975
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,15,-1,15,-1.0241802752280755,-1677551.8334277489,30.0,24.0,6.0,15,67.421
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,20,-1,22,-1.024154487501493,-1678295.831001341,44.0,32.0,12.0,13,53.958
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,2147483647,-1,0,-1.0193561183378754,-1674789.5458293166,0.0,0.0,0.0,3,91.464
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,30,-1,0,-1.019661139027169,-1674871.3541919189,0.0,0.0,0.0,9,47.732
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,50,-1,25,-1.0174698937577686,-1678588.7427340006,54.0,42.0,12.0,7,65.929
pges-hc-noupdate,pigs,pigs.xbif50007_,4,4,5,-1,50,-1.0241138290024796,-1683618.663530465,100.0,76.0,24.0,39,95.856
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,100,-1,7,-1.0193922734433458,-1675819.3679157023,14.0,10.0,4.0,4,23.092
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,10,-1,47,-1.0236503009560978,-1680984.2257320865,118.0,102.0,16.0,15,73.18
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,15,-1,26,-1.0210444027294385,-1679518.6883698495,56.0,48.0,8.0,11,60.694
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,20,-1,22,-1.014175849413313,-1677641.4560444562,62.0,56.0,6.0,10,74.547
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,30,-1,24,-1.0167188468589905,-1678066.4022676363,52.0,40.0,12.0,6,27.264
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,50,-1,10,-1.019524694518334,-1676532.9592308041,20.0,16.0,4.0,5,25.716
pges-hc-noupdate,pigs,pigs.xbif50007_,8,8,5,-1,95,-1.024148902676083,-1691540.771113098,192.0,144.0,48.0,26,68.278
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,100,-1,0,-1.0209449695184762,-1675064.015943955,0.0,0.0,0.0,3,22.968
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,10,-1,49,-1.0217637959026988,-1683319.9049448774,98.0,78.0,20.0,9,42.094
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,15,-1,29,-1.0190734287081593,-1679557.7280399904,58.0,46.0,12.0,7,36.183
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,20,-1,20,-1.0191409208650908,-1678720.46445748,40.0,32.0,8.0,6,32.464
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,30,-1,23,-1.0231084158243606,-1678740.0582394097,46.0,34.0,12.0,6,34.857
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,50,-1,4,-1.019084071700183,-1675409.024125918,16.0,16.0,0.0,5,31.938
pges-hc-noupdate,pigs,pigs.xbif50008_,16,16,5,-1,96,-1.0237821571222694,-1692991.6961011477,204.0,154.0,50.0,16,70.001
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,100,-1,0,-1.0191593420125338,-1675064.015943955,0.0,0.0,0.0,6,136.129
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,10,-1,27,-1.0237387075399431,-1679819.1086583745,54.0,38.0,16.0,34,138.674
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,15,-1,11,-1.023736192316341,-1676956.8195193938,22.0,16.0,6.0,23,160.261
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,20,-1,13,-1.0237873234835946,-1677736.0545701955,26.0,18.0,8.0,18,156.318
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,2147483647,-1,0,-1.0233456154273357,-1675064.015943955,0.0,0.0,0.0,3,142.313
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,30,-1,27,-1.0235669694018819,-1678518.5241890315,54.0,44.0,10.0,14,156.808
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,50,-1,14,-1.0235274597715698,-1676799.8007335456,28.0,22.0,6.0,10,143.172
pges-hc-noupdate,pigs,pigs.xbif50008_,2,2,5,-1,82,-1.0241090896427671,-1691083.2826696148,166.0,118.0,48.0,65,169.983
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,100,-1,5,-1.019166931571168,-1675886.172122671,10.0,8.0,2.0,6,60.591
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,10,-1,53,-1.023798383328871,-1684800.9999612696,118.0,94.0,24.0,26,96.021
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,15,-1,39,-1.023189150401237,-1681678.336638189,78.0,56.0,22.0,19,79.836
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,20,-1,20,-1.0235851686124584,-1678913.698568413,40.0,28.0,12.0,15,74.881
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,2147483647,-1,0,-1.020996492367941,-1675064.015943955,0.0,0.0,0.0,3,66.804
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,30,-1,26,-1.0231064381673738,-1679340.9773783793,56.0,44.0,12.0,11,72.305
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,50,-1,15,-1.0231593613189824,-1677318.0126559308,34.0,28.0,6.0,8,65.189
pges-hc-noupdate,pigs,pigs.xbif50008_,4,4,5,-1,120,-1.0262624336354365,-1699733.2456915001,244.0,166.0,78.0,46,119.384
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,100,-1,11,-1.0194196955519572,-1676393.5563724965,30.0,26.0,4.0,4,30.334
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,10,-1,54,-1.0258722263300029,-1683531.6355478792,124.0,102.0,22.0,21,67.257
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,15,-1,37,-1.0239759632950485,-1681476.7338145173,90.0,80.0,10.0,13,46.094
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,20,-1,26,-1.0231789806753406,-1679500.4698818333,58.0,48.0,10.0,12,61.264
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,30,-1,33,-1.0189712854324622,-1680285.9472757785,70.0,60.0,10.0,9,49.364
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,50,-1,0,-1.0188009107644567,-1675091.8028749565,0.0,0.0,0.0,7,46.302
pges-hc-noupdate,pigs,pigs.xbif50008_,8,8,5,-1,136,-1.0247294892486298,-1699543.7549447748,304.0,244.0,60.0,32,126.063
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,100,-1,0,-1.0168678013119559,-1676948.536727802,0.0,0.0,0.0,3,23.017
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,10,-1,29,-1.0196154230131729,-1683105.871253703,58.0,44.0,14.0,11,53.872
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,15,-1,27,-1.0170851993902725,-1681077.5715470053,54.0,42.0,12.0,8,40.622
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,20,-1,7,-1.019686481680937,-1677994.5405282364,14.0,10.0,4.0,5,26.29
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,30,-1,15,-1.01906527074606,-1679070.2130450842,34.0,28.0,6.0,6,34.425
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,50,-1,22,-1.0192930728274656,-1680636.8730282634,46.0,34.0,12.0,5,29.874
pges-hc-noupdate,pigs,pigs.xbif50009_,16,16,5,-1,102,-1.0201636081142156,-1696494.7405913866,208.0,152.0,56.0,14,58.824
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,100,-1,13,-1.0237220894190466,-1678574.1558430747,26.0,20.0,6.0,7,132.039
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,10,-1,35,-1.0264243078342556,-1683305.273928364,72.0,56.0,16.0,35,158.882
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,15,-1,42,-1.023745964165211,-1684421.1125336774,84.0,58.0,26.0,24,152.356
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,20,-1,14,-1.0237499025873755,-1679263.8117797824,36.0,32.0,4.0,21,149.542
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,2147483647,-1,0,-1.0192865683219061,-1676948.536727802,0.0,0.0,0.0,3,238.05
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,30,-1,5,-1.0237646010756736,-1677831.182948272,10.0,8.0,2.0,13,138.101
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,50,-1,10,-1.02376227920943,-1678707.6622520091,20.0,16.0,4.0,9,113.156
pges-hc-noupdate,pigs,pigs.xbif50009_,2,2,5,-1,117,-1.024177977818428,-1697763.2876453015,250.0,190.0,60.0,71,218.033
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,100,-1,6,-1.01925797361613,-1677769.8009927853,12.0,8.0,4.0,4,55.04
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,10,-1,16,-1.023697233123775,-1680078.1023319126,32.0,22.0,10.0,20,55.079
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,15,-1,27,-1.0232658558262662,-1681509.661562415,54.0,42.0,12.0,14,50.391
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,20,-1,10,-1.0237013445954746,-1678688.6016685697,20.0,16.0,4.0,11,45.217
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,2147483647,-1,0,-1.0169864513923361,-1676948.536727802,0.0,0.0,0.0,3,76.933
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,30,-1,15,-1.0236660597549017,-1679535.7297380837,30.0,22.0,8.0,8,45.284
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,50,-1,14,-1.023688034446144,-1679776.6238398291,28.0,20.0,8.0,7,45.748
pges-hc-noupdate,pigs,pigs.xbif50009_,4,4,5,-1,69,-1.026581986829313,-1689457.8566498598,140.0,102.0,38.0,38,100.725
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,100,-1,0,-1.0170063053584977,-1676973.2622037474,0.0,0.0,0.0,4,28.739
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,10,-1,38,-1.0236859133407699,-1684857.9463472627,80.0,58.0,22.0,16,51.068
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,15,-1,17,-1.0241798936162951,-1679940.9466332998,34.0,28.0,6.0,13,44.524
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,20,-1,6,-1.0237712258088647,-1677990.8793487798,12.0,10.0,2.0,9,34.631
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,30,-1,10,-1.0192242688017266,-1678956.977472227,20.0,12.0,8.0,6,27.565
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,50,-1,6,-1.0193147380895222,-1677845.3586365532,12.0,8.0,4.0,5,28.071
pges-hc-noupdate,pigs,pigs.xbif50009_,8,8,5,-1,103,-1.0260163733397203,-1698940.1742069512,218.0,160.0,58.0,27,82.995
pges-hc-noupdate,pigs,pigs.xbif_,16,16,100,-1,0,-1.0170089270989606,-1674757.2366382957,0.0,0.0,0.0,3,22.784
pges-hc-noupdate,pigs,pigs.xbif_,16,16,10,-1,62,-1.0165688649934013,-1683711.4121519697,136.0,110.0,26.0,12,58.427
pges-hc-noupdate,pigs,pigs.xbif_,16,16,15,-1,16,-1.0159791420539588,-1676953.4602723757,32.0,22.0,10.0,7,36.079
pges-hc-noupdate,pigs,pigs.xbif_,16,16,20,-1,17,-1.0188879619511113,-1676927.8028880588,42.0,38.0,4.0,8,41.666
pges-hc-noupdate,pigs,pigs.xbif_,16,16,30,-1,11,-1.0214610062269607,-1677140.9768376746,24.0,20.0,4.0,7,39.765
pges-hc-noupdate,pigs,pigs.xbif_,16,16,50,-1,0,-1.0193600678256358,-1674784.1045443157,0.0,0.0,0.0,5,29.173
pges-hc-noupdate,pigs,pigs.xbif_,16,16,5,-1,132,-1.0260942295849085,-1698957.9377547847,270.0,204.0,66.0,18,81.275
pges-hc-noupdate,pigs,pigs.xbif_,2,2,100,-1,9,-1.019189076206893,-1676047.6698536868,26.0,24.0,2.0,8,147.261
pges-hc-noupdate,pigs,pigs.xbif_,2,2,10,-1,42,-1.0169138540573461,-1683549.244144529,104.0,88.0,16.0,44,188.587
pges-hc-noupdate,pigs,pigs.xbif_,2,2,15,-1,33,-1.0235417953921655,-1680774.0683247421,74.0,62.0,12.0,31,178.807
pges-hc-noupdate,pigs,pigs.xbif_,2,2,20,-1,33,-1.0164510952148946,-1680232.6470650965,74.0,62.0,12.0,26,173.405
pges-hc-noupdate,pigs,pigs.xbif_,2,2,2147483647,-1,0,-1.0169670149499788,-1674757.2366382957,0.0,0.0,0.0,3,154.089
pges-hc-noupdate,pigs,pigs.xbif_,2,2,30,-1,31,-1.023564051794184,-1681057.0447314992,68.0,48.0,20.0,18,157.902
pges-hc-noupdate,pigs,pigs.xbif_,2,2,50,-1,25,-1.0258517301947296,-1678027.758431762,62.0,58.0,4.0,14,154.434
pges-hc-noupdate,pigs,pigs.xbif_,2,2,5,-1,113,-1.0235790870294472,-1696623.3318455084,238.0,188.0,50.0,82,198.005
pges-hc-noupdate,pigs,pigs.xbif_,4,4,100,-1,6,-1.0231807819153032,-1675633.1286220674,12.0,8.0,4.0,5,43.051
pges-hc-noupdate,pigs,pigs.xbif_,4,4,10,-1,37,-1.023611273746018,-1681006.9097547734,82.0,68.0,14.0,28,95.569
pges-hc-noupdate,pigs,pigs.xbif_,4,4,15,-1,59,-1.024046970358652,-1684470.8437015933,128.0,96.0,32.0,19,70.699
pges-hc-noupdate,pigs,pigs.xbif_,4,4,20,-1,44,-1.0236988907836158,-1682800.0104211187,88.0,64.0,24.0,17,94.475
pges-hc-noupdate,pigs,pigs.xbif_,4,4,2147483647,-1,0,-1.0171350009128572,-1674757.2366382957,0.0,0.0,0.0,3,62.819
pges-hc-noupdate,pigs,pigs.xbif_,4,4,30,-1,25,-1.023317627828373,-1678426.086438626,50.0,40.0,10.0,11,77.032
pges-hc-noupdate,pigs,pigs.xbif_,4,4,50,-1,23,-1.0214553671450475,-1678455.5096059495,46.0,34.0,12.0,8,67.878
pges-hc-noupdate,pigs,pigs.xbif_,4,4,5,-1,128,-1.0229478856599576,-1698941.5065041676,272.0,206.0,66.0,47,135.685
pges-hc-noupdate,pigs,pigs.xbif_,8,8,100,-1,6,-1.0170623729751311,-1675791.427713314,12.0,10.0,2.0,4,37.163
pges-hc-noupdate,pigs,pigs.xbif_,8,8,10,-1,43,-1.0239598755661141,-1682768.8424909497,96.0,76.0,20.0,18,80.245
pges-hc-noupdate,pigs,pigs.xbif_,8,8,15,-1,18,-1.0167788407520244,-1677924.4063769544,38.0,26.0,12.0,13,61.041
