algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
fges-faithfulness,earthquake,earthquake.xbif50002_,1,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.313
fges-faithfulness,earthquake,earthquake.xbif50002_,2,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.151
fges-faithfulness,earthquake,earthquake.xbif50002_,4,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.321
fges-faithfulness,earthquake,earthquake.xbif50002_,8,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.155
fges-faithfulness,earthquake,earthquake.xbif50003_,16,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.182
fges-faithfulness,earthquake,earthquake.xbif50003_,1,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.163
fges-faithfulness,earthquake,earthquake.xbif50003_,2,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.157
fges-faithfulness,earthquake,earthquake.xbif50003_,4,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.142
fges-faithfulness,earthquake,earthquake.xbif50003_,8,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.157
fges-faithfulness,earthquake,earthquake.xbif50004_,16,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.144
fges-faithfulness,earthquake,earthquake.xbif50004_,1,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.206
fges-faithfulness,earthquake,earthquake.xbif50004_,2,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.146
fges-faithfulness,earthquake,earthquake.xbif50004_,4,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.146
fges-faithfulness,earthquake,earthquake.xbif50004_,8,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.165
fges-faithfulness,earthquake,earthquake.xbif50005_,16,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.179
fges-faithfulness,earthquake,earthquake.xbif50005_,1,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.163
fges-faithfulness,earthquake,earthquake.xbif50005_,2,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.157
fges-faithfulness,earthquake,earthquake.xbif50005_,4,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.334
fges-faithfulness,earthquake,earthquake.xbif50005_,8,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.169
fges-faithfulness,earthquake,earthquake.xbif50006_,16,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.138
fges-faithfulness,earthquake,earthquake.xbif50006_,1,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.188
fges-faithfulness,earthquake,earthquake.xbif50006_,2,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.149
fges-faithfulness,earthquake,earthquake.xbif50006_,4,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.147
fges-faithfulness,earthquake,earthquake.xbif50006_,8,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.228
fges-faithfulness,earthquake,earthquake.xbif50007_,16,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.183
fges-faithfulness,earthquake,earthquake.xbif50007_,1,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.157
fges-faithfulness,earthquake,earthquake.xbif50007_,2,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.169
fges-faithfulness,earthquake,earthquake.xbif50007_,4,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.29
fges-faithfulness,earthquake,earthquake.xbif50007_,8,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.143
fges-faithfulness,earthquake,earthquake.xbif50008_,16,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.144
fges-faithfulness,earthquake,earthquake.xbif50008_,1,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.165
fges-faithfulness,earthquake,earthquake.xbif50008_,2,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.161
fges-faithfulness,earthquake,earthquake.xbif50008_,4,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.152
fges-faithfulness,earthquake,earthquake.xbif50008_,8,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.15
fges-faithfulness,earthquake,earthquake.xbif50009_,16,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.154
fges-faithfulness,earthquake,earthquake.xbif50009_,1,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.165
fges-faithfulness,earthquake,earthquake.xbif50009_,2,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.24
fges-faithfulness,earthquake,earthquake.xbif50009_,4,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.198
fges-faithfulness,earthquake,earthquake.xbif50009_,8,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.197
fges-faithfulness,earthquake,earthquake.xbif_,16,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.147
fges-faithfulness,earthquake,earthquake.xbif_,1,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.147
fges-faithfulness,earthquake,earthquake.xbif_,2,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.162
fges-faithfulness,earthquake,earthquake.xbif_,4,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.155
fges-faithfulness,earthquake,earthquake.xbif_,8,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.155
ges-tetrad,earthquake,earthquake.xbif50001246_,16,0,0,-1,0,-0.0873311413127423,-2345.610000862974,0.0,0.0,0.0,1,0.192
ges-tetrad,earthquake,earthquake.xbif50001246_,1,0,0,-1,0,-0.0873311413127423,-2345.610000862974,0.0,0.0,0.0,1,0.273
ges-tetrad,earthquake,earthquake.xbif50001246_,2,0,0,-1,0,-0.0873311413127423,-2345.610000862974,0.0,0.0,0.0,1,0.162
ges-tetrad,earthquake,earthquake.xbif50001246_,4,0,0,-1,0,-0.0873311413127423,-2345.610000862974,0.0,0.0,0.0,1,0.154
ges-tetrad,earthquake,earthquake.xbif50001246_,8,0,0,-1,0,-0.0873311413127423,-2345.610000862974,0.0,0.0,0.0,1,0.218
ges-tetrad,earthquake,earthquake.xbif50001_,16,0,0,-1,0,-0.0873311413127423,-2236.8610612068424,0.0,0.0,0.0,1,0.143
ges-tetrad,earthquake,earthquake.xbif50001_,1,0,0,-1,0,-0.0873311413127423,-2236.8610612068424,0.0,0.0,0.0,1,0.295
ges-tetrad,earthquake,earthquake.xbif50001_,2,0,0,-1,0,-0.0873311413127423,-2236.8610612068424,0.0,0.0,0.0,1,0.17
ges-tetrad,earthquake,earthquake.xbif50001_,4,0,0,-1,0,-0.0873311413127423,-2236.8610612068424,0.0,0.0,0.0,1,0.152
ges-tetrad,earthquake,earthquake.xbif50001_,8,0,0,-1,0,-0.0873311413127423,-2236.8610612068424,0.0,0.0,0.0,1,0.161
ges-tetrad,earthquake,earthquake.xbif50002_,16,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.134
ges-tetrad,earthquake,earthquake.xbif50002_,1,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.289
ges-tetrad,earthquake,earthquake.xbif50002_,2,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.154
ges-tetrad,earthquake,earthquake.xbif50002_,4,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.142
ges-tetrad,earthquake,earthquake.xbif50002_,8,0,0,-1,0,-0.0873311413127423,-2253.264883474652,0.0,0.0,0.0,1,0.258
ges-tetrad,earthquake,earthquake.xbif50003_,16,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.151
ges-tetrad,earthquake,earthquake.xbif50003_,1,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.194
ges-tetrad,earthquake,earthquake.xbif50003_,2,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.151
ges-tetrad,earthquake,earthquake.xbif50003_,4,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.341
ges-tetrad,earthquake,earthquake.xbif50003_,8,0,0,-1,0,-0.0873311413127423,-2248.1283443594384,0.0,0.0,0.0,1,0.202
ges-tetrad,earthquake,earthquake.xbif50004_,16,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.139
ges-tetrad,earthquake,earthquake.xbif50004_,1,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.156
ges-tetrad,earthquake,earthquake.xbif50004_,2,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.172
ges-tetrad,earthquake,earthquake.xbif50004_,4,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.148
ges-tetrad,earthquake,earthquake.xbif50004_,8,0,0,-1,0,-0.0873311413127423,-2306.881536683167,0.0,0.0,0.0,1,0.143
ges-tetrad,earthquake,earthquake.xbif50005_,16,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.193
ges-tetrad,earthquake,earthquake.xbif50005_,1,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.152
ges-tetrad,earthquake,earthquake.xbif50005_,2,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.157
ges-tetrad,earthquake,earthquake.xbif50005_,4,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.192
ges-tetrad,earthquake,earthquake.xbif50005_,8,0,0,-1,0,-0.0873311413127423,-2272.8191823027114,0.0,0.0,0.0,1,0.23
ges-tetrad,earthquake,earthquake.xbif50006_,16,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.142
ges-tetrad,earthquake,earthquake.xbif50006_,1,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.166
ges-tetrad,earthquake,earthquake.xbif50006_,2,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.14
ges-tetrad,earthquake,earthquake.xbif50006_,4,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.316
ges-tetrad,earthquake,earthquake.xbif50006_,8,0,0,-1,0,-0.0873311413127423,-2389.0798675177184,0.0,0.0,0.0,1,0.153
ges-tetrad,earthquake,earthquake.xbif50007_,16,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.183
ges-tetrad,earthquake,earthquake.xbif50007_,1,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.166
ges-tetrad,earthquake,earthquake.xbif50007_,2,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.16
ges-tetrad,earthquake,earthquake.xbif50007_,4,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.146
ges-tetrad,earthquake,earthquake.xbif50007_,8,0,0,-1,0,-0.0873311413127423,-2603.7144519249823,0.0,0.0,0.0,1,0.189
ges-tetrad,earthquake,earthquake.xbif50008_,16,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.151
ges-tetrad,earthquake,earthquake.xbif50008_,1,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.156
ges-tetrad,earthquake,earthquake.xbif50008_,2,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.324
ges-tetrad,earthquake,earthquake.xbif50008_,4,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.308
ges-tetrad,earthquake,earthquake.xbif50008_,8,0,0,-1,0,-0.0873311413127423,-2366.7202848431148,0.0,0.0,0.0,1,0.253
ges-tetrad,earthquake,earthquake.xbif50009_,16,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.141
ges-tetrad,earthquake,earthquake.xbif50009_,1,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.157
ges-tetrad,earthquake,earthquake.xbif50009_,2,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.149
ges-tetrad,earthquake,earthquake.xbif50009_,4,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.336
ges-tetrad,earthquake,earthquake.xbif50009_,8,0,0,-1,0,-0.0873311413127423,-2277.7738417684845,0.0,0.0,0.0,1,0.151
ges-tetrad,earthquake,earthquake.xbif_,16,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.141
ges-tetrad,earthquake,earthquake.xbif_,1,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.165
ges-tetrad,earthquake,earthquake.xbif_,2,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.338
ges-tetrad,earthquake,earthquake.xbif_,4,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.145
ges-tetrad,earthquake,earthquake.xbif_,8,0,0,-1,0,-0.0873311413127423,-2198.5956008955723,0.0,0.0,0.0,1,0.144
fges-faithfulness,hailfinder,hailfinder.xbif50001246_,16,0,0,-1,52,-0.879274243154937,-251938.07994414674,104.0,32.0,72.0,1,1684.127
fges-faithfulness,hailfinder,hailfinder.xbif50001246_,1,0,0,-1,52,-0.879274243154937,-251938.07994414674,104.0,32.0,72.0,1,1995.528
fges-faithfulness,hailfinder,hailfinder.xbif50001246_,2,0,0,-1,52,-0.879274243154937,-251938.07994414674,104.0,32.0,72.0,1,4449.508
fges-faithfulness,hailfinder,hailfinder.xbif50001246_,4,0,0,-1,52,-0.879274243154937,-251938.07994414674,104.0,32.0,72.0,1,2135.351
fges-faithfulness,hailfinder,hailfinder.xbif50001246_,8,0,0,-1,52,-0.879274243154937,-251938.07994414674,104.0,32.0,72.0,1,1802.873
fges-faithfulness,hailfinder,hailfinder.xbif50001_,16,0,0,-1,38,-0.879478135448795,-252159.57113687345,76.0,16.0,60.0,1,1571.691
fges-faithfulness,hailfinder,hailfinder.xbif50001_,1,0,0,-1,38,-0.879478135448795,-252159.57113687345,76.0,16.0,60.0,1,2163.802
fges-faithfulness,hailfinder,hailfinder.xbif50001_,2,0,0,-1,38,-0.879478135448795,-252159.57113687345,76.0,16.0,60.0,1,2232.762
fges-faithfulness,hailfinder,hailfinder.xbif50001_,4,0,0,-1,38,-0.879478135448795,-252159.57113687345,76.0,16.0,60.0,1,1647.733
fges-faithfulness,hailfinder,hailfinder.xbif50001_,8,0,0,-1,38,-0.879478135448795,-252159.57113687345,76.0,16.0,60.0,1,1808.608
fges-faithfulness,hailfinder,hailfinder.xbif50002_,16,0,0,-1,50,-0.8789907089264882,-252132.80858833386,100.0,30.0,70.0,1,1969.959
fges-faithfulness,hailfinder,hailfinder.xbif50002_,1,0,0,-1,50,-0.8789907089264882,-252132.80858833386,100.0,30.0,70.0,1,2458.039
fges-faithfulness,hailfinder,hailfinder.xbif50002_,2,0,0,-1,50,-0.8789907089264882,-252132.80858833386,100.0,30.0,70.0,1,2515.795
fges-faithfulness,hailfinder,hailfinder.xbif50002_,4,0,0,-1,50,-0.8789907089264882,-252132.80858833386,100.0,30.0,70.0,1,4251.91
fges-faithfulness,hailfinder,hailfinder.xbif50002_,8,0,0,-1,50,-0.8789907089264882,-252132.80858833386,100.0,30.0,70.0,1,2275.006
fges-faithfulness,hailfinder,hailfinder.xbif50003_,16,0,0,-1,49,-0.8789361656989839,-251894.22694826723,100.0,30.0,70.0,1,1621.877
fges-faithfulness,hailfinder,hailfinder.xbif50003_,1,0,0,-1,49,-0.8789361656989839,-251894.22694826723,100.0,30.0,70.0,1,1971.716
fges-faithfulness,hailfinder,hailfinder.xbif50003_,2,0,0,-1,49,-0.8789361656989839,-251894.22694826723,100.0,30.0,70.0,1,4064.75
fges-faithfulness,hailfinder,hailfinder.xbif50003_,4,0,0,-1,49,-0.8789361656989839,-251894.22694826723,100.0,30.0,70.0,1,1877.101
fges-faithfulness,hailfinder,hailfinder.xbif50003_,8,0,0,-1,49,-0.8789361656989839,-251894.22694826723,100.0,30.0,70.0,1,2299.063
fges-faithfulness,hailfinder,hailfinder.xbif50004_,16,0,0,-1,44,-0.8789135879594466,-252541.56404975348,88.0,24.0,64.0,1,1640.684
fges-faithfulness,hailfinder,hailfinder.xbif50004_,1,0,0,-1,44,-0.8789135879594466,-252541.56404975348,88.0,24.0,64.0,1,2251.497
fges-faithfulness,hailfinder,hailfinder.xbif50004_,2,0,0,-1,44,-0.8789135879594466,-252541.56404975348,88.0,24.0,64.0,1,1768.122
fges-faithfulness,hailfinder,hailfinder.xbif50004_,4,0,0,-1,44,-0.8789135879594466,-252541.56404975348,88.0,24.0,64.0,1,2285.661
fges-faithfulness,hailfinder,hailfinder.xbif50004_,8,0,0,-1,44,-0.8789135879594466,-252541.56404975348,88.0,24.0,64.0,1,1696.434
fges-faithfulness,hailfinder,hailfinder.xbif50005_,16,0,0,-1,43,-0.8789352174949219,-252262.55948928522,86.0,24.0,62.0,1,1395.47
fges-faithfulness,hailfinder,hailfinder.xbif50005_,1,0,0,-1,43,-0.8789352174949219,-252262.55948928522,86.0,24.0,62.0,1,1527.893
fges-faithfulness,hailfinder,hailfinder.xbif50005_,2,0,0,-1,43,-0.8789352174949219,-252262.55948928522,86.0,24.0,62.0,1,2322.088
fges-faithfulness,hailfinder,hailfinder.xbif50005_,4,0,0,-1,43,-0.8789352174949219,-252262.55948928522,86.0,24.0,62.0,1,1848.192
fges-faithfulness,hailfinder,hailfinder.xbif50005_,8,0,0,-1,43,-0.8789352174949219,-252262.55948928522,86.0,24.0,62.0,1,1384.738
fges-faithfulness,hailfinder,hailfinder.xbif50006_,16,0,0,-1,43,-0.8795303971963622,-252450.97715401216,86.0,22.0,64.0,1,1658.541
fges-faithfulness,hailfinder,hailfinder.xbif50006_,1,0,0,-1,43,-0.8795303971963622,-252450.97715401216,86.0,22.0,64.0,1,2161.078
fges-faithfulness,hailfinder,hailfinder.xbif50006_,2,0,0,-1,43,-0.8795303971963622,-252450.97715401216,86.0,22.0,64.0,1,3016.108
fges-faithfulness,hailfinder,hailfinder.xbif50006_,4,0,0,-1,43,-0.8795303971963622,-252450.97715401216,86.0,22.0,64.0,1,1818.788
fges-faithfulness,hailfinder,hailfinder.xbif50006_,8,0,0,-1,43,-0.8795303971963622,-252450.97715401216,86.0,22.0,64.0,1,1740.539
fges-faithfulness,hailfinder,hailfinder.xbif50007_,16,0,0,-1,40,-0.8789114634541682,-251850.0096913992,80.0,20.0,60.0,1,1724.948
fges-faithfulness,hailfinder,hailfinder.xbif50007_,1,0,0,-1,40,-0.8789114634541682,-251850.0096913992,80.0,20.0,60.0,1,2016.363
fges-faithfulness,hailfinder,hailfinder.xbif50007_,2,0,0,-1,40,-0.8789114634541682,-251850.0096913992,80.0,20.0,60.0,1,4531.372
fges-faithfulness,hailfinder,hailfinder.xbif50007_,4,0,0,-1,40,-0.8789114634541682,-251850.0096913992,80.0,20.0,60.0,1,1961.338
fges-faithfulness,hailfinder,hailfinder.xbif50007_,8,0,0,-1,40,-0.8789114634541682,-251850.0096913992,80.0,20.0,60.0,1,1844.584
fges-faithfulness,hailfinder,hailfinder.xbif50008_,16,0,0,-1,42,-0.8794631143728712,-251961.26688984226,84.0,20.0,64.0,1,1646.625
fges-faithfulness,hailfinder,hailfinder.xbif50008_,1,0,0,-1,42,-0.8794631143728712,-251961.26688984226,84.0,20.0,64.0,1,1823.959
fges-faithfulness,hailfinder,hailfinder.xbif50008_,2,0,0,-1,42,-0.8794631143728712,-251961.26688984226,84.0,20.0,64.0,1,3581.302
fges-faithfulness,hailfinder,hailfinder.xbif50008_,4,0,0,-1,42,-0.8794631143728712,-251961.26688984226,84.0,20.0,64.0,1,2494.751
fges-faithfulness,hailfinder,hailfinder.xbif50008_,8,0,0,-1,42,-0.8794631143728712,-251961.26688984226,84.0,20.0,64.0,1,1692.156
fges-faithfulness,hailfinder,hailfinder.xbif50009_,16,0,0,-1,44,-0.8791895121635538,-251791.3336584047,88.0,26.0,62.0,1,1950.933
fges-faithfulness,hailfinder,hailfinder.xbif50009_,1,0,0,-1,44,-0.8791895121635538,-251791.3336584047,88.0,26.0,62.0,1,2139.571
fges-faithfulness,hailfinder,hailfinder.xbif50009_,2,0,0,-1,44,-0.8791895121635538,-251791.3336584047,88.0,26.0,62.0,1,3802.499
fges-faithfulness,hailfinder,hailfinder.xbif50009_,4,0,0,-1,44,-0.8791895121635538,-251791.3336584047,88.0,26.0,62.0,1,2146.667
fges-faithfulness,hailfinder,hailfinder.xbif50009_,8,0,0,-1,44,-0.8791895121635538,-251791.3336584047,88.0,26.0,62.0,1,2027.518
fges-faithfulness,hailfinder,hailfinder.xbif_,16,0,0,-1,38,-0.879464101259604,-252026.0390774893,76.0,16.0,60.0,1,1251.453
fges-faithfulness,hailfinder,hailfinder.xbif_,1,0,0,-1,38,-0.879464101259604,-252026.0390774893,76.0,16.0,60.0,1,1947.2
fges-faithfulness,hailfinder,hailfinder.xbif_,2,0,0,-1,38,-0.879464101259604,-252026.0390774893,76.0,16.0,60.0,1,1412.934
fges-faithfulness,hailfinder,hailfinder.xbif_,4,0,0,-1,38,-0.879464101259604,-252026.0390774893,76.0,16.0,60.0,1,3173.118
fges-faithfulness,hailfinder,hailfinder.xbif_,8,0,0,-1,38,-0.879464101259604,-252026.0390774893,76.0,16.0,60.0,1,1500.515
fges,hailfinder,hailfinder.xbif50001246_,16,0,0,-1,54,-0.8802073945046297,-252166.7704079905,108.0,32.0,76.0,1,1654.76
fges,hailfinder,hailfinder.xbif50001246_,1,0,0,-1,54,-0.8802073945046297,-252166.7704079905,108.0,32.0,76.0,1,1880.516
fges,hailfinder,hailfinder.xbif50001246_,2,0,0,-1,54,-0.8802073945046297,-252166.7704079905,108.0,32.0,76.0,1,2214.085
fges,hailfinder,hailfinder.xbif50001246_,4,0,0,-1,54,-0.8802073945046297,-252166.7704079905,108.0,32.0,76.0,1,2123.379
fges,hailfinder,hailfinder.xbif50001246_,8,0,0,-1,54,-0.8802073945046297,-252166.7704079905,108.0,32.0,76.0,1,1772.057
fges,hailfinder,hailfinder.xbif50001_,16,0,0,-1,40,-0.8804112867984878,-252341.76183428458,80.0,16.0,64.0,1,1541.818
fges,hailfinder,hailfinder.xbif50001_,1,0,0,-1,40,-0.8804112867984878,-252341.76183428458,80.0,16.0,64.0,1,2113.345
fges,hailfinder,hailfinder.xbif50001_,2,0,0,-1,40,-0.8804112867984878,-252341.76183428458,80.0,16.0,64.0,1,1787.597
fges,hailfinder,hailfinder.xbif50001_,4,0,0,-1,40,-0.8804112867984878,-252341.76183428458,80.0,16.0,64.0,1,1671.923
fges,hailfinder,hailfinder.xbif50001_,8,0,0,-1,40,-0.8804112867984878,-252341.76183428458,80.0,16.0,64.0,1,1666.48
fges,hailfinder,hailfinder.xbif50002_,16,0,0,-1,52,-0.8799238602761809,-252325.07359358226,104.0,30.0,74.0,1,2059.264
fges,hailfinder,hailfinder.xbif50002_,1,0,0,-1,52,-0.8799238602761809,-252325.07359358226,104.0,30.0,74.0,1,2936.732
fges,hailfinder,hailfinder.xbif50002_,2,0,0,-1,52,-0.8799238602761809,-252325.07359358226,104.0,30.0,74.0,1,2487.953
fges,hailfinder,hailfinder.xbif50002_,4,0,0,-1,52,-0.8799238602761809,-252325.07359358226,104.0,30.0,74.0,1,4431.822
fges,hailfinder,hailfinder.xbif50002_,8,0,0,-1,52,-0.8799238602761809,-252325.07359358226,104.0,30.0,74.0,1,2179.003
fges,hailfinder,hailfinder.xbif50003_,16,0,0,-1,51,-0.8798693170486765,-252093.4308467814,104.0,30.0,74.0,1,1677.945
fges,hailfinder,hailfinder.xbif50003_,1,0,0,-1,51,-0.8798693170486765,-252093.4308467814,104.0,30.0,74.0,1,1943.853
fges,hailfinder,hailfinder.xbif50003_,2,0,0,-1,51,-0.8798693170486765,-252093.4308467814,104.0,30.0,74.0,1,2223.988
fges,hailfinder,hailfinder.xbif50003_,4,0,0,-1,51,-0.8798693170486765,-252093.4308467814,104.0,30.0,74.0,1,1885.411
fges,hailfinder,hailfinder.xbif50003_,8,0,0,-1,51,-0.8798693170486765,-252093.4308467814,104.0,30.0,74.0,1,1788.354
fges,hailfinder,hailfinder.xbif50004_,16,0,0,-1,46,-0.8798467393091393,-252748.3247941012,92.0,24.0,68.0,1,1690.388
fges,hailfinder,hailfinder.xbif50004_,1,0,0,-1,46,-0.8798467393091393,-252748.3247941012,92.0,24.0,68.0,1,1997.415
fges,hailfinder,hailfinder.xbif50004_,2,0,0,-1,46,-0.8798467393091393,-252748.3247941012,92.0,24.0,68.0,1,1947.062
fges,hailfinder,hailfinder.xbif50004_,4,0,0,-1,46,-0.8798467393091393,-252748.3247941012,92.0,24.0,68.0,1,1817.718
fges,hailfinder,hailfinder.xbif50004_,8,0,0,-1,46,-0.8798467393091393,-252748.3247941012,92.0,24.0,68.0,1,1669.452
fges,hailfinder,hailfinder.xbif50005_,16,0,0,-1,45,-0.8798683688446145,-252481.33457522112,90.0,24.0,66.0,1,1337.791
fges,hailfinder,hailfinder.xbif50005_,1,0,0,-1,45,-0.8798683688446145,-252481.33457522112,90.0,24.0,66.0,1,1526.175
fges,hailfinder,hailfinder.xbif50005_,2,0,0,-1,45,-0.8798683688446145,-252481.33457522112,90.0,24.0,66.0,1,1459.704
fges,hailfinder,hailfinder.xbif50005_,4,0,0,-1,45,-0.8798683688446145,-252481.33457522112,90.0,24.0,66.0,1,1831.362
fges,hailfinder,hailfinder.xbif50005_,8,0,0,-1,45,-0.8798683688446145,-252481.33457522112,90.0,24.0,66.0,1,1311.008
fges,hailfinder,hailfinder.xbif50006_,16,0,0,-1,45,-0.8804635485460549,-252639.0874755083,90.0,22.0,68.0,1,1607.194
fges,hailfinder,hailfinder.xbif50006_,1,0,0,-1,45,-0.8804635485460549,-252639.0874755083,90.0,22.0,68.0,1,1923.649
fges,hailfinder,hailfinder.xbif50006_,2,0,0,-1,45,-0.8804635485460549,-252639.0874755083,90.0,22.0,68.0,1,3599.736
