algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
pges-jc,water,water.xbif50003_,8,8,10,-1,88,-0.48719097226992625,-65951.30128335384,214.0,4.0,210.0,4,0.729
pges-jc,water,water.xbif50003_,8,8,15,-1,88,-0.4951000592354333,-65964.64845313066,214.0,4.0,210.0,4,0.784
pges-jc,water,water.xbif50003_,8,8,5,-1,86,-0.4792177752845204,-65938.1883635871,210.0,4.0,206.0,5,1.349
pges-jc,water,water.xbif50004_,16,16,10,-1,89,-0.4881725094095529,-65904.81744508487,216.0,6.0,210.0,5,0.987
pges-jc,water,water.xbif50004_,16,16,15,-1,89,-0.4881725094095529,-65904.81744508487,216.0,6.0,210.0,5,1.063
pges-jc,water,water.xbif50004_,16,16,5,-1,91,-0.48836362870546135,-65944.6867466341,220.0,6.0,214.0,6,0.987
pges-jc,water,water.xbif50004_,2,2,10,-1,91,-0.500753339239926,-65931.86456667434,222.0,8.0,214.0,6,1.744
pges-jc,water,water.xbif50004_,2,2,15,-1,89,-0.4894984608959041,-65902.29564776795,216.0,6.0,210.0,5,1.584
pges-jc,water,water.xbif50004_,2,2,5,-1,91,-0.5087673823864916,-65931.86456667434,222.0,8.0,214.0,7,1.477
pges-jc,water,water.xbif50004_,4,4,10,-1,89,-0.49753225291366854,-65905.30914130966,216.0,6.0,210.0,6,1.293
pges-jc,water,water.xbif50004_,4,4,15,-1,89,-0.4883540132465992,-65932.8508636206,216.0,6.0,210.0,6,1.119
pges-jc,water,water.xbif50004_,4,4,5,-1,89,-0.5071844163156953,-65932.8508636206,216.0,6.0,210.0,7,1.279
pges-jc,water,water.xbif50004_,8,8,10,-1,89,-0.48715677876377467,-65902.29564776795,216.0,6.0,210.0,5,0.728
pges-jc,water,water.xbif50004_,8,8,15,-1,89,-0.48715677876377467,-65902.29564776795,216.0,6.0,210.0,5,0.808
pges-jc,water,water.xbif50004_,8,8,5,-1,93,-0.4834300569114519,-65950.06290498855,224.0,8.0,216.0,5,0.765
pges-jc,water,water.xbif50005_,16,16,10,-1,88,-0.4798253618925543,-65582.07830213536,214.0,4.0,210.0,5,0.981
pges-jc,water,water.xbif50005_,16,16,15,-1,88,-0.4798253618925543,-65582.07830213536,214.0,4.0,210.0,5,0.907
pges-jc,water,water.xbif50005_,16,16,5,-1,91,-0.48304889552382074,-65646.97370800914,220.0,4.0,216.0,5,0.92
pges-jc,water,water.xbif50005_,2,2,10,-1,90,-0.4998175654862942,-65628.22464300922,220.0,8.0,212.0,5,1.594
pges-jc,water,water.xbif50005_,2,2,15,-1,90,-0.4872043347423738,-65576.3657960318,218.0,6.0,212.0,5,2.094
pges-jc,water,water.xbif50005_,2,2,5,-1,88,-0.5008120480405139,-65591.44897236959,216.0,8.0,208.0,7,1.601
pges-jc,water,water.xbif50005_,4,4,10,-1,88,-0.4882309693106773,-65582.07830213536,214.0,4.0,210.0,5,0.778
pges-jc,water,water.xbif50005_,4,4,15,-1,90,-0.488190123149518,-65587.88299468246,218.0,4.0,214.0,4,0.873
pges-jc,water,water.xbif50005_,4,4,5,-1,90,-0.5006911419642843,-65614.98999693654,220.0,6.0,214.0,6,1.516
pges-jc,water,water.xbif50005_,8,8,10,-1,88,-0.4840349391320493,-65582.07830213536,214.0,4.0,210.0,5,0.787
pges-jc,water,water.xbif50005_,8,8,15,-1,90,-0.4840371914014021,-65587.88299468246,218.0,4.0,214.0,4,0.746
pges-jc,water,water.xbif50005_,8,8,5,-1,91,-0.4988174016953673,-65674.20267992324,220.0,4.0,216.0,6,0.822
pges-jc,water,water.xbif50006_,16,16,10,-1,82,-0.4720003343744491,-65896.9655400858,202.0,4.0,198.0,4,0.932
pges-jc,water,water.xbif50006_,16,16,15,-1,82,-0.4720003343744491,-65896.9655400858,202.0,4.0,198.0,4,0.905
pges-jc,water,water.xbif50006_,16,16,5,-1,93,-0.4843132957891213,-66085.7829629693,224.0,2.0,222.0,3,0.953
pges-jc,water,water.xbif50006_,2,2,10,-1,85,-0.48485280768507344,-65994.40409360576,208.0,6.0,202.0,5,2.146
pges-jc,water,water.xbif50006_,2,2,15,-1,82,-0.4726173066527522,-65896.9655400858,202.0,4.0,198.0,4,2.245
pges-jc,water,water.xbif50006_,2,2,5,-1,89,-0.4868713675351403,-65985.76078315086,216.0,6.0,210.0,7,2.254
pges-jc,water,water.xbif50006_,4,4,10,-1,84,-0.48037401330495666,-65923.93483021604,206.0,4.0,202.0,5,0.937
pges-jc,water,water.xbif50006_,4,4,15,-1,84,-0.4665944832520327,-65956.18040769303,206.0,4.0,202.0,4,1.43
pges-jc,water,water.xbif50006_,4,4,5,-1,82,-0.4806313497993175,-65896.9655400858,202.0,4.0,198.0,6,0.963
pges-jc,water,water.xbif50006_,8,8,10,-1,84,-0.4582015151734713,-65938.43470750714,206.0,4.0,202.0,4,0.708
pges-jc,water,water.xbif50006_,8,8,15,-1,82,-0.47600429865675276,-65896.9655400858,202.0,4.0,198.0,4,0.711
pges-jc,water,water.xbif50006_,8,8,5,-1,80,-0.48097071406225833,-65923.8456298004,198.0,2.0,196.0,5,0.768
pges-jc,water,water.xbif50007_,16,16,10,-1,93,-0.47714755331608494,-66082.9783089068,224.0,8.0,216.0,5,0.969
pges-jc,water,water.xbif50007_,16,16,15,-1,93,-0.47714755331608494,-66082.9783089068,224.0,8.0,216.0,5,0.883
pges-jc,water,water.xbif50007_,16,16,5,-1,95,-0.47704552961860547,-66122.1944182032,228.0,8.0,220.0,4,1.018
pges-jc,water,water.xbif50007_,2,2,10,-1,91,-0.49558799720009183,-66055.54554168654,220.0,12.0,208.0,7,1.223
pges-jc,water,water.xbif50007_,2,2,15,-1,92,-0.4747017312298161,-66040.47529865088,222.0,10.0,212.0,7,1.038
pges-jc,water,water.xbif50007_,2,2,5,-1,91,-0.49558799720009183,-66055.54554168654,220.0,12.0,208.0,8,1.633
pges-jc,water,water.xbif50007_,4,4,10,-1,91,-0.4838630800279093,-66043.47316899568,220.0,8.0,212.0,6,0.735
pges-jc,water,water.xbif50007_,4,4,15,-1,93,-0.4838653322972621,-66061.10137051246,224.0,8.0,216.0,5,0.943
pges-jc,water,water.xbif50007_,4,4,5,-1,91,-0.49135755754889604,-66043.47316899568,220.0,8.0,212.0,7,0.887
pges-jc,water,water.xbif50007_,8,8,10,-1,93,-0.47562347361026613,-66061.10137051246,224.0,8.0,216.0,5,0.744
pges-jc,water,water.xbif50007_,8,8,15,-1,93,-0.47562347361026613,-66061.10137051246,224.0,8.0,216.0,5,0.728
pges-jc,water,water.xbif50007_,8,8,5,-1,93,-0.4841840417147505,-66061.10137051246,224.0,8.0,216.0,5,0.712
pges-jc,water,water.xbif50008_,16,16,10,-1,91,-0.4974797510733223,-65846.77778313414,220.0,8.0,212.0,6,1.144
pges-jc,water,water.xbif50008_,16,16,15,-1,91,-0.4974797510733223,-65846.77778313414,220.0,8.0,212.0,6,0.963
pges-jc,water,water.xbif50008_,16,16,5,-1,91,-0.5038794781488909,-65863.68394167599,220.0,8.0,212.0,4,0.902
pges-jc,water,water.xbif50008_,2,2,10,-1,93,-0.5047248337560893,-65896.10476604107,224.0,10.0,214.0,6,1.163
pges-jc,water,water.xbif50008_,2,2,15,-1,91,-0.4666008976486546,-65846.77778313414,220.0,8.0,212.0,7,1.006
pges-jc,water,water.xbif50008_,2,2,5,-1,94,-0.5056242142667784,-65881.11192632279,226.0,10.0,216.0,8,1.016
pges-jc,water,water.xbif50008_,4,4,10,-1,91,-0.4666008976486546,-65846.77778313414,220.0,8.0,212.0,6,0.981
pges-jc,water,water.xbif50008_,4,4,15,-1,91,-0.47816765100960157,-65852.79544281213,220.0,6.0,214.0,5,1.081
pges-jc,water,water.xbif50008_,4,4,5,-1,99,-0.48912284084652813,-66011.35482506038,240.0,10.0,230.0,6,0.911
pges-jc,water,water.xbif50008_,8,8,10,-1,89,-0.48915570035132766,-65852.54604546384,216.0,6.0,210.0,5,0.838
pges-jc,water,water.xbif50008_,8,8,15,-1,91,-0.4983469442504593,-65846.77778313414,220.0,8.0,212.0,5,0.756
pges-jc,water,water.xbif50008_,8,8,5,-1,91,-0.4890388507380263,-65854.13604220957,220.0,6.0,214.0,5,0.738
pges-jc,water,water.xbif50009_,16,16,10,-1,86,-0.48945049761519277,-65676.01268496922,208.0,4.0,204.0,5,1.021
pges-jc,water,water.xbif50009_,16,16,15,-1,86,-0.48945049761519277,-65676.01268496922,208.0,4.0,204.0,5,0.95
pges-jc,water,water.xbif50009_,16,16,5,-1,86,-0.48945049761519277,-65676.01268496922,208.0,4.0,204.0,5,0.85
pges-jc,water,water.xbif50009_,2,2,10,-1,86,-0.49831259141981127,-65664.357546424,208.0,4.0,204.0,6,1.455
pges-jc,water,water.xbif50009_,2,2,15,-1,86,-0.49520952082698705,-65664.357546424,208.0,4.0,204.0,5,1.537
pges-jc,water,water.xbif50009_,2,2,5,-1,90,-0.5172254003782921,-65713.18695436354,216.0,4.0,212.0,8,0.989
pges-jc,water,water.xbif50009_,4,4,10,-1,92,-0.5090548361150223,-65707.21466676953,220.0,6.0,214.0,6,1.249
pges-jc,water,water.xbif50009_,4,4,15,-1,86,-0.4998958996733414,-65664.357546424,208.0,4.0,204.0,5,1.197
pges-jc,water,water.xbif50009_,4,4,5,-1,92,-0.5121054175319779,-65707.21466676953,220.0,6.0,214.0,7,1.356
pges-jc,water,water.xbif50009_,8,8,10,-1,88,-0.48665458074695145,-65668.79768087824,212.0,4.0,208.0,5,0.73
pges-jc,water,water.xbif50009_,8,8,15,-1,88,-0.49463671625385897,-65668.79768087824,212.0,4.0,208.0,4,0.762
pges-jc,water,water.xbif50009_,8,8,5,-1,94,-0.49344779978252784,-65677.89118027505,226.0,8.0,218.0,5,0.752
pges-jc,water,water.xbif_,16,16,10,-1,83,-0.4809084297783199,-65727.07601299985,204.0,4.0,200.0,5,0.978
pges-jc,water,water.xbif_,16,16,15,-1,83,-0.4809084297783199,-65727.07601299985,204.0,4.0,200.0,5,0.926
pges-jc,water,water.xbif_,16,16,5,-1,86,-0.4738272423157281,-65762.01792138502,210.0,4.0,206.0,6,1.06
pges-jc,water,water.xbif_,2,2,10,-1,87,-0.47625179837090675,-65811.15262668821,212.0,6.0,206.0,6,1.86
pges-jc,water,water.xbif_,2,2,15,-1,83,-0.4393136646836135,-65727.07601299985,204.0,4.0,200.0,6,1.75
pges-jc,water,water.xbif_,2,2,5,-1,88,-0.49623447360558587,-65811.81317223705,214.0,6.0,208.0,7,1.801
pges-jc,water,water.xbif_,4,4,10,-1,78,-0.4827413467522495,-65743.06196019302,190.0,2.0,188.0,5,1.221
pges-jc,water,water.xbif_,4,4,15,-1,83,-0.47520965083649963,-65727.07601299985,204.0,4.0,200.0,4,0.69
pges-jc,water,water.xbif_,4,4,5,-1,83,-0.4393136646836135,-65727.07601299985,204.0,4.0,200.0,7,1.303
pges-jc,water,water.xbif_,8,8,10,-1,83,-0.4832236939830648,-65727.07601299985,204.0,4.0,200.0,5,0.704
pges-jc,water,water.xbif_,8,8,15,-1,83,-0.4809084297783199,-65727.07601299985,204.0,4.0,200.0,5,0.804
pges-jc,water,water.xbif_,8,8,5,-1,85,-0.5009248334994578,-65749.78939277316,208.0,4.0,204.0,5,0.783
pges-jc,win95pts,win95pts.xbif50001246_,16,16,10,-1,70,-0.22499758393738586,-47208.88893943007,188.0,94.0,94.0,8,2.97
pges-jc,win95pts,win95pts.xbif50001246_,16,16,15,-1,73,-0.2311754777647149,-47228.31275598842,172.0,74.0,98.0,5,2.368
pges-jc,win95pts,win95pts.xbif50001246_,16,16,5,-1,75,-0.22291610018524816,-47444.051413743284,188.0,84.0,104.0,8,2.78
pges-jc,win95pts,win95pts.xbif50001246_,2,2,10,-1,104,-0.22267885683577235,-47391.24100251022,252.0,140.0,112.0,10,5.127
pges-jc,win95pts,win95pts.xbif50001246_,2,2,15,-1,78,-0.2242399800858987,-47229.03180846577,204.0,106.0,98.0,8,4.854
pges-jc,win95pts,win95pts.xbif50001246_,2,2,5,-1,111,-0.22510490805280794,-47958.10223465865,268.0,138.0,130.0,17,5.675
pges-jc,win95pts,win95pts.xbif50001246_,4,4,10,-1,64,-0.2231330261751892,-47125.87120598993,164.0,70.0,94.0,8,2.705
pges-jc,win95pts,win95pts.xbif50001246_,4,4,15,-1,87,-0.2241938175325035,-47273.05795977305,216.0,114.0,102.0,6,2.754
pges-jc,win95pts,win95pts.xbif50001246_,4,4,5,-1,84,-0.22662210168897487,-47260.62937795312,196.0,88.0,108.0,13,2.984
pges-jc,win95pts,win95pts.xbif50001246_,8,8,10,-1,69,-0.22592227721455438,-47224.1119347529,186.0,90.0,96.0,7,2.53
pges-jc,win95pts,win95pts.xbif50001246_,8,8,15,-1,70,-0.23098497756023778,-47207.08249878394,188.0,94.0,94.0,5,2.433
pges-jc,win95pts,win95pts.xbif50001246_,8,8,5,-1,119,-0.22053942493440365,-47898.91877734287,298.0,170.0,128.0,8,2.742
pges-jc,win95pts,win95pts.xbif50001_,16,16,10,-1,59,-0.22711074891527938,-46824.06753484207,156.0,76.0,80.0,6,2.733
pges-jc,win95pts,win95pts.xbif50001_,16,16,15,-1,74,-0.23040595435871458,-46746.175999875406,192.0,100.0,92.0,5,2.5
pges-jc,win95pts,win95pts.xbif50001_,16,16,5,-1,80,-0.22020190310614432,-46861.3277086724,202.0,108.0,94.0,7,2.789
pges-jc,win95pts,win95pts.xbif50001_,2,2,10,-1,67,-0.22345020956844852,-47198.138366730316,160.0,68.0,92.0,10,4.49
pges-jc,win95pts,win95pts.xbif50001_,2,2,15,-1,72,-0.22032091062948778,-46973.209084582035,168.0,90.0,78.0,8,4.846
pges-jc,win95pts,win95pts.xbif50001_,2,2,5,-1,95,-0.22310332841025993,-47090.489561731156,216.0,98.0,118.0,16,4.214
pges-jc,win95pts,win95pts.xbif50001_,4,4,10,-1,58,-0.2224808717947766,-46910.51703909388,154.0,72.0,82.0,8,4.251
pges-jc,win95pts,win95pts.xbif50001_,4,4,15,-1,58,-0.22236209189979236,-46740.4002791277,154.0,76.0,78.0,6,4.597
pges-jc,win95pts,win95pts.xbif50001_,4,4,5,-1,69,-0.21970964864859413,-46940.41878337089,174.0,96.0,78.0,13,5.264
pges-jc,win95pts,win95pts.xbif50001_,8,8,10,-1,79,-0.22212868702838756,-46945.593536493216,202.0,108.0,94.0,7,3.188
pges-jc,win95pts,win95pts.xbif50001_,8,8,15,-1,51,-0.22839205633549622,-46665.46757509402,136.0,66.0,70.0,5,2.485
pges-jc,win95pts,win95pts.xbif50001_,8,8,5,-1,79,-0.2217045685907057,-47158.6051439689,194.0,104.0,90.0,10,3.055
pges-jc,win95pts,win95pts.xbif50002_,16,16,10,-1,42,-0.22490418097765266,-47326.91206628588,122.0,66.0,56.0,5,2.451
pges-jc,win95pts,win95pts.xbif50002_,16,16,15,-1,44,-0.22870602140291285,-47330.976101962464,126.0,68.0,58.0,5,2.561
pges-jc,win95pts,win95pts.xbif50002_,16,16,5,-1,39,-0.22341367943660953,-47405.52991244723,108.0,58.0,50.0,7,2.422
pges-jc,win95pts,win95pts.xbif50002_,2,2,10,-1,66,-0.22463209301111578,-47608.24221161766,162.0,80.0,82.0,9,5.341
pges-jc,win95pts,win95pts.xbif50002_,2,2,15,-1,44,-0.22368055168270445,-47370.5974328457,114.0,58.0,56.0,7,4.753
pges-jc,win95pts,win95pts.xbif50002_,2,2,5,-1,84,-0.22384308562486677,-48355.601734410106,218.0,106.0,112.0,16,5.997
pges-jc,win95pts,win95pts.xbif50002_,4,4,10,-1,61,-0.22349486352633952,-47463.116510826105,156.0,86.0,70.0,8,2.712
pges-jc,win95pts,win95pts.xbif50002_,4,4,15,-1,58,-0.22586611937207235,-47367.17944020403,146.0,76.0,70.0,6,3.103
pges-jc,win95pts,win95pts.xbif50002_,4,4,5,-1,51,-0.22372283396774884,-47482.22492297145,128.0,62.0,66.0,11,3.314
pges-jc,win95pts,win95pts.xbif50002_,8,8,10,-1,69,-0.22880582486521792,-47280.01235102921,162.0,82.0,80.0,6,2.157
pges-jc,win95pts,win95pts.xbif50002_,8,8,15,-1,50,-0.22449456525561884,-47367.69404670029,134.0,74.0,60.0,5,2.371
pges-jc,win95pts,win95pts.xbif50002_,8,8,5,-1,78,-0.22495804948743023,-47742.68417338435,196.0,108.0,88.0,8,2.41
pges-jc,win95pts,win95pts.xbif50003_,16,16,10,-1,49,-0.226332665215258,-46183.91144627244,110.0,34.0,76.0,5,2.501
pges-jc,win95pts,win95pts.xbif50003_,16,16,15,-1,47,-0.2302722110835291,-46174.22725845661,108.0,30.0,78.0,6,2.73
pges-jc,win95pts,win95pts.xbif50003_,16,16,5,-1,56,-0.22530167570235085,-46244.0244010427,132.0,52.0,80.0,6,2.615
pges-jc,win95pts,win95pts.xbif50003_,2,2,10,-1,67,-0.22716057925127095,-46298.50444909107,156.0,58.0,98.0,9,5.28
pges-jc,win95pts,win95pts.xbif50003_,2,2,15,-1,63,-0.22612045646927614,-46352.66064076926,152.0,74.0,78.0,8,4.458
pges-jc,win95pts,win95pts.xbif50003_,2,2,5,-1,75,-0.22753591724227695,-46568.98429941398,176.0,86.0,90.0,16,5.934
pges-jc,win95pts,win95pts.xbif50003_,4,4,10,-1,61,-0.22650780612506716,-46315.61406633309,150.0,68.0,82.0,8,5.101
pges-jc,win95pts,win95pts.xbif50003_,4,4,15,-1,79,-0.2254583707321666,-46562.986285464685,194.0,100.0,94.0,8,4.717
pges-jc,win95pts,win95pts.xbif50003_,4,4,5,-1,108,-0.22664685952173028,-46709.953240830844,244.0,140.0,104.0,14,4.468
pges-jc,win95pts,win95pts.xbif50003_,8,8,10,-1,73,-0.22177295848148876,-46301.664823252104,166.0,62.0,104.0,6,2.771
pges-jc,win95pts,win95pts.xbif50003_,8,8,15,-1,61,-0.22638547705958545,-46315.61406633309,150.0,68.0,82.0,6,2.427
pges-jc,win95pts,win95pts.xbif50003_,8,8,5,-1,79,-0.22709312467689122,-46669.8694265294,194.0,104.0,90.0,9,2.881
pges-jc,win95pts,win95pts.xbif50004_,16,16,10,-1,52,-0.22278554451522778,-46903.913794671025,152.0,82.0,70.0,5,2.355
pges-jc,win95pts,win95pts.xbif50004_,16,16,15,-1,80,-0.23379034367565327,-46892.48624286833,200.0,108.0,92.0,6,2.7
pges-jc,win95pts,win95pts.xbif50004_,16,16,5,-1,61,-0.22219754682003842,-47087.78471839045,178.0,106.0,72.0,8,3.091
pges-jc,win95pts,win95pts.xbif50004_,2,2,10,-1,64,-0.22161905439463844,-46898.36527865043,172.0,90.0,82.0,11,7.072
pges-jc,win95pts,win95pts.xbif50004_,2,2,15,-1,55,-0.2222041336917755,-46895.18143503021,154.0,84.0,70.0,9,6.584
pges-jc,win95pts,win95pts.xbif50004_,2,2,5,-1,80,-0.2231448344471713,-47761.66410295784,194.0,94.0,100.0,17,5.279
pges-jc,win95pts,win95pts.xbif50004_,4,4,10,-1,94,-0.22231940578109718,-47031.21277945916,232.0,126.0,106.0,8,5.085
pges-jc,win95pts,win95pts.xbif50004_,4,4,15,-1,64,-0.22240286299354156,-46887.81649812908,172.0,90.0,82.0,7,4.413
pges-jc,win95pts,win95pts.xbif50004_,4,4,5,-1,73,-0.22286276325514173,-47228.39077401294,190.0,98.0,92.0,12,3.046
pges-jc,win95pts,win95pts.xbif50004_,8,8,10,-1,68,-0.22492962047104273,-46982.031403570494,184.0,88.0,96.0,6,2.42
pges-jc,win95pts,win95pts.xbif50004_,8,8,15,-1,58,-0.2220617429961304,-47053.396040926316,148.0,70.0,78.0,5,2.187
pges-jc,win95pts,win95pts.xbif50004_,8,8,5,-1,65,-0.22233645016304587,-47572.46434514821,166.0,88.0,78.0,9,2.91
pges-jc,win95pts,win95pts.xbif50005_,16,16,10,-1,44,-0.22807560435718208,-47354.43877072102,106.0,38.0,68.0,5,2.523
pges-jc,win95pts,win95pts.xbif50005_,16,16,15,-1,51,-0.23575273055503165,-47457.77067905545,142.0,70.0,72.0,6,2.599
pges-jc,win95pts,win95pts.xbif50005_,16,16,5,-1,72,-0.22283993215976308,-47738.423632607664,196.0,118.0,78.0,6,2.479
pges-jc,win95pts,win95pts.xbif50005_,2,2,10,-1,77,-0.22750757758421955,-47744.8560252958,190.0,92.0,98.0,11,7.565
pges-jc,win95pts,win95pts.xbif50005_,2,2,15,-1,80,-0.2214182679557329,-47651.51620060804,198.0,116.0,82.0,10,4.846
pges-jc,win95pts,win95pts.xbif50005_,2,2,5,-1,96,-0.22151421536695817,-47794.02662867596,228.0,128.0,100.0,17,7.982
pges-jc,win95pts,win95pts.xbif50005_,4,4,10,-1,58,-0.22439392698620972,-47560.684228629376,154.0,82.0,72.0,10,4.153
pges-jc,win95pts,win95pts.xbif50005_,4,4,15,-1,52,-0.23212620086028526,-47592.21497721909,140.0,68.0,72.0,7,5.166
pges-jc,win95pts,win95pts.xbif50005_,4,4,5,-1,92,-0.2228031236014603,-47725.4818467289,234.0,130.0,104.0,12,4.253
pges-jc,win95pts,win95pts.xbif50005_,8,8,10,-1,42,-0.2292026614048747,-47506.8925742947,102.0,38.0,64.0,6,2.392
pges-jc,win95pts,win95pts.xbif50005_,8,8,15,-1,57,-0.23310188882503213,-47531.5127932107,142.0,68.0,74.0,6,2.989
pges-jc,win95pts,win95pts.xbif50005_,8,8,5,-1,111,-0.218161420972318,-48198.132784707115,286.0,168.0,118.0,8,2.483
pges-jc,win95pts,win95pts.xbif50006_,16,16,10,-1,87,0.0,-47364.6064832994,210.0,108.0,102.0,5,2.367
pges-jc,win95pts,win95pts.xbif50006_,16,16,15,-1,65,0.0,-47430.80911165577,182.0,98.0,84.0,6,2.804
pges-jc,win95pts,win95pts.xbif50006_,16,16,5,-1,87,0.0,-47703.10158178401,208.0,98.0,110.0,8,3.134
pges-jc,win95pts,win95pts.xbif50006_,2,2,10,-1,83,0.0,-47524.64002543152,208.0,96.0,112.0,10,3.465
pges-jc,win95pts,win95pts.xbif50006_,2,2,15,-1,78,0.0,-47671.01241588907,200.0,92.0,108.0,7,4.102
pges-jc,win95pts,win95pts.xbif50006_,2,2,5,-1,105,0.0,-47764.71066450896,256.0,140.0,116.0,16,7.457
pges-jc,win95pts,win95pts.xbif50006_,4,4,10,-1,85,0.0,-47490.710423013166,206.0,100.0,106.0,7,3.161
pges-jc,win95pts,win95pts.xbif50006_,4,4,15,-1,67,0.0,-47917.07083484433,174.0,80.0,94.0,7,2.689
pges-jc,win95pts,win95pts.xbif50006_,4,4,5,-1,115,0.0,-49522.194576125665,268.0,134.0,134.0,11,4.318
pges-jc,win95pts,win95pts.xbif50006_,8,8,10,-1,64,0.0,-47416.96988723225,174.0,90.0,84.0,6,2.129
pges-jc,win95pts,win95pts.xbif50006_,8,8,15,-1,83,0.0,-47417.10174516613,216.0,116.0,100.0,5,2.414
pges-jc,win95pts,win95pts.xbif50006_,8,8,5,-1,78,0.0,-47671.083845695335,186.0,90.0,96.0,8,2.431
pges-jc,win95pts,win95pts.xbif50007_,16,16,10,-1,65,-0.22247689383211752,-47169.265121171185,178.0,88.0,90.0,6,2.544
pges-jc,win95pts,win95pts.xbif50007_,16,16,15,-1,56,-0.2352800588550702,-47204.701497273294,168.0,90.0,78.0,6,2.594
pges-jc,win95pts,win95pts.xbif50007_,16,16,5,-1,41,-0.22643265795175527,-46997.92956746456,96.0,22.0,74.0,7,2.525
pges-jc,win95pts,win95pts.xbif50007_,2,2,10,-1,73,-0.22145262625235423,-47436.76657620044,194.0,100.0,94.0,10,4.118
pges-jc,win95pts,win95pts.xbif50007_,2,2,15,-1,70,-0.22649819558283624,-47325.026145671494,192.0,106.0,86.0,8,3.801
pges-jc,win95pts,win95pts.xbif50007_,2,2,5,-1,109,-0.22105303744383886,-47727.61324666235,260.0,144.0,116.0,16,4.685
pges-jc,win95pts,win95pts.xbif50007_,4,4,10,-1,78,-0.21825502373846808,-47484.78041721429,212.0,112.0,100.0,7,2.636
pges-jc,win95pts,win95pts.xbif50007_,4,4,15,-1,76,-0.23302118058101373,-47384.52113669484,206.0,116.0,90.0,7,2.254
pges-jc,win95pts,win95pts.xbif50007_,4,4,5,-1,80,-0.22184141061367035,-47406.91644845387,216.0,120.0,96.0,11,3.744
pges-jc,win95pts,win95pts.xbif50007_,8,8,10,-1,74,-0.22355823972389577,-47327.8003197173,184.0,86.0,98.0,6,2.561
pges-jc,win95pts,win95pts.xbif50007_,8,8,15,-1,69,-0.22336041914965438,-47178.929051620704,174.0,88.0,86.0,6,2.699
pges-jc,win95pts,win95pts.xbif50007_,8,8,5,-1,103,-0.22258379520984284,-47519.65383580708,232.0,116.0,116.0,9,2.711
pges-jc,win95pts,win95pts.xbif50008_,16,16,10,-1,46,-0.2282121429076121,-46994.95172218994,120.0,54.0,66.0,6,2.749
pges-jc,win95pts,win95pts.xbif50008_,16,16,15,-1,44,-0.22862458540505018,-46974.31600979105,114.0,50.0,64.0,4,2.494
pges-jc,win95pts,win95pts.xbif50008_,16,16,5,-1,51,-0.22529572536810535,-47090.25422981321,140.0,76.0,64.0,6,2.624
pges-jc,win95pts,win95pts.xbif50008_,2,2,10,-1,50,-0.22618700086012988,-47076.287230490874,134.0,68.0,66.0,11,7.718
pges-jc,win95pts,win95pts.xbif50008_,2,2,15,-1,56,-0.2261150179850171,-47182.49690036776,146.0,76.0,70.0,9,7.289
pges-jc,win95pts,win95pts.xbif50008_,2,2,5,-1,52,-0.22837212936499485,-47154.71064941054,130.0,64.0,66.0,22,8.373
pges-jc,win95pts,win95pts.xbif50008_,4,4,10,-1,60,-0.2260417434821241,-47239.13386143385,148.0,80.0,68.0,7,2.255
pges-jc,win95pts,win95pts.xbif50008_,4,4,15,-1,81,-0.22324047405374384,-47575.933911811066,190.0,108.0,82.0,7,3.025
pges-jc,win95pts,win95pts.xbif50008_,4,4,5,-1,95,-0.2233762276042086,-47322.749651608414,216.0,146.0,70.0,12,2.56
pges-jc,win95pts,win95pts.xbif50008_,8,8,10,-1,78,-0.23127140559312248,-47338.99494242342,190.0,108.0,82.0,7,2.868
pges-jc,win95pts,win95pts.xbif50008_,8,8,15,-1,63,-0.22736608547238416,-47376.021822636794,158.0,80.0,78.0,5,2.655
pges-jc,win95pts,win95pts.xbif50008_,8,8,5,-1,96,-0.2114196274428302,-47337.32909038402,216.0,108.0,108.0,9,2.923
pges-jc,win95pts,win95pts.xbif50009_,16,16,10,-1,68,-0.22329503180275273,-47399.98935706758,192.0,110.0,82.0,6,2.771
pges-jc,win95pts,win95pts.xbif50009_,16,16,15,-1,40,-0.23016798281273623,-47239.47803811238,106.0,46.0,60.0,5,2.493
pges-jc,win95pts,win95pts.xbif50009_,16,16,5,-1,73,-0.22314007321285453,-47346.70306182229,186.0,94.0,92.0,8,3.0
pges-jc,win95pts,win95pts.xbif50009_,2,2,10,-1,70,-0.22579853392717456,-47328.84867537765,182.0,96.0,86.0,10,6.807
pges-jc,win95pts,win95pts.xbif50009_,2,2,15,-1,62,-0.22559237066156027,-47307.65176346677,172.0,90.0,82.0,8,6.31
pges-jc,win95pts,win95pts.xbif50009_,2,2,5,-1,93,-0.2255475462737828,-48033.56395143857,236.0,116.0,120.0,16,6.801
pges-jc,win95pts,win95pts.xbif50009_,4,4,10,-1,62,-0.22559291157211023,-47309.3838769602,172.0,90.0,82.0,8,2.781
pges-jc,win95pts,win95pts.xbif50009_,4,4,15,-1,84,-0.22681556419182264,-47614.87633278608,226.0,134.0,92.0,6,3.146
pges-jc,win95pts,win95pts.xbif50009_,4,4,5,-1,68,-0.2265789384439348,-47378.908603796575,186.0,98.0,88.0,12,2.916
