algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
ges,parallelbns/res/networks/child,child.xbif_,0,15,-1,15,-0.6370231694412442,-64555.61751299817,1.6,0.0,32.0,0,1
pges,parallelbns/res/networks/child,child.xbif_,4,15,2,10,-0.6239694909140359,-64001.17119486357,1.4,16.0,12.0,5,2
pges,parallelbns/res/networks/child,child.xbif_,4,15,3,4,-0.6599465915712966,-62800.64552452724,0.4,2.0,6.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,15,5,2,-0.6069627787992424,-62727.72818645991,0.2,0.0,4.0,6,2
pges,parallelbns/res/networks/child,child.xbif_,4,15,7,9,-0.572386076052968,-63930.600352251364,1.3,14.0,12.0,7,2
pges,parallelbns/res/networks/child,child.xbif_,4,15,13,4,-0.6639035688261157,-62800.64552452726,0.4,2.0,6.0,7,2
pges,parallelbns/res/networks/child,child.xbif_,4,15,19,7,-0.6707929580209967,-63935.61188598384,0.9,10.0,8.0,6,3
pges,parallelbns/res/networks/child,child.xbif_,4,15,17,6,-0.6732535432336015,-63541.89961717643,0.6,4.0,8.0,6,3
pges,parallelbns/res/networks/child,child.xbif_,4,15,11,4,-0.5950928049460117,-62800.645524527245,0.4,2.0,6.0,6,6
pges,parallelbns/res/networks/child,child.xbif_,4,15,23,5,-0.6138139719727153,-63789.06285078295,0.7,8.0,6.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,15,29,4,-0.6277493656861546,-63020.29163060914,0.4,2.0,6.0,7,2
hc,parallelbns/res/networks/child,child.xbif_,1,15,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,2,5,-0.6310724811566932,-63020.34022364813,0.8,10.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,3,6,-0.6460470320194558,-63722.31313662083,0.8,10.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,5,5,-0.6360101978036111,-63828.32773781457,0.7,8.0,6.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,11,7,-0.6962352898602032,-62879.112499520925,1.0,10.0,10.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,13,8,-0.6703772202073996,-63518.429087809076,1.1,10.0,12.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,17,7,-0.5584412536077805,-63957.53781992388,1.1,16.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,7,11,-0.7456645331244941,-63926.35012877366,1.5,16.0,14.0,3,2
phc,parallelbns/res/networks/child,child.xbif_,4,15,19,3,-0.6990755110065601,-62816.83193214457,0.4,4.0,4.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,23,6,-0.6415162863965725,-63993.53756978097,0.8,10.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,15,29,5,-0.6229417600249489,-62976.81803192306,0.6,2.0,10.0,3,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,3,8,-0.7069317507966584,-64452.958862981606,1.0,12.0,8.0,5,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,2,6,-0.5848812248268681,-63434.724282345625,0.7,6.0,8.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,7,11,-0.6009406788693454,-63926.35012877366,1.5,16.0,14.0,6,3
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,13,8,-0.6533264630102833,-63518.42908780908,1.1,10.0,12.0,6,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,5,5,-0.6360101978036111,-63828.32773781457,0.7,8.0,6.0,4,4
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,11,13,-0.5920487046325318,-65036.010875759224,1.7,20.0,14.0,6,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,17,5,-0.7415630240046681,-63252.94146902551,0.7,10.0,4.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,19,3,-0.6909812165360416,-63036.47803822645,0.4,4.0,4.0,5,2
ges,parallelbns/res/networks/child,child.xbif_,0,5,-1,25,-0.7372361865058565,-74016.63186241948,2.6,0.0,52.0,0,0
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,29,5,-0.6842993728196195,-62976.81803192307,0.6,2.0,10.0,6,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,15,23,7,-0.6327953172501946,-63047.129185351376,1.0,14.0,6.0,6,2
pges,parallelbns/res/networks/child,child.xbif_,6,5,3,4,-0.6655521778322897,-63129.7313889588,0.6,8.0,4.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,6,5,5,5,-0.5696636495753225,-63815.58748306229,0.6,6.0,6.0,6,2
pges,parallelbns/res/networks/child,child.xbif_,6,5,2,8,-0.5530943185974044,-63689.646699401055,0.8,8.0,8.0,4,4
pges,parallelbns/res/networks/child,child.xbif_,6,5,7,6,-0.6504156665633778,-63789.31125245854,0.7,4.0,10.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,6,5,11,10,-0.6198853780905096,-64469.42499930861,1.0,10.0,10.0,5,2
pges,parallelbns/res/networks/child,child.xbif_,6,5,17,8,-0.6903163710493883,-64074.71171939825,1.0,10.0,10.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,6,5,13,2,-0.7712034677320544,-62727.728186459906,0.2,0.0,4.0,7,4
pges,parallelbns/res/networks/child,child.xbif_,6,5,19,11,-0.5543773768115827,-64336.12916765205,1.4,12.0,16.0,5,1
phc,parallelbns/res/networks/child,child.xbif_,6,5,2,5,-0.7425146428950813,-63828.32773781459,0.8,10.0,6.0,3,1
hc,parallelbns/res/networks/child,child.xbif_,1,5,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,7,1
pges,parallelbns/res/networks/child,child.xbif_,6,5,29,10,-0.618721965708039,-63613.324366700224,1.3,14.0,12.0,5,1
