algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,10,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,10,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,17,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,17,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,10,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,19,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,19,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,10,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,19,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,19,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,8,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,8,10,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,8,10,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
ges,res/networks/cancer,cancer.xbif50001_,0,15,-1,2,-0.42427858027531834,-10599.609907506512,0.8,0.0,4.0,0,0
hc,res/networks/cancer,cancer.xbif50001_,1,15,-1,2,-0.42427858027531834,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,5,2,-0.3248116464613658,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,5,2,-0.3248116464613658,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,13,2,-0.3248116464613658,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,13,2,-0.3248116464613658,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,1,15,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,1,15,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,1,15,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,3,3,-0.42275710462869365,-10608.54213856954,1.2,2.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,3,3,-0.42275710462869365,-10608.54213856954,1.2,2.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,11,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,11,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,17,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,2,15,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,2,15,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,2,15,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,13,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,13,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,17,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,17,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,17,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,19,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,23,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,23,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,4,15,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,4,15,29,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,4,15,29,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,15,2,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,15,2,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,15,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,15,3,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,15,3,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,15,5,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,15,5,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,15,7,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,15,7,2,-0.30249128132878733,-10599.609907506512,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50001_,6,15,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50001_,6,15,11,2,-0.4227239142876805,-10599.609907506512,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50001_,6,15,11,2,-0.32481164646136584,-10599.609907506512,0.8,0.0,4.0,2,0
