algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,andes,andes.xbif50005_,4,4,15,-1,142,-0.5449803472630308,-471659.3095770908,306.0,6.0,300.0,10,10.377
pges-jc,andes,andes.xbif50005_,4,4,5,-1,154,-0.5455662774046118,-471947.70325844426,330.0,12.0,318.0,22,15.207
pges-jc,andes,andes.xbif50005_,8,8,10,-1,165,-0.5449580542690221,-472894.8072323526,358.0,30.0,328.0,12,10.729
pges-jc,andes,andes.xbif50005_,8,8,15,-1,142,-0.5458509818152715,-471661.48656139267,306.0,6.0,300.0,10,11.103
pges-jc,andes,andes.xbif50005_,8,8,5,-1,159,-0.5448614085970217,-472240.67731190886,342.0,34.0,308.0,20,17.653
pges-jc,andes,andes.xbif50006_,16,16,10,-1,146,-0.5454706363175063,-471140.38722439203,316.0,6.0,310.0,7,8.78
pges-jc,andes,andes.xbif50006_,16,16,15,-1,154,-0.5437275024237035,-471419.52894977806,336.0,34.0,302.0,7,9.558
pges-jc,andes,andes.xbif50006_,16,16,5,-1,167,-0.5454264097081614,-472488.59161833755,380.0,70.0,310.0,17,19.607
pges-jc,andes,andes.xbif50006_,2,2,10,-1,142,-0.5449606563146113,-471107.92972888227,306.0,6.0,300.0,22,28.278
pges-jc,andes,andes.xbif50006_,2,2,15,-1,146,-0.544955794474855,-471320.73330703063,316.0,16.0,300.0,16,29.084
pges-jc,andes,andes.xbif50006_,2,2,5,-1,144,-0.5449574838820886,-471538.11513483815,310.0,8.0,302.0,42,33.468
pges-jc,andes,andes.xbif50006_,4,4,10,-1,176,-0.5464761848574736,-471692.3556155865,392.0,84.0,308.0,16,13.529
pges-jc,andes,andes.xbif50006_,4,4,15,-1,151,-0.5466261129342047,-471274.90662069386,328.0,18.0,310.0,10,10.226
pges-jc,andes,andes.xbif50006_,4,4,5,-1,167,-0.546462712271255,-471616.4017142934,376.0,68.0,308.0,25,19.378
pges-jc,andes,andes.xbif50006_,8,8,10,-1,142,-0.544880150960443,-471134.92193019594,306.0,6.0,300.0,10,10.013
pges-jc,andes,andes.xbif50006_,8,8,15,-1,146,-0.5463999552026166,-471213.33984714316,316.0,6.0,310.0,12,12.434
pges-jc,andes,andes.xbif50006_,8,8,5,-1,146,-0.5448491114852717,-471400.2303390731,314.0,10.0,304.0,17,13.797
pges-jc,andes,andes.xbif50007_,16,16,10,-1,164,-0.5481681687148552,-471690.8470119544,352.0,14.0,338.0,9,11.138
pges-jc,andes,andes.xbif50007_,16,16,15,-1,164,-0.5472025718021247,-471975.5173000288,352.0,8.0,344.0,8,10.883
pges-jc,andes,andes.xbif50007_,16,16,5,-1,169,-0.5490666751456349,-472123.1543788205,364.0,20.0,344.0,14,15.347
pges-jc,andes,andes.xbif50007_,2,2,10,-1,160,-0.5449593244198782,-471740.62760194065,344.0,12.0,332.0,19,25.914
pges-jc,andes,andes.xbif50007_,2,2,15,-1,166,-0.5457713160526978,-471829.4955969262,360.0,26.0,334.0,15,24.103
pges-jc,andes,andes.xbif50007_,2,2,5,-1,171,-0.5433091132899162,-472128.17310922465,368.0,20.0,348.0,38,32.033
pges-jc,andes,andes.xbif50007_,4,4,10,-1,162,-0.5487253719967995,-471965.63724894216,350.0,18.0,332.0,16,13.617
pges-jc,andes,andes.xbif50007_,4,4,15,-1,158,-0.545655485665325,-471716.08623012895,340.0,8.0,332.0,12,10.982
pges-jc,andes,andes.xbif50007_,4,4,5,-1,166,-0.5446245970688829,-471970.2409176732,360.0,26.0,334.0,25,16.03
pges-jc,andes,andes.xbif50007_,8,8,10,-1,158,-0.5449784165504644,-471737.633398822,340.0,8.0,332.0,11,11.094
pges-jc,andes,andes.xbif50007_,8,8,15,-1,167,-0.5470061207328644,-471807.80498435296,358.0,14.0,344.0,9,9.45
pges-jc,andes,andes.xbif50007_,8,8,5,-1,179,-0.5449703591276568,-472246.46230012085,382.0,34.0,348.0,18,13.247
pges-jc,andes,andes.xbif50008_,16,16,10,-1,171,-0.5464190794240412,-472874.74895612325,370.0,22.0,348.0,11,13.87
pges-jc,andes,andes.xbif50008_,16,16,15,-1,160,-0.543131710871597,-472334.49707916914,346.0,6.0,340.0,7,9.623
pges-jc,andes,andes.xbif50008_,16,16,5,-1,177,-0.5449813994436828,-473057.0005577139,390.0,42.0,348.0,13,14.689
pges-jc,andes,andes.xbif50008_,2,2,10,-1,179,-0.5449820321960331,-473139.6883097519,390.0,40.0,350.0,22,27.218
pges-jc,andes,andes.xbif50008_,2,2,15,-1,160,-0.5449915937120691,-472380.1391918349,346.0,6.0,340.0,16,24.635
pges-jc,andes,andes.xbif50008_,2,2,5,-1,161,-0.544971141761762,-472774.32230271085,348.0,6.0,342.0,39,31.29
pges-jc,andes,andes.xbif50008_,4,4,10,-1,160,-0.5449734369772112,-472355.1461564681,346.0,6.0,340.0,14,12.922
pges-jc,andes,andes.xbif50008_,4,4,15,-1,160,-0.5449744480507576,-472344.19175139966,346.0,6.0,340.0,11,12.126
pges-jc,andes,andes.xbif50008_,4,4,5,-1,182,-0.5449475527341044,-472913.21115152846,390.0,38.0,352.0,25,17.75
pges-jc,andes,andes.xbif50008_,8,8,10,-1,166,-0.546313677911763,-472395.9384091705,358.0,12.0,346.0,10,9.79
pges-jc,andes,andes.xbif50008_,8,8,15,-1,170,-0.5463948358354594,-472773.47358751926,366.0,12.0,354.0,8,8.126
pges-jc,andes,andes.xbif50008_,8,8,5,-1,197,-0.5424725829594472,-473262.74854231626,420.0,38.0,382.0,16,13.249
pges-jc,andes,andes.xbif50009_,16,16,10,-1,150,-0.5479076193446208,-471803.4045088069,324.0,4.0,320.0,13,15.993
pges-jc,andes,andes.xbif50009_,16,16,15,-1,154,-0.544070019978133,-471950.84445409337,334.0,14.0,320.0,8,11.248
pges-jc,andes,andes.xbif50009_,16,16,5,-1,152,-0.5451687576895963,-471881.61543813674,328.0,8.0,320.0,10,11.032
pges-jc,andes,andes.xbif50009_,2,2,10,-1,237,-0.545027772798319,-474166.9925302683,504.0,34.0,470.0,19,27.5
pges-jc,andes,andes.xbif50009_,2,2,15,-1,153,-0.5449733717291037,-471950.59936747036,330.0,10.0,320.0,16,25.963
pges-jc,andes,andes.xbif50009_,2,2,5,-1,308,-0.5467618970850715,-478543.53741460224,652.0,18.0,634.0,29,28.074
pges-jc,andes,andes.xbif50009_,4,4,10,-1,150,-0.545274947042823,-471854.10029413033,324.0,4.0,320.0,14,13.07
pges-jc,andes,andes.xbif50009_,4,4,15,-1,153,-0.5424141994636604,-471960.6419338378,330.0,10.0,320.0,13,12.298
pges-jc,andes,andes.xbif50009_,4,4,5,-1,178,-0.5449776061263748,-472610.58695249795,380.0,40.0,340.0,26,17.43
pges-jc,andes,andes.xbif50009_,8,8,10,-1,171,-0.5435571455107333,-472252.50483219326,376.0,38.0,338.0,12,9.573
pges-jc,andes,andes.xbif50009_,8,8,15,-1,172,-0.5430053482319197,-472433.0066456775,378.0,40.0,338.0,14,12.334
pges-jc,andes,andes.xbif50009_,8,8,5,-1,186,-0.5449511906330273,-472800.86384621874,406.0,54.0,352.0,15,11.697
pges-jc,andes,andes.xbif_,16,16,10,-1,151,-0.5459827045036632,-472192.94667505537,326.0,4.0,322.0,9,11.698
pges-jc,andes,andes.xbif_,16,16,15,-1,152,-0.5487564730700569,-472309.21133299835,328.0,6.0,322.0,8,10.788
pges-jc,andes,andes.xbif_,16,16,5,-1,162,-0.5472225403019286,-472441.33173424576,348.0,14.0,334.0,13,14.379
pges-jc,andes,andes.xbif_,2,2,10,-1,175,-0.5450107936706311,-472488.7472261184,378.0,6.0,372.0,19,15.501
pges-jc,andes,andes.xbif_,2,2,15,-1,159,-0.5449993298550938,-472140.79218353506,344.0,4.0,340.0,15,20.548
pges-jc,andes,andes.xbif_,2,2,5,-1,207,-0.5437897599866887,-473718.5652620415,446.0,54.0,392.0,39,22.377
pges-jc,andes,andes.xbif_,4,4,10,-1,151,-0.5449634934960037,-472190.29276912607,326.0,4.0,322.0,14,12.794
pges-jc,andes,andes.xbif_,4,4,15,-1,151,-0.5424137394077941,-472189.5775376099,326.0,4.0,322.0,12,13.437
pges-jc,andes,andes.xbif_,4,4,5,-1,154,-0.5475485053150989,-472383.5266210129,336.0,14.0,322.0,24,15.241
pges-jc,andes,andes.xbif_,8,8,10,-1,159,-0.5464050685760156,-472560.7516731594,342.0,14.0,328.0,10,9.193
pges-jc,andes,andes.xbif_,8,8,15,-1,155,-0.5469956638022515,-472095.62010969914,334.0,6.0,328.0,10,11.154
pges-jc,andes,andes.xbif_,8,8,5,-1,182,-0.5477536271266119,-472806.6550465731,388.0,32.0,356.0,16,13.288
pges-jc,barley,barley.xbif50001246_,16,16,10,-1,56,0.0,-262253.55958754866,134.0,8.0,126.0,5,3.074
pges-jc,barley,barley.xbif50001246_,16,16,15,-1,55,0.0,-264075.75761160185,134.0,10.0,124.0,4,1.922
pges-jc,barley,barley.xbif50001246_,16,16,5,-1,63,0.0,-263897.6332443524,152.0,26.0,126.0,7,3.139
pges-jc,barley,barley.xbif50001246_,2,2,10,-1,63,0.0,-265868.535878185,160.0,8.0,152.0,7,6.748
pges-jc,barley,barley.xbif50001246_,2,2,15,-1,55,0.0,-264075.75761160185,134.0,10.0,124.0,7,6.702
pges-jc,barley,barley.xbif50001246_,2,2,5,-1,63,0.0,-265868.535878185,160.0,8.0,152.0,12,7.061
pges-jc,barley,barley.xbif50001246_,4,4,10,-1,55,0.0,-264075.75761160185,134.0,10.0,124.0,6,3.128
pges-jc,barley,barley.xbif50001246_,4,4,15,-1,55,0.0,-264075.75761160185,134.0,10.0,124.0,5,3.847
pges-jc,barley,barley.xbif50001246_,4,4,5,-1,64,0.0,-266120.49449203874,162.0,10.0,152.0,7,3.187
pges-jc,barley,barley.xbif50001246_,8,8,10,-1,57,0.0,-263854.9862419593,138.0,12.0,126.0,5,2.255
pges-jc,barley,barley.xbif50001246_,8,8,15,-1,57,0.0,-264184.8963746169,138.0,12.0,126.0,4,2.339
pges-jc,barley,barley.xbif50001246_,8,8,5,-1,55,0.0,-264075.75761160185,134.0,10.0,124.0,6,2.439
pges-jc,barley,barley.xbif50001_,16,16,10,-1,56,0.0,-263292.8889218588,136.0,10.0,126.0,5,2.44
pges-jc,barley,barley.xbif50001_,16,16,15,-1,58,0.0,-263361.5201284169,140.0,12.0,128.0,5,2.351
pges-jc,barley,barley.xbif50001_,16,16,5,-1,59,0.0,-263482.2958725439,144.0,22.0,122.0,6,4.0
pges-jc,barley,barley.xbif50001_,2,2,10,-1,63,0.0,-265166.3666169495,160.0,8.0,152.0,7,7.173
pges-jc,barley,barley.xbif50001_,2,2,15,-1,56,0.0,-263292.8889218588,136.0,10.0,126.0,7,7.133
pges-jc,barley,barley.xbif50001_,2,2,5,-1,63,0.0,-265166.3666169495,160.0,8.0,152.0,12,7.539
pges-jc,barley,barley.xbif50001_,4,4,10,-1,56,0.0,-263292.8889218588,136.0,10.0,126.0,6,4.799
pges-jc,barley,barley.xbif50001_,4,4,15,-1,56,0.0,-263292.8889218588,136.0,10.0,126.0,5,2.936
pges-jc,barley,barley.xbif50001_,4,4,5,-1,59,0.0,-264559.4445519973,148.0,10.0,138.0,7,4.542
pges-jc,barley,barley.xbif50001_,8,8,10,-1,56,0.0,-263292.8889218588,136.0,10.0,126.0,5,1.906
pges-jc,barley,barley.xbif50001_,8,8,15,-1,58,0.0,-263339.00410768774,140.0,12.0,128.0,5,1.974
pges-jc,barley,barley.xbif50001_,8,8,5,-1,58,0.0,-263339.00410768774,140.0,12.0,128.0,6,2.225
pges-jc,barley,barley.xbif50002_,16,16,10,-1,59,0.0,-262991.6941314357,138.0,8.0,130.0,13,3.761
pges-jc,barley,barley.xbif50002_,16,16,15,-1,55,0.0,-263317.5576567803,134.0,10.0,124.0,4,1.943
pges-jc,barley,barley.xbif50002_,16,16,5,-1,62,0.0,-263032.00332982704,154.0,24.0,130.0,6,3.417
pges-jc,barley,barley.xbif50002_,2,2,10,-1,62,0.0,-265154.55965176894,158.0,8.0,150.0,7,6.848
pges-jc,barley,barley.xbif50002_,2,2,15,-1,56,0.0,-263322.258469095,136.0,10.0,126.0,7,7.074
pges-jc,barley,barley.xbif50002_,2,2,5,-1,63,0.0,-265159.26046408364,160.0,8.0,152.0,13,7.601
pges-jc,barley,barley.xbif50002_,4,4,10,-1,57,0.0,-263782.1566601755,138.0,12.0,126.0,6,4.625
pges-jc,barley,barley.xbif50002_,4,4,15,-1,55,0.0,-263317.55765678023,134.0,10.0,124.0,5,4.485
pges-jc,barley,barley.xbif50002_,4,4,5,-1,64,0.0,-265619.1586551641,162.0,10.0,152.0,8,3.597
pges-jc,barley,barley.xbif50002_,8,8,10,-1,57,0.0,-263264.6212254413,138.0,12.0,126.0,5,2.155
pges-jc,barley,barley.xbif50002_,8,8,15,-1,55,0.0,-263317.55765678023,134.0,10.0,124.0,5,2.323
pges-jc,barley,barley.xbif50002_,8,8,5,-1,55,0.0,-263317.55765678023,134.0,10.0,124.0,6,2.078
pges-jc,barley,barley.xbif50003_,16,16,10,-1,56,0.0,-261241.86537246546,134.0,8.0,126.0,6,3.806
pges-jc,barley,barley.xbif50003_,16,16,15,-1,56,0.0,-263573.42753216607,136.0,10.0,126.0,4,2.05
pges-jc,barley,barley.xbif50003_,16,16,5,-1,61,0.0,-264851.0554162918,152.0,14.0,138.0,6,2.128
pges-jc,barley,barley.xbif50003_,2,2,10,-1,62,0.0,-265421.38407196425,158.0,8.0,150.0,7,7.158
pges-jc,barley,barley.xbif50003_,2,2,15,-1,55,0.0,-263544.39367777534,134.0,10.0,124.0,7,6.722
pges-jc,barley,barley.xbif50003_,2,2,5,-1,62,0.0,-265421.38407196425,158.0,8.0,150.0,12,7.393
pges-jc,barley,barley.xbif50003_,4,4,10,-1,55,0.0,-263544.39367777534,134.0,10.0,124.0,6,6.881
pges-jc,barley,barley.xbif50003_,4,4,15,-1,55,0.0,-263544.39367777534,134.0,10.0,124.0,5,6.613
pges-jc,barley,barley.xbif50003_,4,4,5,-1,55,0.0,-264229.1764386768,134.0,10.0,124.0,9,8.953
pges-jc,barley,barley.xbif50003_,8,8,10,-1,57,0.0,-263523.9470448645,138.0,12.0,126.0,5,1.964
pges-jc,barley,barley.xbif50003_,8,8,15,-1,55,0.0,-263544.39367777534,134.0,10.0,124.0,5,1.902
pges-jc,barley,barley.xbif50003_,8,8,5,-1,55,0.0,-263544.39367777534,134.0,10.0,124.0,6,2.248
pges-jc,barley,barley.xbif50004_,16,16,10,-1,59,0.0,-265774.3329865118,140.0,10.0,130.0,5,2.038
pges-jc,barley,barley.xbif50004_,16,16,15,-1,56,0.0,-265545.130274198,142.0,10.0,132.0,4,1.787
pges-jc,barley,barley.xbif50004_,16,16,5,-1,57,0.0,-265800.5276400659,136.0,6.0,130.0,5,2.022
pges-jc,barley,barley.xbif50004_,2,2,10,-1,58,0.0,-265474.423498984,146.0,12.0,134.0,8,6.821
pges-jc,barley,barley.xbif50004_,2,2,15,-1,56,0.0,-265545.130274198,142.0,10.0,132.0,6,6.196
pges-jc,barley,barley.xbif50004_,2,2,5,-1,58,0.0,-265474.423498984,146.0,12.0,134.0,14,7.27
pges-jc,barley,barley.xbif50004_,4,4,10,-1,55,0.0,-265585.53839230514,140.0,8.0,132.0,5,3.174
pges-jc,barley,barley.xbif50004_,4,4,15,-1,55,0.0,-265585.53839230514,140.0,8.0,132.0,5,3.733
pges-jc,barley,barley.xbif50004_,4,4,5,-1,60,0.0,-263864.5758899929,150.0,24.0,126.0,9,8.808
pges-jc,barley,barley.xbif50004_,8,8,10,-1,58,0.0,-265474.423498984,146.0,12.0,134.0,5,2.007
pges-jc,barley,barley.xbif50004_,8,8,15,-1,57,0.0,-264478.3748609169,138.0,12.0,126.0,4,2.508
pges-jc,barley,barley.xbif50004_,8,8,5,-1,54,0.0,-264717.46063840267,132.0,10.0,122.0,6,2.265
pges-jc,barley,barley.xbif50005_,16,16,10,-1,65,0.0,-265667.4163038056,162.0,20.0,142.0,6,2.246
pges-jc,barley,barley.xbif50005_,16,16,15,-1,59,0.0,-265002.73793463863,148.0,12.0,136.0,4,1.975
pges-jc,barley,barley.xbif50005_,16,16,5,-1,61,0.0,-264794.19504000834,152.0,14.0,138.0,5,2.022
pges-jc,barley,barley.xbif50005_,2,2,10,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,8,6.551
pges-jc,barley,barley.xbif50005_,2,2,15,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,6,6.888
pges-jc,barley,barley.xbif50005_,2,2,5,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,13,6.922
pges-jc,barley,barley.xbif50005_,4,4,10,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,5,5.029
pges-jc,barley,barley.xbif50005_,4,4,15,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,4,3.532
pges-jc,barley,barley.xbif50005_,4,4,5,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,7,8.484
pges-jc,barley,barley.xbif50005_,8,8,10,-1,59,0.0,-264949.1538193348,148.0,12.0,136.0,5,1.927
pges-jc,barley,barley.xbif50005_,8,8,15,-1,62,0.0,-264802.0137106249,154.0,14.0,140.0,6,2.522
pges-jc,barley,barley.xbif50005_,8,8,5,-1,60,0.0,-265168.36032393127,150.0,12.0,138.0,7,2.194
pges-jc,barley,barley.xbif50006_,16,16,10,-1,69,0.0,-267103.7682124446,172.0,16.0,156.0,5,2.026
pges-jc,barley,barley.xbif50006_,16,16,15,-1,55,0.0,-263707.35394213436,134.0,10.0,124.0,5,2.116
pges-jc,barley,barley.xbif50006_,16,16,5,-1,58,0.0,-263893.6216853488,142.0,22.0,120.0,7,4.218
pges-jc,barley,barley.xbif50006_,2,2,10,-1,63,0.0,-265429.0550047246,160.0,8.0,152.0,7,7.318
pges-jc,barley,barley.xbif50006_,2,2,15,-1,55,0.0,-263707.35394213436,134.0,10.0,124.0,7,7.449
pges-jc,barley,barley.xbif50006_,2,2,5,-1,63,0.0,-265429.0550047246,160.0,8.0,152.0,12,7.525
pges-jc,barley,barley.xbif50006_,4,4,10,-1,57,0.0,-264092.28703416296,138.0,12.0,126.0,6,6.131
pges-jc,barley,barley.xbif50006_,4,4,15,-1,55,0.0,-263707.35394213436,134.0,10.0,124.0,5,3.215
pges-jc,barley,barley.xbif50006_,4,4,5,-1,69,0.0,-267392.01360815484,168.0,18.0,150.0,7,5.342
pges-jc,barley,barley.xbif50006_,8,8,10,-1,55,0.0,-263707.35394213436,134.0,10.0,124.0,5,1.917
pges-jc,barley,barley.xbif50006_,8,8,15,-1,66,0.0,-267138.3835964067,162.0,14.0,148.0,4,2.369
pges-jc,barley,barley.xbif50006_,8,8,5,-1,57,0.0,-263810.94291950634,138.0,12.0,126.0,6,2.142
pges-jc,barley,barley.xbif50007_,16,16,10,-1,57,0.0,-264315.1621062161,138.0,12.0,126.0,6,2.391
pges-jc,barley,barley.xbif50007_,16,16,15,-1,56,0.0,-263625.4018465693,136.0,10.0,126.0,5,2.345
pges-jc,barley,barley.xbif50007_,16,16,5,-1,62,0.0,-263357.4149751951,154.0,22.0,132.0,6,3.395
pges-jc,barley,barley.xbif50007_,2,2,10,-1,70,0.0,-267956.28512769344,174.0,6.0,168.0,5,6.645
pges-jc,barley,barley.xbif50007_,2,2,15,-1,60,0.0,-264858.0038922292,150.0,10.0,140.0,5,7.824
pges-jc,barley,barley.xbif50007_,2,2,5,-1,63,0.0,-266178.6542706937,156.0,12.0,144.0,9,6.803
pges-jc,barley,barley.xbif50007_,4,4,10,-1,56,0.0,-263587.03727430623,136.0,10.0,126.0,7,3.778
pges-jc,barley,barley.xbif50007_,4,4,15,-1,57,0.0,-264315.1621062161,138.0,12.0,126.0,7,4.55
pges-jc,barley,barley.xbif50007_,4,4,5,-1,61,0.0,-265111.94594130875,150.0,8.0,142.0,8,3.926
pges-jc,barley,barley.xbif50007_,8,8,10,-1,56,0.0,-263587.03727430623,136.0,10.0,126.0,5,2.301
pges-jc,barley,barley.xbif50007_,8,8,15,-1,57,0.0,-263823.11925485375,138.0,10.0,128.0,5,2.072
pges-jc,barley,barley.xbif50007_,8,8,5,-1,57,0.0,-263853.2253691927,138.0,10.0,128.0,6,2.177
pges-jc,barley,barley.xbif50008_,16,16,10,-1,66,0.0,-265948.5856267654,166.0,10.0,156.0,4,1.742
pges-jc,barley,barley.xbif50008_,16,16,15,-1,58,0.0,-263936.14086922386,140.0,12.0,128.0,5,2.087
pges-jc,barley,barley.xbif50008_,16,16,5,-1,63,0.0,-265165.16379744466,156.0,14.0,142.0,6,2.283
pges-jc,barley,barley.xbif50008_,2,2,10,-1,63,0.0,-265652.0361559125,160.0,8.0,152.0,8,8.04
pges-jc,barley,barley.xbif50008_,2,2,15,-1,56,0.0,-263802.1544173194,136.0,10.0,126.0,8,8.008
pges-jc,barley,barley.xbif50008_,2,2,5,-1,63,0.0,-265652.0361559125,160.0,8.0,152.0,13,7.698
pges-jc,barley,barley.xbif50008_,4,4,10,-1,59,0.0,-265049.4697356815,148.0,10.0,138.0,6,4.557
pges-jc,barley,barley.xbif50008_,4,4,15,-1,60,0.0,-265309.58500654076,148.0,8.0,140.0,4,3.257
pges-jc,barley,barley.xbif50008_,4,4,5,-1,61,0.0,-263161.58222338214,150.0,22.0,128.0,8,7.726
pges-jc,barley,barley.xbif50008_,8,8,10,-1,58,0.0,-263624.2043463033,140.0,12.0,128.0,6,2.48
pges-jc,barley,barley.xbif50008_,8,8,15,-1,60,0.0,-264738.93747416086,144.0,16.0,128.0,6,2.452
pges-jc,barley,barley.xbif50008_,8,8,5,-1,56,0.0,-263802.1544173194,136.0,10.0,126.0,7,2.22
pges-jc,barley,barley.xbif50009_,16,16,10,-1,62,-1.4008135356045492,-267784.0540325052,150.0,16.0,134.0,5,3.005
pges-jc,barley,barley.xbif50009_,16,16,15,-1,58,-1.397595241728616,-264148.3896817384,140.0,12.0,128.0,4,1.964
pges-jc,barley,barley.xbif50009_,16,16,5,-1,61,-1.3046467924217897,-263956.2990860152,148.0,24.0,124.0,6,3.742
pges-jc,barley,barley.xbif50009_,2,2,10,-1,63,-1.3664821494354333,-265689.00955894886,160.0,8.0,152.0,7,7.351
pges-jc,barley,barley.xbif50009_,2,2,15,-1,56,-1.3043598089284034,-263977.2092141523,136.0,10.0,126.0,7,6.543
pges-jc,barley,barley.xbif50009_,2,2,5,-1,63,-1.3572986311391102,-265689.00955894886,160.0,8.0,152.0,12,8.446
pges-jc,barley,barley.xbif50009_,4,4,10,-1,56,-1.3043598089284034,-263977.2092141523,136.0,10.0,126.0,6,3.627
pges-jc,barley,barley.xbif50009_,4,4,15,-1,56,-1.2985560548338146,-263977.2092141523,136.0,10.0,126.0,5,3.921
pges-jc,barley,barley.xbif50009_,4,4,5,-1,60,-1.2458835159983481,-263761.69089790946,148.0,22.0,126.0,8,9.334
pges-jc,barley,barley.xbif50009_,8,8,10,-1,56,-1.3107999477609527,-263977.2092141523,136.0,10.0,126.0,5,2.105
pges-jc,barley,barley.xbif50009_,8,8,15,-1,60,-1.30546067802241,-263744.15415587573,144.0,14.0,130.0,5,2.423
pges-jc,barley,barley.xbif50009_,8,8,5,-1,58,-1.3114634003656382,-264178.1708347224,140.0,12.0,128.0,6,2.048
pges-jc,barley,barley.xbif_,16,16,10,-1,59,0.0,-263560.3522204996,142.0,12.0,130.0,5,2.006
pges-jc,barley,barley.xbif_,16,16,15,-1,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,1.883
pges-jc,barley,barley.xbif_,16,16,5,-1,62,0.0,-267648.6920562434,154.0,24.0,130.0,7,4.013
pges-jc,barley,barley.xbif_,2,2,10,-1,63,0.0,-265674.25621595915,160.0,8.0,152.0,7,6.868
pges-jc,barley,barley.xbif_,2,2,15,-1,56,0.0,-263728.5723537628,136.0,10.0,126.0,7,6.956
pges-jc,barley,barley.xbif_,2,2,5,-1,63,0.0,-265674.25621595915,160.0,8.0,152.0,12,7.367
pges-jc,barley,barley.xbif_,4,4,10,-1,56,0.0,-263728.5723537628,136.0,10.0,126.0,6,3.865
pges-jc,barley,barley.xbif_,4,4,15,-1,56,0.0,-263728.5723537628,136.0,10.0,126.0,5,8.281
pges-jc,barley,barley.xbif_,4,4,5,-1,60,0.0,-264463.5333298762,152.0,18.0,134.0,10,4.344
pges-jc,barley,barley.xbif_,8,8,10,-1,57,0.0,-264424.421307781,138.0,12.0,126.0,5,2.091
pges-jc,barley,barley.xbif_,8,8,15,-1,62,0.0,-266232.7293973103,146.0,12.0,134.0,5,2.131
pges-jc,barley,barley.xbif_,8,8,5,-1,62,0.0,-266034.0203300193,156.0,16.0,140.0,6,2.029
pges-jc,child,child.xbif50001246_,16,16,10,-1,3,-0.6555629696799902,-62404.52846412973,6.0,2.0,4.0,4,0.7
pges-jc,child,child.xbif50001246_,16,16,15,-1,3,-0.6208493809914276,-62404.52846412973,6.0,2.0,4.0,4,0.996
pges-jc,child,child.xbif50001246_,16,16,5,-1,9,-0.6995191861103872,-63165.72398216305,18.0,0.0,18.0,3,0.799
pges-jc,child,child.xbif50001246_,2,2,10,-1,8,-0.7790294412237788,-62593.848571296214,16.0,0.0,16.0,4,2.245
pges-jc,child,child.xbif50001246_,2,2,15,-1,9,-0.7789876003645866,-62586.15595614033,18.0,2.0,16.0,4,2.197
pges-jc,child,child.xbif50001246_,2,2,5,-1,9,-0.7749398998604471,-62634.834407850256,18.0,0.0,18.0,6,2.434
pges-jc,child,child.xbif50001246_,4,4,10,-1,3,-0.661191122362297,-62404.52846412973,6.0,2.0,4.0,5,0.713
pges-jc,child,child.xbif50001246_,4,4,15,-1,0,-0.7209171833776857,-62327.49399952048,0.0,0.0,0.0,5,0.753
pges-jc,child,child.xbif50001246_,4,4,5,-1,3,-0.661191122362297,-62404.52846412973,6.0,2.0,4.0,6,0.64
pges-jc,child,child.xbif50001246_,8,8,10,-1,3,-0.6611410287739095,-62404.52846412973,6.0,2.0,4.0,5,0.632
pges-jc,child,child.xbif50001246_,8,8,15,-1,3,-0.7430472860142752,-62404.52846412973,6.0,2.0,4.0,5,0.71
pges-jc,child,child.xbif50001246_,8,8,5,-1,3,-0.7211818325738039,-62404.52846412973,6.0,2.0,4.0,7,0.683
pges-jc,child,child.xbif50001_,16,16,10,-1,0,-0.6221064893061088,-61663.984923290096,0.0,0.0,0.0,5,0.78
pges-jc,child,child.xbif50001_,16,16,15,-1,0,-0.6221064893061088,-61663.984923290096,0.0,0.0,0.0,5,0.984
pges-jc,child,child.xbif50001_,16,16,5,-1,0,-0.6221509297851016,-61663.984923290096,0.0,0.0,0.0,6,0.728
pges-jc,child,child.xbif50001_,2,2,10,-1,8,-0.7790294412237788,-61922.340621529256,16.0,0.0,16.0,4,2.928
pges-jc,child,child.xbif50001_,2,2,15,-1,8,-0.7790294412237788,-61922.340621529256,16.0,0.0,16.0,4,2.915
pges-jc,child,child.xbif50001_,2,2,5,-1,8,-0.7748823757442603,-61922.340621529256,16.0,0.0,16.0,6,3.177
pges-jc,child,child.xbif50001_,4,4,10,-1,4,-0.7689162888754778,-61788.42875912642,8.0,0.0,8.0,6,0.757
pges-jc,child,child.xbif50001_,4,4,15,-1,5,-0.7188214094078819,-61770.43460551996,10.0,2.0,8.0,6,0.945
pges-jc,child,child.xbif50001_,4,4,5,-1,4,-0.7542208112438159,-61728.06641077287,8.0,2.0,6.0,7,0.733
pges-jc,child,child.xbif50001_,8,8,10,-1,3,-0.6835360672445884,-61715.18326914451,6.0,4.0,2.0,6,0.671
pges-jc,child,child.xbif50001_,8,8,15,-1,2,-0.7148064815710332,-61699.55993280997,4.0,2.0,2.0,5,0.658
