algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/child,child.xbif50004_,2,10,3,3,-0.5694908210233752,-63120.66596211772,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,2,10,3,7,-0.7735428121509595,-63530.732941820075,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,5,8,-0.6164881989862439,-64020.42137117069,1.1,10.0,12.0,7,0
pges,res/networks/child,child.xbif50004_,2,10,5,12,-0.6243196234455293,-64120.07668995063,1.4,12.0,16.0,6,0
phc,res/networks/child,child.xbif50004_,2,10,5,8,-0.6356848803332096,-64020.42137117069,1.1,10.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,7,8,-0.6758267118410968,-64190.23142660569,1.2,16.0,8.0,4,0
pges,res/networks/child,child.xbif50004_,2,10,7,6,-0.6807346379135938,-63565.101560442505,0.7,6.0,8.0,4,0
phc,res/networks/child,child.xbif50004_,2,10,7,10,-0.6699160688766017,-64449.33220201153,1.6,20.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,11,5,-0.6951411412803934,-63309.16705406683,0.6,6.0,6.0,7,0
pges,res/networks/child,child.xbif50004_,2,10,11,9,-0.5432875211850784,-63402.5972849902,1.2,10.0,14.0,4,0
phc,res/networks/child,child.xbif50004_,2,10,11,7,-0.6272942353179838,-63386.085716470436,0.9,8.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,13,8,-0.6738815572803175,-63865.98669289063,0.9,6.0,12.0,7,0
pges,res/networks/child,child.xbif50004_,2,10,13,6,-0.6848192577122516,-63357.610362562154,0.7,6.0,8.0,5,0
phc,res/networks/child,child.xbif50004_,2,10,13,12,-0.6852283609003834,-63971.51160971529,1.4,10.0,18.0,5,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,17,5,-0.765071641653905,-63706.35832940321,0.6,4.0,8.0,6,0
pges,res/networks/child,child.xbif50004_,2,10,17,5,-0.6330378639020829,-63188.6925352351,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,2,10,17,5,-0.6353363766780211,-63666.28123798117,0.5,2.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,19,4,-0.7498361045019281,-63206.10281496591,0.5,4.0,6.0,8,0
pges,res/networks/child,child.xbif50004_,2,10,19,5,-0.7263101200132507,-63188.69253523511,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50004_,2,10,19,6,-0.6626356749820099,-63274.129388083304,0.7,6.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,23,7,-0.6889257675441229,-63807.96545018728,1.0,14.0,6.0,5,0
pges,res/networks/child,child.xbif50004_,2,10,23,3,-0.7643511079480801,-63120.66596211771,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50004_,2,10,23,12,-0.5970555330275628,-64343.07678707003,1.6,18.0,14.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,10,29,5,-0.6874928828281752,-63838.58917571709,0.6,4.0,8.0,8,0
pges,res/networks/child,child.xbif50004_,2,10,29,3,-0.6502859825572894,-63120.66596211772,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,2,10,29,5,-0.6875409433750306,-63838.58917571709,0.6,4.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,2,5,-0.6184798766261105,-63851.21663341313,0.5,2.0,8.0,6,0
pges,res/networks/child,child.xbif50004_,4,10,2,7,-0.6316091944562512,-64170.62980416484,0.8,4.0,12.0,4,0
phc,res/networks/child,child.xbif50004_,4,10,2,6,-0.7055513639624745,-63936.65348626132,0.7,6.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,3,10,-0.5665026305627918,-65043.24330554663,1.3,18.0,8.0,3,0
pges,res/networks/child,child.xbif50004_,4,10,3,9,-0.6436690875623643,-63579.74865691482,1.2,10.0,14.0,5,0
phc,res/networks/child,child.xbif50004_,4,10,3,10,-0.5665026305627918,-65043.24330554663,1.3,18.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,5,7,-0.6472724657774601,-64016.743794556794,0.8,6.0,10.0,5,0
pges,res/networks/child,child.xbif50004_,4,10,5,5,-0.6116346664741104,-63479.66470759432,0.5,2.0,8.0,4,0
phc,res/networks/child,child.xbif50004_,4,10,5,7,-0.6472724657774601,-64016.743794556794,0.8,6.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,7,7,-0.6828890902921022,-63507.00663671413,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50004_,4,10,7,5,-0.6539093981330915,-63851.21663341314,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,4,10,7,7,-0.6798143790215361,-63497.04477228462,0.9,10.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,11,6,-0.6514461709171391,-64022.506863453615,0.8,8.0,8.0,4,0
pges,res/networks/child,child.xbif50004_,4,10,11,7,-0.5925713337741699,-63940.33464730673,0.8,4.0,12.0,6,0
phc,res/networks/child,child.xbif50004_,4,10,11,6,-0.6507851510242824,-64022.506863453615,0.8,8.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,13,5,-0.6681481225156667,-63851.21663341313,0.5,2.0,8.0,5,0
pges,res/networks/child,child.xbif50004_,4,10,13,5,-0.6709681316409897,-63176.872546306724,0.5,0.0,10.0,4,0
phc,res/networks/child,child.xbif50004_,4,10,13,8,-0.7438784887109227,-63976.27687560273,0.9,6.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,17,8,-0.6488643789615278,-64267.88664594141,1.0,10.0,10.0,4,0
pges,res/networks/child,child.xbif50004_,4,10,17,8,-0.6982580298720665,-64864.441818240455,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50004_,4,10,17,6,-0.6733543735368637,-63274.12938808329,0.7,6.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,19,9,-0.6681829960743794,-64335.90025338511,1.1,10.0,12.0,6,0
pges,res/networks/child,child.xbif50004_,4,10,19,5,-0.7616301330559379,-63188.692535235095,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,4,10,19,5,-0.6581959359078332,-63149.47158066544,0.6,2.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,23,11,-0.6805377563124925,-65172.02254686068,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50004_,4,10,23,5,-0.6061921707443299,-64405.39539233504,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,4,10,23,4,-0.6710731079823273,-63620.92147655501,0.4,0.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,10,29,3,-0.6788277202492268,-63340.445943329294,0.3,0.0,6.0,6,0
pges,res/networks/child,child.xbif50004_,4,10,29,8,-0.5947871421542591,-64256.06665701303,1.0,8.0,12.0,6,0
phc,res/networks/child,child.xbif50004_,4,10,29,3,-0.6904078800432505,-63340.4459433293,0.3,0.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,2,8,-0.65096497360463,-64228.66569137175,1.2,12.0,12.0,4,0
pges,res/networks/child,child.xbif50004_,6,10,2,10,-0.69629626386249,-64284.87227556077,1.3,10.0,16.0,5,0
phc,res/networks/child,child.xbif50004_,6,10,2,8,-0.65096497360463,-64228.66569137175,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,3,6,-0.6309505752811976,-63234.908433513636,0.8,6.0,10.0,5,0
pges,res/networks/child,child.xbif50004_,6,10,3,9,-0.5771794802937458,-64332.36557382778,1.0,8.0,12.0,5,0
phc,res/networks/child,child.xbif50004_,6,10,3,6,-0.5552113980023574,-63234.90843351364,0.8,6.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,5,6,-0.630763712577451,-63460.22119975943,0.7,6.0,8.0,5,0
pges,res/networks/child,child.xbif50004_,6,10,5,7,-0.6585651015194918,-63277.264791073016,0.9,10.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,6,10,5,4,-0.5926653159778467,-63425.88279617749,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,7,13,-0.7139531114872015,-64468.35668463602,1.4,12.0,16.0,5,0
pges,res/networks/child,child.xbif50004_,6,10,7,10,-0.6340957720294378,-64559.55826280874,1.2,10.0,14.0,4,0
phc,res/networks/child,child.xbif50004_,6,10,7,9,-0.7092670519820234,-64040.726892073035,1.2,14.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,11,14,-0.6207945277590625,-65801.75673010696,1.8,22.0,14.0,4,0
pges,res/networks/child,child.xbif50004_,6,10,11,11,-0.5753532299306483,-64879.29639990127,1.2,10.0,14.0,6,0
phc,res/networks/child,child.xbif50004_,6,10,11,9,-0.597996787172271,-63329.518928352285,1.2,12.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,13,11,-0.5910397776902812,-64910.89663746658,1.4,14.0,14.0,4,0
pges,res/networks/child,child.xbif50004_,6,10,13,9,-0.6254434205848775,-63326.28050616779,1.2,10.0,14.0,6,0
phc,res/networks/child,child.xbif50004_,6,10,13,6,-0.6525630302362038,-63186.29515319062,0.8,6.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,17,8,-0.6422613459057104,-64330.25235841165,1.1,10.0,12.0,6,0
pges,res/networks/child,child.xbif50004_,6,10,17,7,-0.678713578466478,-63566.62808983382,0.9,8.0,10.0,6,0
phc,res/networks/child,child.xbif50004_,6,10,17,10,-0.6227127858063373,-64340.026978554684,1.4,16.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,19,8,-0.7159833216202343,-63957.62057758238,1.1,12.0,10.0,6,0
pges,res/networks/child,child.xbif50004_,6,10,19,7,-0.6780309600891395,-64485.64406861128,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50004_,6,10,19,5,-0.73833706729135,-63980.54485433739,0.6,4.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,23,7,-0.7377379452517067,-64395.66060113753,0.9,10.0,8.0,5,0
pges,res/networks/child,child.xbif50004_,6,10,23,10,-0.6967229183827619,-65107.071365457,1.2,12.0,12.0,6,0
phc,res/networks/child,child.xbif50004_,6,10,23,3,-0.6594594253375061,-63120.66596211771,0.3,0.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,6,10,29,8,-0.7314950277417777,-63965.45910480905,1.0,8.0,12.0,4,0
pges,res/networks/child,child.xbif50004_,6,10,29,5,-0.7173902769568234,-63176.872546306724,0.5,0.0,10.0,5,0
phc,res/networks/child,child.xbif50004_,6,10,29,8,-0.7314950277417777,-63965.45910480905,1.0,8.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,2,8,-0.7018737928739573,-64228.66569137175,1.2,12.0,12.0,5,0
pges,res/networks/child,child.xbif50004_,8,10,2,9,-0.5877527358218216,-63774.78733729236,1.1,6.0,16.0,6,1
phc,res/networks/child,child.xbif50004_,8,10,2,8,-0.6824332786953098,-63998.37053451364,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,3,7,-0.7310364889283633,-63774.3849025206,0.8,6.0,10.0,4,1
pges,res/networks/child,child.xbif50004_,8,10,3,10,-0.6682846158957938,-64128.65396821799,1.2,10.0,14.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,3,5,-0.6616769444246449,-63851.21663341313,0.5,2.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,5,6,-0.671428662060963,-63912.59013194513,0.8,8.0,8.0,5,1
pges,res/networks/child,child.xbif50004_,8,10,5,10,-0.5701155274458201,-64625.61210399312,1.4,18.0,10.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,5,6,-0.6487322075849871,-64022.506863453615,0.8,8.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,7,10,-0.7844094325178211,-64755.71791562461,1.3,14.0,12.0,6,1
pges,res/networks/child,child.xbif50004_,8,10,7,7,-0.630018773389801,-63880.022251960865,0.8,4.0,12.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,7,5,-0.5725850129690586,-63369.25156187703,0.6,2.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,11,7,-0.5714578639175785,-64048.5714274548,0.8,6.0,10.0,4,2
pges,res/networks/child,child.xbif50004_,8,10,11,12,-0.6442860117014144,-64969.50060370006,1.3,10.0,16.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,11,7,-0.5714578639175785,-64048.5714274548,0.8,6.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,13,6,-0.5815012385470385,-63288.12172493212,0.7,6.0,8.0,6,1
pges,res/networks/child,child.xbif50004_,8,10,13,6,-0.6338510069533341,-63245.72620430731,0.7,4.0,10.0,6,1
phc,res/networks/child,child.xbif50004_,8,10,13,6,-0.6994147063253628,-63276.301736003734,0.7,4.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,17,10,-0.6154544967933842,-64621.59287027463,1.5,18.0,12.0,4,1
pges,res/networks/child,child.xbif50004_,8,10,17,10,-0.5514901065508632,-64134.41071507473,1.3,10.0,16.0,6,0
phc,res/networks/child,child.xbif50004_,8,10,17,7,-0.5828634166407765,-63306.93372689,1.0,10.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,19,3,-0.6881174241076696,-63340.445943329294,0.3,0.0,6.0,6,1
pges,res/networks/child,child.xbif50004_,8,10,19,9,-0.6229896815378677,-64597.09696974005,1.0,8.0,12.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,19,3,-0.651244802905681,-63340.445943329294,0.3,0.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,23,8,-0.7480687052828091,-64094.78732573331,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50004_,8,10,23,10,-0.6839220413720069,-64324.09323013043,1.3,12.0,14.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,23,9,-0.6652630558554498,-64325.08248259143,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,8,10,29,7,-0.7377126230676376,-64009.84993519892,0.8,6.0,10.0,6,0
pges,res/networks/child,child.xbif50004_,8,10,29,5,-0.5227327187735165,-64114.42321997583,0.6,4.0,8.0,5,1
phc,res/networks/child,child.xbif50004_,8,10,29,6,-0.6061334622372723,-63298.38681167651,0.6,4.0,8.0,4,0
ges,res/networks/child,child.xbif50004_,0,15,-1,15,-0.6362830388769853,-64930.64538682335,1.6,0.0,32.0,0,0
hc,res/networks/child,child.xbif50004_,1,15,-1,10,-0.6184329639838337,-64179.10569240895,1.4,18.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,2,10,-0.6318881922114777,-63912.81559582986,1.4,20.0,8.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,2,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,2,10,-0.6318881922114777,-63912.81559582986,1.4,20.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,3,9,-0.6373792065432833,-63861.06691251712,1.2,16.0,8.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,3,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,3,9,-0.6373792065432833,-63861.06691251712,1.2,16.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,5,6,-0.6509628826552553,-63969.56491596591,0.8,8.0,8.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,5,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,5,6,-0.6509628826552553,-63969.56491596591,0.8,8.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,7,7,-0.6669646810316762,-63807.96545018729,1.0,14.0,6.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,7,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,7,7,-0.6669646810316762,-63807.96545018729,1.0,14.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,11,10,-0.6599584317823025,-64587.695774393775,1.2,14.0,10.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,11,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,11,10,-0.6599584317823025,-64587.695774393775,1.2,14.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,13,11,-0.6064007031157372,-64077.34004082628,1.4,14.0,14.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,13,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,13,11,-0.6064007031157372,-64077.34004082628,1.4,14.0,14.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,17,10,-0.6599584317823025,-64587.695774393775,1.2,14.0,10.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,17,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,17,10,-0.6599584317823025,-64587.695774393775,1.2,14.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,19,6,-0.6479753041159615,-63756.21676687454,0.8,10.0,6.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,19,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,19,6,-0.6479753041159615,-63756.21676687454,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,23,10,-0.6540943742205793,-63912.81559582986,1.4,20.0,8.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,23,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,23,10,-0.6540943742205793,-63912.81559582986,1.4,20.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,1,15,29,6,-0.6479753041159615,-63756.21676687454,0.8,10.0,6.0,3,0
pges,res/networks/child,child.xbif50004_,1,15,29,3,-0.6579358703816298,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,1,15,29,6,-0.6479753041159615,-63756.21676687454,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,2,12,-0.6249283121078241,-65386.97233436827,1.4,14.0,14.0,5,0
pges,res/networks/child,child.xbif50004_,2,15,2,5,-0.6411076762183153,-63527.00470049241,0.7,8.0,6.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,2,12,-0.5751637908906293,-65386.97233436827,1.4,14.0,14.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,3,8,-0.6748000696512257,-63414.0171997094,1.0,12.0,8.0,5,0
pges,res/networks/child,child.xbif50004_,2,15,3,4,-0.6833379091255125,-63425.882796177495,0.5,4.0,6.0,4,0
phc,res/networks/child,child.xbif50004_,2,15,3,8,-0.685945581406396,-63414.0171997094,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,5,9,-0.6439348028536974,-64468.29612791732,1.1,10.0,12.0,4,0
pges,res/networks/child,child.xbif50004_,2,15,5,10,-0.5632151551731268,-64077.214878424704,1.2,10.0,14.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,5,7,-0.6301272937855873,-64400.26955479992,0.9,8.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,7,9,-0.6801147788382418,-64206.50931641036,1.2,14.0,10.0,5,0
pges,res/networks/child,child.xbif50004_,2,15,7,6,-0.5947634374649723,-63445.29608897188,0.7,6.0,8.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,7,7,-0.7159061097873628,-64138.48274329295,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,11,4,-0.586662063783985,-63299.10845323014,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50004_,2,15,11,5,-0.6013656416268136,-63188.69253523511,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,11,4,-0.586662063783985,-63299.10845323014,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,13,10,-0.6728726786358965,-63947.13565517806,1.2,12.0,12.0,5,0
pges,res/networks/child,child.xbif50004_,2,15,13,3,-0.7441352498744255,-63120.6659621177,0.3,0.0,6.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,13,8,-0.6657372960583188,-63879.10908206066,1.0,10.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,17,9,-0.5970392105736994,-64319.635329254146,1.2,14.0,10.0,4,0
pges,res/networks/child,child.xbif50004_,2,15,17,5,-0.6254305123317392,-64114.42321997583,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,2,15,17,7,-0.5950821195875504,-64251.60875613675,1.0,12.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,19,7,-0.7115691895937725,-64048.571427454786,0.8,6.0,10.0,5,0
pges,res/networks/child,child.xbif50004_,2,15,19,3,-0.5811256171238,-63120.66596211771,0.3,0.0,6.0,5,0
phc,res/networks/child,child.xbif50004_,2,15,19,5,-0.7038762751788271,-63980.5448543374,0.6,4.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,23,5,-0.6897287943357518,-63561.112453969086,0.7,8.0,6.0,6,0
pges,res/networks/child,child.xbif50004_,2,15,23,5,-0.6524169504876418,-63851.21663341313,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50004_,2,15,23,5,-0.6614253467341654,-63561.11245396909,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,2,15,29,3,-0.6513457525122897,-63120.66596211772,0.3,0.0,6.0,6,0
pges,res/networks/child,child.xbif50004_,2,15,29,3,-0.6097591189007291,-63120.66596211771,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50004_,2,15,29,3,-0.7844288365118985,-63120.66596211772,0.3,0.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,2,7,-0.5957677346791516,-63880.022251960865,0.8,4.0,12.0,6,0
pges,res/networks/child,child.xbif50004_,4,15,2,11,-0.662073696343471,-64375.84191344316,1.5,16.0,14.0,5,0
phc,res/networks/child,child.xbif50004_,4,15,2,5,-0.6305638872238275,-63149.47158066544,0.6,2.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,3,10,-0.6745559467716922,-64632.925276948255,1.3,14.0,12.0,4,1
pges,res/networks/child,child.xbif50004_,4,15,3,5,-0.6697961666272425,-63746.784681704004,0.7,8.0,6.0,5,0
phc,res/networks/child,child.xbif50004_,4,15,3,9,-0.7464991954334638,-64478.522414609804,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,5,14,-0.6820408481956456,-64766.34405174215,2.0,26.0,14.0,6,0
pges,res/networks/child,child.xbif50004_,4,15,5,7,-0.6304873243386011,-63219.73435783264,0.7,2.0,12.0,8,0
phc,res/networks/child,child.xbif50004_,4,15,5,11,-0.6194181759801116,-64612.31330693973,1.5,20.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,7,8,-0.6649682120086724,-64255.14305673286,1.1,10.0,12.0,6,0
pges,res/networks/child,child.xbif50004_,4,15,7,8,-0.633597632729338,-64194.97752183631,1.1,10.0,12.0,7,0
phc,res/networks/child,child.xbif50004_,4,15,7,6,-0.6239208270507726,-63481.16578008632,0.8,6.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,11,14,-0.6479196423447547,-65374.09648635215,1.8,22.0,14.0,4,1
pges,res/networks/child,child.xbif50004_,4,15,11,12,-0.5609013917458106,-64758.8258622784,1.4,16.0,12.0,7,0
phc,res/networks/child,child.xbif50004_,4,15,11,9,-0.7668864703012412,-63926.45716480873,1.1,12.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,13,7,-0.5824467277081073,-63376.966232497616,1.0,10.0,10.0,4,1
pges,res/networks/child,child.xbif50004_,4,15,13,9,-0.6659825865052416,-63634.654662951216,1.1,10.0,12.0,5,0
phc,res/networks/child,child.xbif50004_,4,15,13,6,-0.562926875704432,-63248.90077036246,0.8,6.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,17,12,-0.7199689053344596,-65037.183192048,1.5,20.0,10.0,6,0
pges,res/networks/child,child.xbif50004_,4,15,17,9,-0.6255471784199834,-64560.38534769195,1.2,12.0,12.0,6,0
phc,res/networks/child,child.xbif50004_,4,15,17,9,-0.7157968332747295,-64664.174081406854,1.3,18.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50004_,4,15,19,4,-0.6836779377803824,-63425.88279617749,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50004_,4,15,19,6,-0.6671236556531589,-63688.94804967242,0.6,2.0,10.0,6,0
