algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,23,28,-0.46163947755980106,-57299.74744190447,1.837837837837838,26.0,42.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,23,24,-0.4681280559815794,-57114.959324083735,1.5675675675675675,18.0,40.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,23,25,-0.4084639281360055,-56958.53022890407,1.4594594594594594,20.0,34.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,29,20,-0.4210427872280501,-57022.7459519729,1.3513513513513513,16.0,34.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,29,20,-0.38599041516974764,-56589.236178744024,1.4054054054054055,16.0,36.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,29,24,-0.4854686892997223,-57550.18369357261,1.7297297297297298,20.0,44.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.3846747444644082,-57539.10564741409,1.8918918918918919,30.0,40.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,2,25,-0.4918648823550058,-57250.715789025824,1.7297297297297298,26.0,38.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.4426669349412275,-57597.930250514706,1.945945945945946,34.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,3,25,-0.4286312346697049,-56791.98967648837,1.6216216216216217,22.0,38.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,3,23,-0.4660464197274056,-57323.03003773446,1.6756756756756757,24.0,38.0,7,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,3,21,-0.46865450008484016,-56958.774676676956,1.5135135135135136,18.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,5,41,-0.4256306598672652,-58578.037491947856,2.7027027027027026,52.0,48.0,8,1
pges,res/networks/alarm,alarm.xbif50001_,6,5,5,19,-0.42490904893918624,-56912.21367377902,1.4054054054054055,18.0,34.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,6,5,5,25,-0.4565956524047047,-57658.330917542036,1.8918918918918919,30.0,40.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,7,28,-0.5037260297182701,-57868.31883550323,2.1621621621621623,36.0,44.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,7,17,-0.4565629600688438,-56451.491746995765,1.135135135135135,8.0,34.0,7,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,7,31,-0.5034305854438909,-57940.76601239862,2.27027027027027,38.0,46.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,11,27,-0.4978481157361059,-57217.04103203162,1.6756756756756757,22.0,40.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,11,22,-0.3586743747783422,-57334.58329031497,1.4594594594594594,18.0,36.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,6,5,11,25,-0.48125517587825145,-57132.62659287491,1.5135135135135136,20.0,36.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,13,24,-0.4525823664556842,-57495.59275354994,1.7297297297297298,30.0,34.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,13,22,-0.4897027129588396,-56980.21089102664,1.5135135135135136,20.0,36.0,7,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,13,19,-0.4868377672523644,-57035.848361458164,1.2972972972972974,16.0,32.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,17,22,-0.45205952575724434,-56835.503503966465,1.3513513513513513,14.0,36.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,17,27,-0.4373666223146876,-57251.335290133764,2.0,32.0,42.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,17,24,-0.3946242565269503,-57423.99154876312,1.6216216216216217,28.0,32.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,19,21,-0.45910689861123677,-57283.3078380284,1.5135135135135136,20.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,19,21,-0.4278443529317386,-56986.66663979037,1.6216216216216217,20.0,40.0,6,1
phc,res/networks/alarm,alarm.xbif50001_,6,5,19,29,-0.49602087971834236,-58183.445323462816,2.2162162162162162,38.0,44.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,23,19,-0.44021624872230963,-57045.51418839809,1.3513513513513513,18.0,32.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,23,24,-0.42749035868801627,-57365.083663183286,1.6756756756756757,26.0,36.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,23,22,-0.4232846885319196,-57242.12936983307,1.5135135135135136,22.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,6,5,29,18,-0.49967935356853344,-56480.563450762864,1.2972972972972974,20.0,28.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,6,5,29,28,-0.512634782638995,-56874.43582810931,1.837837837837838,26.0,42.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,6,5,29,27,-0.5005285783274231,-57570.29301338922,1.7837837837837838,26.0,40.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,2,22,-0.4821397388177835,-57371.76133971038,1.5675675675675675,22.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,2,20,-0.44892837640524663,-56523.93892389115,1.2972972972972974,12.0,36.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,8,5,2,25,-0.4529060365166228,-57333.21487482535,1.7297297297297298,26.0,38.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,3,19,-0.45327267542824856,-56784.818579800856,1.2972972972972974,16.0,32.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,3,23,-0.5150639132653564,-57253.861620217445,1.5675675675675675,18.0,40.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,8,5,3,26,-0.43462923742349824,-57833.160627766265,2.054054054054054,36.0,40.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,5,26,-0.42606984972160705,-57346.79588190742,1.7297297297297298,28.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,5,23,-0.3735996728427879,-56910.01136506207,1.5675675675675675,20.0,38.0,9,1
phc,res/networks/alarm,alarm.xbif50001_,8,5,5,28,-0.4051727692808579,-57712.294983072294,2.1621621621621623,32.0,48.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,7,38,-0.4070685251352477,-58210.2478397956,2.5945945945945947,48.0,48.0,7,1
pges,res/networks/alarm,alarm.xbif50001_,8,5,7,24,-0.4437943560932518,-56878.35778664993,1.5675675675675675,16.0,42.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,8,5,7,34,-0.4392923427676851,-57864.183396653,2.5945945945945947,44.0,52.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,11,22,-0.3809855960245448,-56922.38107382296,1.5675675675675675,22.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,11,31,-0.442418725021309,-58355.25828027167,2.054054054054054,30.0,46.0,5,0
phc,res/networks/alarm,alarm.xbif50001_,8,5,11,26,-0.4199039751315555,-57467.39792479674,2.108108108108108,36.0,42.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,13,33,-0.43879469033835417,-58052.737884653456,2.27027027027027,42.0,42.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,13,20,-0.4428092511533476,-56729.95189556325,1.2972972972972974,12.0,36.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,8,5,13,27,-0.4855716688699979,-57928.35368106496,2.0,38.0,36.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,17,40,-0.4489322150434,-58498.64729027728,2.864864864864865,52.0,54.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,17,20,-0.44786438635303816,-57122.663372850046,1.3513513513513513,14.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50001_,8,5,17,21,-0.4737803697656619,-57276.04286399767,1.7297297297297298,26.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,19,27,-0.47056724887423346,-57031.254513659405,1.6756756756756757,30.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,19,21,-0.42901928409456797,-56792.777145402106,1.4594594594594594,18.0,36.0,6,0
phc,res/networks/alarm,alarm.xbif50001_,8,5,19,41,-0.48081423107266424,-58505.341045385816,3.027027027027027,60.0,52.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,23,35,-0.4255474282391993,-58459.72717286988,2.3783783783783785,44.0,44.0,4,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,23,19,-0.47751395432676896,-56754.3369984616,1.4054054054054055,18.0,34.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,8,5,23,30,-0.445669276712536,-57526.59698352246,2.108108108108108,38.0,40.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,8,5,29,20,-0.43437458116806654,-57624.02039694763,1.6216216216216217,22.0,38.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,8,5,29,30,-0.4707822024231879,-57982.60930545622,2.0,32.0,42.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,8,5,29,24,-0.4585490879064481,-57533.19773122789,1.7837837837837838,28.0,38.0,6,0
ges,res/networks/alarm,alarm.xbif50001_,0,10,-1,59,-0.4244589606777011,-79630.193937962,3.5675675675675675,4.0,128.0,0,0
hc,res/networks/alarm,alarm.xbif50001_,1,10,-1,28,-0.2883770745510121,-57664.71434517928,1.8918918918918919,32.0,38.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,2,20,-0.5045803220890603,-56795.868885075804,1.2972972972972974,18.0,30.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,2,16,-0.451641784300052,-56415.61718354717,1.0810810810810811,8.0,32.0,8,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,2,20,-0.5045803220890603,-56795.868885075804,1.2972972972972974,18.0,30.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,3,23,-0.3833688800531727,-57187.95823271419,1.6216216216216217,26.0,34.0,6,0
