algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/water,water.xbif50001_,1,15,5,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,4,1
PGESwithStages,res/water,water.xbif50001_,1,15,2,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,4,4
PGESwithStages,res/water,water.xbif50001_,1,15,3,95,-0.48406688146778726,-67061.27079533573,69.00010146103898,3.0221861471861478,65.97791531385282,4,4
PGESwithStages,res/water,water.xbif50001_,1,15,7,95,-0.48406688146778726,-67061.27079533573,69.00010146103898,3.0221861471861478,65.97791531385282,4,2
PGESwithStages,res/water,water.xbif50001_,1,15,11,97,-0.4840637993009929,-67094.88017260493,73.58106737012987,5.6263528138528125,67.95471455627707,4,4
PGESwithStages,res/water,water.xbif50001_,1,15,29,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,4,2
PGESwithStages,res/water,water.xbif50001_,1,15,13,95,-0.48406688146778726,-67061.27079533573,69.00010146103898,3.0221861471861478,65.97791531385282,4,4
PGESwithStages,res/water,water.xbif50001_,1,15,17,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,4,4
PGESwithStages,res/water,water.xbif50002_,1,5,2,90,-0.41089648094541253,-67122.332203808,65.22817460317461,1.6469381313131315,63.58123647186148,9,2
PGESwithStages,res/water,water.xbif50001_,1,15,19,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,4,4
PGESwithStages,res/water,water.xbif50001_,1,15,23,95,-0.48406688146778726,-67061.27079533573,69.00010146103898,3.0221861471861478,65.97791531385282,4,4
PGESwithStages,res/water,water.xbif50002_,1,5,7,95,-0.4441397342930655,-67128.27316753211,69.4782647907648,2.278251262626263,67.20001352813853,8,1
PGESwithStages,res/water,water.xbif50002_,1,5,3,97,-0.44407829460180565,-67128.27316753211,70.97132034632035,3.163667929292929,67.80765241702741,10,4
PGESwithStages,res/water,water.xbif50002_,1,5,11,95,-0.44414061329994303,-67128.27316753211,69.4782647907648,2.278251262626263,67.20001352813853,9,1
PGESwithStages,res/water,water.xbif50002_,1,5,5,95,-0.44414449039299614,-67128.27316753211,68.99688852813853,2.278251262626263,66.71863726551227,8,6
PGESwithStages,res/water,water.xbif50002_,1,5,13,93,-0.44406647475518174,-67140.87306630841,66.9025072150072,1.6469381313131315,65.25556908369408,8,4
PGESwithStages,res/water,water.xbif50002_,1,5,17,93,-0.44408780843384327,-67128.27316753211,66.42113095238096,1.6469381313131315,64.77419282106783,8,4
PGESwithStages,res/water,water.xbif50002_,1,5,23,90,-0.41093694379126455,-67122.332203808,64.95039682539682,1.3691603535353536,63.58123647186148,9,1
PGESwithStages,res/water,water.xbif50002_,1,10,2,90,-0.40291278597826313,-67122.332203808,64.74679834054835,1.6469381313131315,63.09986020923522,7,2
PGESwithStages,res/water,water.xbif50002_,1,5,19,92,-0.375375532636806,-67153.08716183767,66.82539682539684,2.584438131313131,64.2409586940837,9,4
PGESwithStages,res/water,water.xbif50002_,1,5,29,92,-0.3965411042696073,-67122.332203808,67.80393217893219,2.278251262626263,65.52568091630593,9,4
PGESwithStages,res/water,water.xbif50002_,1,10,13,90,-0.4440817530034573,-67122.332203808,63.93556096681097,1.3691603535353536,62.56640061327562,6,2
PGESwithStages,res/water,water.xbif50002_,1,10,5,94,-0.44390926768671723,-67122.332203808,69.40115440115441,3.215751262626263,66.18540313852814,6,4
PGESwithStages,res/water,water.xbif50002_,1,10,17,92,-0.3930715143154601,-67122.332203808,67.32255591630593,2.278251262626263,65.04430465367966,7,2
PGESwithStages,res/water,water.xbif50002_,1,10,7,90,-0.4440078556779646,-67122.332203808,64.95039682539682,1.3691603535353536,63.58123647186148,6,4
PGESwithStages,res/water,water.xbif50002_,1,10,3,92,-0.44402050892760236,-67122.332203808,66.44345238095238,2.2545770202020208,64.18887536075036,6,8
PGESwithStages,res/water,water.xbif50002_,1,10,11,94,-0.40752233165439583,-67122.332203808,69.29698773448774,3.163667929292929,66.13331980519482,7,4
PGESwithStages,res/water,water.xbif50002_,1,10,29,90,-0.44176913593281936,-67122.332203808,64.21333874458874,1.6469381313131315,62.56640061327562,6,2
PGESwithStages,res/water,water.xbif50002_,1,10,19,90,-0.42341454299287573,-67122.70539643167,63.98290945165945,1.3691603535353536,62.613749098124096,8,5
