algorithm,network,bbdd,threads,itLimit,exploitConst,numSwaps,probSwap,bdeuMCTS,iteration,time
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,848,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,849,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,850,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,851,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,852,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,853,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,854,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,855,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,856,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,857,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,858,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,859,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,860,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,861,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,862,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,863,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,864,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,865,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,866,0.014
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,867,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,868,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,869,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,870,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,871,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,872,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,873,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,874,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,875,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,876,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,877,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,878,0.012
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,879,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,880,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,881,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,882,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,883,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,884,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,885,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,886,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,887,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,888,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,889,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,890,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,891,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,892,0.01
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,893,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,894,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,895,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,896,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,897,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,898,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,899,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,900,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,901,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,902,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,903,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,904,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,905,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,906,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,907,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,908,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,909,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,910,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,911,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,912,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,913,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,914,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,915,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,916,0.012
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,917,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,918,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,919,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,920,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,921,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,922,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,923,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,924,0.01
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,925,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,926,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,927,0.003
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,928,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,929,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,930,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,931,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,932,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,933,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,934,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,935,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,936,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,937,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,938,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,939,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,940,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,941,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,942,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,943,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,944,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,945,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,946,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,947,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,948,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,949,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,950,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,951,0.003
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,952,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,953,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,954,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,955,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,956,0.039
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,957,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,958,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,959,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,960,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,961,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,962,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,963,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,964,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,965,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,966,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,967,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,968,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,969,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,970,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,971,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,972,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,973,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,974,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,975,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,976,0.015
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,977,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,978,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,979,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,980,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,981,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,982,0.01
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,983,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,984,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,985,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,986,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,987,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,988,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,989,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,990,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,991,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,992,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,993,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,994,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,995,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,996,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,997,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,998,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,999,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1000,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1001,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1002,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1003,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1004,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1005,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1006,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1007,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1008,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1009,0.016
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1010,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1011,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1012,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1013,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1014,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1015,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1016,0.012
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1017,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1018,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1019,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1020,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1021,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1022,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1023,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1024,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1025,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1026,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1027,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1028,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1029,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1030,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1031,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1032,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1033,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1034,0.013
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1035,0.015
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1036,0.01
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1037,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1038,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1039,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1040,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1041,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1042,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1043,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1044,0.01
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1045,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1046,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1047,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1048,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1049,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1050,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1051,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1052,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1053,0.003
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1054,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1055,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1056,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1057,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1058,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1059,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1060,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1061,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1062,0.011
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1063,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1064,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1065,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1066,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1067,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1068,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1069,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1070,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1071,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1072,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1073,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1074,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1075,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1076,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1077,0.017
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1078,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1079,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1080,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1081,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1082,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1083,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1084,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1085,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1086,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1087,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1088,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1089,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1090,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1091,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1092,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1093,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1094,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1095,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1096,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1097,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1098,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1099,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1100,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1101,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1102,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1103,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1104,0.004
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1105,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1106,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1107,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1108,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1109,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1110,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1111,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1112,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1113,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1114,0.014
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1115,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1116,0.009
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1117,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1118,0.016
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1119,0.006
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1120,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1121,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1122,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1123,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1124,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1125,0.005
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1126,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1127,0.007
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1128,0.008
mcts,alarm,alarm.xbif_,32,1250,50.0,0.0,0.0,-53961.414802607294,1129,0.005
