algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,munin,munin.xbif50006_,4,4,15,-1,1645,0.0,-935592.684496976,3646.0,1280.0,2366.0,50,8023.139
pges-jc,munin,munin.xbif50006_,4,4,5,-1,1527,0.0,-940644.1142996311,3410.0,748.0,2662.0,100,8434.946
pges-jc,munin,munin.xbif50006_,8,8,10,-1,1607,0.0,-935123.6545591166,3464.0,1238.0,2226.0,39,2132.072
pges-jc,munin,munin.xbif50006_,8,8,15,-1,1614,0.0,-936084.6130857614,3522.0,1230.0,2292.0,29,1946.095
pges-jc,munin,munin.xbif50006_,8,8,5,-1,1660,0.0,-935873.9574533058,3676.0,1304.0,2372.0,64,2475.01
pges-jc,munin,munin.xbif50007_,16,16,15,-1,1617,0.0,-938428.9962970259,3576.0,1242.0,2334.0,25,1384.287
pges-jc,munin,munin.xbif50007_,16,16,5,-1,1682,0.0,-940424.852119101,3598.0,1358.0,2240.0,51,1749.902
pges-jc,munin,munin.xbif50007_,2,2,10,-1,1556,0.0,-935723.2628858576,3382.0,1104.0,2278.0,90,14021.084
pges-jc,munin,munin.xbif50007_,2,2,15,-1,1563,0.0,-935497.4845468674,3460.0,1154.0,2306.0,63,14059.463
pges-jc,munin,munin.xbif50007_,2,2,5,-1,1482,0.0,-970940.8351985597,3386.0,356.0,3030.0,100,13740.313
pges-jc,munin,munin.xbif50007_,4,4,10,-1,1583,0.0,-937661.176936048,3440.0,1212.0,2228.0,70,8564.398
pges-jc,munin,munin.xbif50007_,4,4,15,-1,1564,0.0,-935427.5178931766,3440.0,1160.0,2280.0,48,8319.429
pges-jc,munin,munin.xbif50007_,4,4,5,-1,1439,0.0,-945730.863474033,3204.0,620.0,2584.0,100,8572.959
pges-jc,munin,munin.xbif50007_,8,8,15,-1,1613,0.0,-938656.9992524937,3532.0,1220.0,2312.0,28,2071.124
pges-jc,munin,munin.xbif50007_,8,8,5,-1,1622,0.0,-938239.8417156945,3562.0,1286.0,2276.0,70,2641.113
pges-jc,munin,munin.xbif50008_,2,2,10,-1,1636,0.0,-936190.0108774923,3568.0,1246.0,2322.0,91,13141.774
pges-jc,munin,munin.xbif50008_,2,2,15,-1,1617,0.0,-937056.3574619256,3520.0,1196.0,2324.0,61,11945.922
pges-jc,munin,munin.xbif50008_,2,2,5,-1,1520,0.0,-967913.7100546632,3466.0,424.0,3042.0,100,11446.696
pges-jc,munin,munin.xbif50008_,4,4,10,-1,1642,0.0,-938175.198579327,3518.0,1254.0,2264.0,73,8943.59
pges-jc,munin,munin.xbif50008_,4,4,15,-1,1656,0.0,-938738.4568509243,3714.0,1454.0,2260.0,50,9085.35
pges-jc,munin,munin.xbif50008_,4,4,5,-1,1484,0.0,-948177.0247176202,3344.0,592.0,2752.0,100,9356.429
pges-jc,munin,munin.xbif50008_,8,8,10,-1,1549,0.0,-950068.535431711,3416.0,740.0,2676.0,31,2242.48
pges-jc,munin,munin.xbif50008_,8,8,15,-1,1664,0.0,-946168.6376207959,3730.0,1272.0,2458.0,27,2391.102
pges-jc,munin,munin.xbif50008_,8,8,5,-1,1558,0.0,-944899.5574967058,3402.0,896.0,2506.0,61,2733.893
pges-jc,munin,munin.xbif50009_,16,16,5,-1,1654,0.0,-934159.4819951627,3646.0,1208.0,2438.0,50,1604.21
pges-jc,munin,munin.xbif50009_,2,2,10,-1,1629,0.0,-929869.1789003664,3538.0,1240.0,2298.0,90,13720.583
pges-jc,munin,munin.xbif50009_,2,2,15,-1,1582,0.0,-928299.7370502012,3424.0,1156.0,2268.0,62,12792.447
pges-jc,munin,munin.xbif50009_,2,2,5,-1,1541,0.0,-961145.3199201839,3532.0,432.0,3100.0,100,13529.385
pges-jc,munin,munin.xbif50009_,4,4,10,-1,1614,0.0,-931130.2487329763,3510.0,1192.0,2318.0,68,8172.218
pges-jc,munin,munin.xbif50009_,4,4,15,-1,1605,0.0,-928955.0613488248,3562.0,1202.0,2360.0,50,8001.258
pges-jc,munin,munin.xbif50009_,4,4,5,-1,1550,0.0,-936794.9324769905,3384.0,796.0,2588.0,100,7961.708
pges-jc,munin,munin.xbif50009_,8,8,10,-1,1605,0.0,-928596.367159574,3480.0,1196.0,2284.0,40,2088.067
pges-jc,munin,munin.xbif50009_,8,8,15,-1,1632,0.0,-932179.1272634804,3594.0,1222.0,2372.0,34,2067.329
pges-jc,munin,munin.xbif50009_,8,8,5,-1,1638,0.0,-931788.0522437616,3664.0,1208.0,2456.0,64,2491.309
pges-jc,munin,munin.xbif_,16,16,10,-1,1618,0.0,-936062.0283365076,3622.0,1278.0,2344.0,32,1478.23
pges-jc,munin,munin.xbif_,16,16,5,-1,1556,0.0,-941524.7535585489,3416.0,882.0,2534.0,45,1484.861
pges-jc,munin,munin.xbif_,2,2,10,-1,1555,0.0,-933731.931326717,3412.0,1160.0,2252.0,90,13949.067
pges-jc,munin,munin.xbif_,2,2,15,-1,1512,0.0,-943192.8654142858,3394.0,744.0,2650.0,51,13709.566
pges-jc,munin,munin.xbif_,2,2,5,-1,1506,0.0,-969449.8804719026,3440.0,388.0,3052.0,100,13467.406
pges-jc,munin,munin.xbif_,4,4,10,-1,1531,0.0,-939010.4814186965,3374.0,922.0,2452.0,65,9357.626
pges-jc,munin,munin.xbif_,4,4,15,-1,1595,0.0,-937300.627138059,3554.0,1212.0,2342.0,50,8218.438
pges-jc,munin,munin.xbif_,4,4,5,-1,1510,0.0,-949341.7291518147,3306.0,626.0,2680.0,100,8230.795
pges-jc,munin,munin.xbif_,8,8,5,-1,1607,0.0,-938401.7779383048,3566.0,1134.0,2432.0,68,3015.335
pges-jc,pigs,pigs.xbif50001246_,16,16,10,-1,12,-1.0176006432313771,-1676512.5699818537,28.0,28.0,0.0,26,134.305
pges-jc,pigs,pigs.xbif50001246_,16,16,15,-1,10,-1.0165668220750188,-1676172.10201124,24.0,24.0,0.0,22,118.31
pges-jc,pigs,pigs.xbif50001246_,16,16,5,-1,21,-1.0138343102178426,-1677856.7744859168,46.0,42.0,4.0,43,221.426
pges-jc,pigs,pigs.xbif50001246_,2,2,10,-1,28,-1.033705058835038,-1678203.4161700443,100.0,100.0,0.0,52,453.471
pges-jc,pigs,pigs.xbif50001246_,2,2,15,-1,31,-1.0309195136525404,-1679231.4924355235,108.0,106.0,2.0,36,437.886
pges-jc,pigs,pigs.xbif50001246_,2,2,5,-1,46,-1.03050931810183,-1681913.2718190032,154.0,150.0,4.0,100,436.554
pges-jc,pigs,pigs.xbif50001246_,4,4,10,-1,2,-1.0240690442048481,-1676573.2457944353,4.0,2.0,2.0,44,134.528
pges-jc,pigs,pigs.xbif50001246_,4,4,15,-1,0,-1.0240641835053483,-1675649.9144375776,0.0,0.0,0.0,34,116.055
pges-jc,pigs,pigs.xbif50001246_,4,4,5,-1,62,-1.0289727596497118,-1682112.0662914133,202.0,198.0,4.0,50,115.06
pges-jc,pigs,pigs.xbif50001246_,8,8,10,-1,1,-1.023965893129211,-1675737.491925714,6.0,6.0,0.0,37,122.755
pges-jc,pigs,pigs.xbif50001246_,8,8,15,-1,6,-1.0196285809503167,-1676561.441025747,14.0,12.0,2.0,30,99.845
pges-jc,pigs,pigs.xbif50001246_,8,8,5,-1,33,-1.034700537981751,-1680977.8124823042,102.0,100.0,2.0,30,79.769
pges-jc,pigs,pigs.xbif50001_,16,16,10,-1,0,-1.0168066587270372,-1674247.6582781826,0.0,0.0,0.0,25,128.523
pges-jc,pigs,pigs.xbif50001_,16,16,15,-1,3,-1.0189675766747788,-1674551.3375106691,12.0,12.0,0.0,15,77.588
pges-jc,pigs,pigs.xbif50001_,16,16,5,-1,28,-1.0240014989125898,-1677610.2447732673,94.0,92.0,2.0,41,217.449
pges-jc,pigs,pigs.xbif50001_,2,2,10,-1,43,-1.0366729608055456,-1679297.2319031928,152.0,152.0,0.0,48,375.582
pges-jc,pigs,pigs.xbif50001_,2,2,15,-1,32,-1.0344510456476421,-1677660.4907517931,104.0,104.0,0.0,32,270.243
pges-jc,pigs,pigs.xbif50001_,2,2,5,-1,46,-1.028363422027463,-1678621.9427922901,164.0,164.0,0.0,94,426.681
pges-jc,pigs,pigs.xbif50001_,4,4,10,-1,31,-1.0314413660998507,-1677763.8117879096,100.0,98.0,2.0,28,98.232
pges-jc,pigs,pigs.xbif50001_,4,4,15,-1,18,-1.0165649987417744,-1676777.084245066,48.0,46.0,2.0,31,118.607
pges-jc,pigs,pigs.xbif50001_,4,4,5,-1,53,-1.032372015765862,-1680569.2235556077,186.0,184.0,2.0,51,153.118
pges-jc,pigs,pigs.xbif50001_,8,8,10,-1,16,-1.018913299513964,-1676301.2497389927,36.0,34.0,2.0,33,105.799
pges-jc,pigs,pigs.xbif50001_,8,8,15,-1,0,-1.0255569373880697,-1674295.0669111186,0.0,0.0,0.0,31,102.975
pges-jc,pigs,pigs.xbif50001_,8,8,5,-1,22,-1.0164754394039415,-1677704.7413450808,48.0,42.0,6.0,55,188.844
pges-jc,pigs,pigs.xbif50002_,16,16,10,-1,11,-1.0160065524693165,-1674357.0434099387,34.0,34.0,0.0,31,159.844
pges-jc,pigs,pigs.xbif50002_,16,16,15,-1,4,-1.0164411034063692,-1673660.9143442668,16.0,16.0,0.0,20,101.831
pges-jc,pigs,pigs.xbif50002_,16,16,5,-1,21,-1.0165735388421107,-1675914.265965315,56.0,54.0,2.0,42,214.237
pges-jc,pigs,pigs.xbif50002_,2,2,10,-1,3,-1.0191910219039584,-1674084.6789391227,8.0,8.0,0.0,76,471.834
pges-jc,pigs,pigs.xbif50002_,2,2,15,-1,6,-1.016486473457668,-1674045.7303201747,18.0,18.0,0.0,51,409.649
pges-jc,pigs,pigs.xbif50002_,2,2,5,-1,8,-1.0136652765914052,-1675226.3443176062,22.0,20.0,2.0,100,418.316
pges-jc,pigs,pigs.xbif50002_,4,4,10,-1,12,-1.0237261298787552,-1674490.4071172734,34.0,34.0,0.0,48,171.466
pges-jc,pigs,pigs.xbif50002_,4,4,15,-1,30,-1.0345499008902956,-1676419.1095303777,90.0,90.0,0.0,22,125.045
pges-jc,pigs,pigs.xbif50002_,4,4,5,-1,0,-1.0170999090972503,-1673907.826960617,0.0,0.0,0.0,85,236.073
pges-jc,pigs,pigs.xbif50002_,8,8,10,-1,5,-1.0195319180424016,-1674690.4078447476,14.0,12.0,2.0,41,130.111
pges-jc,pigs,pigs.xbif50002_,8,8,15,-1,1,-1.0190042158207555,-1674071.9053854512,4.0,4.0,0.0,37,123.642
pges-jc,pigs,pigs.xbif50002_,8,8,5,-1,5,-1.0240151255927152,-1674653.3954350764,16.0,16.0,0.0,56,164.413
pges-jc,pigs,pigs.xbif50003_,16,16,10,-1,4,-1.0184621391834072,-1675346.6992978742,14.0,14.0,0.0,29,155.29
pges-jc,pigs,pigs.xbif50003_,16,16,15,-1,14,-1.0188560764335388,-1675934.4684883286,44.0,44.0,0.0,24,133.216
pges-jc,pigs,pigs.xbif50003_,16,16,5,-1,17,-1.0141786376613569,-1678025.8662877488,38.0,32.0,6.0,40,210.054
pges-jc,pigs,pigs.xbif50003_,2,2,10,-1,10,-1.01409307263381,-1676045.0520388414,30.0,30.0,0.0,63,181.671
pges-jc,pigs,pigs.xbif50003_,2,2,15,-1,10,-1.0228948773354176,-1676556.2442993363,28.0,26.0,2.0,47,160.152
pges-jc,pigs,pigs.xbif50003_,2,2,5,-1,36,-1.0209976370324683,-1678887.992777293,124.0,124.0,0.0,78,176.766
pges-jc,pigs,pigs.xbif50003_,4,4,10,-1,17,-1.022672417106958,-1677630.582976671,44.0,40.0,4.0,57,165.744
pges-jc,pigs,pigs.xbif50003_,4,4,15,-1,0,-1.0234906621832796,-1675234.8403834496,0.0,0.0,0.0,50,142.647
pges-jc,pigs,pigs.xbif50003_,4,4,5,-1,4,-1.0138422240315084,-1675745.2063962473,12.0,12.0,0.0,71,168.888
pges-jc,pigs,pigs.xbif50003_,8,8,10,-1,5,-1.0163296952632008,-1676104.8477196516,12.0,10.0,2.0,45,165.347
pges-jc,pigs,pigs.xbif50003_,8,8,15,-1,0,-1.014440168560468,-1675111.295947934,0.0,0.0,0.0,35,115.909
pges-jc,pigs,pigs.xbif50003_,8,8,5,-1,24,-1.0144345987002914,-1678411.7685348117,68.0,64.0,4.0,62,191.426
pges-jc,pigs,pigs.xbif50004_,16,16,10,-1,16,-1.019513898245005,-1678422.4889360429,36.0,32.0,4.0,27,139.659
pges-jc,pigs,pigs.xbif50004_,16,16,15,-1,1,-1.0198312023518188,-1676094.6009273964,4.0,4.0,0.0,30,163.533
pges-jc,pigs,pigs.xbif50004_,16,16,5,-1,16,-1.0144645362035676,-1678605.7238124036,38.0,34.0,4.0,47,244.175
pges-jc,pigs,pigs.xbif50004_,2,2,10,-1,41,-1.0306624647236462,-1680191.059988666,158.0,158.0,0.0,53,483.69
pges-jc,pigs,pigs.xbif50004_,2,2,15,-1,6,-1.0236239004360526,-1676604.530368068,12.0,12.0,0.0,47,438.864
pges-jc,pigs,pigs.xbif50004_,2,2,5,-1,16,-1.0160004346286409,-1679601.61903363,32.0,32.0,0.0,100,477.13
pges-jc,pigs,pigs.xbif50004_,4,4,10,-1,17,-1.023942348325294,-1678674.0308963244,34.0,30.0,4.0,48,130.794
pges-jc,pigs,pigs.xbif50004_,4,4,15,-1,14,-1.0235885468472543,-1677375.4851737055,32.0,32.0,0.0,34,106.527
pges-jc,pigs,pigs.xbif50004_,4,4,5,-1,46,-1.0252330704089394,-1681000.1611812739,142.0,140.0,2.0,50,115.89
pges-jc,pigs,pigs.xbif50004_,8,8,10,-1,5,-1.0171654107577726,-1676765.142774179,10.0,10.0,0.0,35,126.371
pges-jc,pigs,pigs.xbif50004_,8,8,15,-1,0,-1.0169546665365332,-1676162.6457061516,0.0,0.0,0.0,34,115.625
pges-jc,pigs,pigs.xbif50004_,8,8,5,-1,17,-1.0168142089869643,-1677925.7045912598,54.0,54.0,0.0,62,182.895
pges-jc,pigs,pigs.xbif50005_,16,16,10,-1,15,-1.0162222054912455,-1677926.342537696,40.0,40.0,0.0,26,139.626
pges-jc,pigs,pigs.xbif50005_,16,16,15,-1,19,-1.0156363037170086,-1677985.8177947465,50.0,50.0,0.0,20,110.518
pges-jc,pigs,pigs.xbif50005_,16,16,5,-1,15,-1.0226939082475688,-1678569.1980288303,40.0,38.0,2.0,38,195.043
pges-jc,pigs,pigs.xbif50005_,2,2,10,-1,28,-1.030864692343491,-1679340.592353714,96.0,96.0,0.0,41,214.646
pges-jc,pigs,pigs.xbif50005_,2,2,15,-1,12,-1.0231305817529939,-1677776.8331789346,28.0,28.0,0.0,47,247.091
pges-jc,pigs,pigs.xbif50005_,2,2,5,-1,38,-1.037159120050119,-1680219.0980725049,118.0,118.0,0.0,79,256.369
pges-jc,pigs,pigs.xbif50005_,4,4,10,-1,65,-1.028951058855786,-1683402.296860407,172.0,170.0,2.0,26,79.661
pges-jc,pigs,pigs.xbif50005_,4,4,15,-1,6,-1.0235328092826386,-1677320.644323545,12.0,12.0,0.0,36,111.96
pges-jc,pigs,pigs.xbif50005_,4,4,5,-1,50,-1.0361869650564668,-1681366.869455394,148.0,148.0,0.0,47,109.091
pges-jc,pigs,pigs.xbif50005_,8,8,10,-1,0,-1.0237787219045786,-1676738.562525283,0.0,0.0,0.0,36,110.024
pges-jc,pigs,pigs.xbif50005_,8,8,15,-1,4,-1.0165281358746983,-1677070.6230645739,12.0,12.0,0.0,24,79.526
pges-jc,pigs,pigs.xbif50005_,8,8,5,-1,42,-1.0341053259557516,-1681708.5028244264,126.0,124.0,2.0,28,72.428
pges-jc,pigs,pigs.xbif50006_,16,16,10,-1,0,-1.0164872698921168,-1676897.3515832906,0.0,0.0,0.0,24,120.846
pges-jc,pigs,pigs.xbif50006_,16,16,15,-1,13,-1.0168195642092508,-1677996.8116257444,40.0,40.0,0.0,22,118.955
pges-jc,pigs,pigs.xbif50006_,16,16,5,-1,13,-1.0192746097825918,-1678249.188373756,48.0,48.0,0.0,45,236.219
pges-jc,pigs,pigs.xbif50006_,2,2,10,-1,21,-1.015684491874335,-1679256.2651929376,74.0,74.0,0.0,71,293.091
pges-jc,pigs,pigs.xbif50006_,2,2,15,-1,21,-1.0165581613325538,-1679054.6728109932,60.0,56.0,4.0,49,308.832
pges-jc,pigs,pigs.xbif50006_,2,2,5,-1,49,-1.0309230904251951,-1681952.1172347914,166.0,164.0,2.0,100,372.468
pges-jc,pigs,pigs.xbif50006_,4,4,10,-1,61,-1.0333002563031581,-1683502.1356333308,218.0,216.0,2.0,28,107.092
pges-jc,pigs,pigs.xbif50006_,4,4,15,-1,21,-1.016327051942599,-1679747.9870417728,56.0,50.0,6.0,49,148.708
pges-jc,pigs,pigs.xbif50006_,4,4,5,-1,69,-1.0336585136525902,-1684935.9731351105,210.0,204.0,6.0,55,132.421
pges-jc,pigs,pigs.xbif50006_,8,8,10,-1,13,-1.0169243720543717,-1678580.0173663506,34.0,34.0,0.0,42,137.269
pges-jc,pigs,pigs.xbif50006_,8,8,15,-1,19,-1.0166021393061944,-1679028.8696671543,62.0,60.0,2.0,43,151.591
pges-jc,pigs,pigs.xbif50006_,8,8,5,-1,28,-1.0136298042534115,-1680404.0801571002,82.0,78.0,4.0,58,192.966
pges-jc,pigs,pigs.xbif50007_,16,16,10,-1,5,-1.0190917623106663,-1676033.2846563312,22.0,22.0,0.0,30,159.739
pges-jc,pigs,pigs.xbif50007_,16,16,15,-1,0,-1.0188874463345172,-1675451.1704531098,0.0,0.0,0.0,20,107.371
pges-jc,pigs,pigs.xbif50007_,16,16,5,-1,16,-1.01686924870189,-1677277.7338370755,46.0,44.0,2.0,42,217.553
pges-jc,pigs,pigs.xbif50007_,2,2,10,-1,41,-1.0344830266744454,-1679307.8756128221,136.0,136.0,0.0,40,144.708
pges-jc,pigs,pigs.xbif50007_,2,2,15,-1,17,-1.0162013381606936,-1677203.7038743247,50.0,50.0,0.0,55,179.632
pges-jc,pigs,pigs.xbif50007_,2,2,5,-1,9,-1.0234704121605958,-1676313.5758203901,22.0,22.0,0.0,93,217.071
pges-jc,pigs,pigs.xbif50007_,4,4,10,-1,39,-1.0359076902773505,-1682266.3898549976,102.0,92.0,10.0,23,68.732
pges-jc,pigs,pigs.xbif50007_,4,4,15,-1,4,-1.0162658907964968,-1676277.3888875353,8.0,6.0,2.0,37,117.519
pges-jc,pigs,pigs.xbif50007_,4,4,5,-1,40,-1.0328745560284598,-1680142.1688281794,110.0,106.0,4.0,44,96.328
pges-jc,pigs,pigs.xbif50007_,8,8,10,-1,6,-1.0230393565341884,-1676157.7050775115,26.0,26.0,0.0,39,128.267
pges-jc,pigs,pigs.xbif50007_,8,8,15,-1,16,-1.0167466415794046,-1677310.7122739705,42.0,40.0,2.0,26,85.577
pges-jc,pigs,pigs.xbif50007_,8,8,5,-1,39,-1.0277072016018418,-1680013.8983503703,114.0,112.0,2.0,29,85.601
pges-jc,pigs,pigs.xbif50008_,16,16,10,-1,11,-1.0184764252150924,-1676628.5321824914,36.0,36.0,0.0,32,174.023
pges-jc,pigs,pigs.xbif50008_,16,16,15,-1,3,-1.0189260932072384,-1675734.5304527895,6.0,6.0,0.0,21,110.378
pges-jc,pigs,pigs.xbif50008_,16,16,5,-1,13,-1.014085389302577,-1677212.1556064216,46.0,46.0,0.0,50,273.755
pges-jc,pigs,pigs.xbif50008_,2,2,10,-1,10,-1.023242889375802,-1676963.0477831755,30.0,30.0,0.0,53,151.672
pges-jc,pigs,pigs.xbif50008_,2,2,15,-1,11,-1.0230016520055105,-1677156.9630067179,32.0,32.0,0.0,43,147.58
pges-jc,pigs,pigs.xbif50008_,2,2,5,-1,38,-1.0300623166141722,-1679904.8499590887,134.0,134.0,0.0,78,174.805
pges-jc,pigs,pigs.xbif50008_,4,4,10,-1,4,-1.0141930504193994,-1676309.11752605,12.0,12.0,0.0,47,136.047
pges-jc,pigs,pigs.xbif50008_,4,4,15,-1,13,-1.0134533511292803,-1676987.2688893771,38.0,38.0,0.0,47,137.183
pges-jc,pigs,pigs.xbif50008_,4,4,5,-1,44,-1.032147416621524,-1680680.5991036836,148.0,146.0,2.0,56,122.748
pges-jc,pigs,pigs.xbif50008_,8,8,10,-1,11,-1.022741139764511,-1676756.7605480098,42.0,42.0,0.0,35,123.979
pges-jc,pigs,pigs.xbif50008_,8,8,15,-1,6,-1.0142475658289076,-1676240.3000093058,22.0,22.0,0.0,37,124.378
pges-jc,pigs,pigs.xbif50008_,8,8,5,-1,71,-1.0293051349137101,-1685345.6850634175,206.0,200.0,6.0,30,77.299
pges-jc,pigs,pigs.xbif50009_,16,16,10,-1,23,-1.023357661747398,-1679807.6210975815,72.0,68.0,4.0,33,185.698
pges-jc,pigs,pigs.xbif50009_,16,16,15,-1,6,-1.0161518973661812,-1678158.1489657476,26.0,26.0,0.0,20,108.85
pges-jc,pigs,pigs.xbif50009_,16,16,5,-1,26,-1.0234703974062953,-1681090.5205678546,66.0,62.0,4.0,46,247.279
pges-jc,pigs,pigs.xbif50009_,2,2,10,-1,35,-1.0311560997167302,-1681351.977311826,116.0,116.0,0.0,42,121.054
pges-jc,pigs,pigs.xbif50009_,2,2,15,-1,11,-1.0223845059934478,-1678734.4587310557,36.0,36.0,0.0,51,155.746
pges-jc,pigs,pigs.xbif50009_,2,2,5,-1,52,-1.0382253879025833,-1682986.9919909064,176.0,174.0,2.0,84,215.196
pges-jc,pigs,pigs.xbif50009_,4,4,10,-1,24,-1.0128610422454893,-1680325.656239294,68.0,66.0,2.0,55,158.01
pges-jc,pigs,pigs.xbif50009_,4,4,15,-1,25,-1.019698177325241,-1680128.9118725988,68.0,68.0,0.0,47,137.211
pges-jc,pigs,pigs.xbif50009_,4,4,5,-1,56,-1.0232615467993282,-1684998.2797168521,154.0,148.0,6.0,53,129.254
pges-jc,pigs,pigs.xbif50009_,8,8,10,-1,13,-1.0236809400830085,-1679281.3449981231,42.0,40.0,2.0,50,163.704
pges-jc,pigs,pigs.xbif50009_,8,8,15,-1,18,-1.023524582041169,-1679762.8920626433,62.0,62.0,0.0,29,119.13
pges-jc,pigs,pigs.xbif50009_,8,8,5,-1,41,-1.028979563327002,-1681719.0344452423,126.0,126.0,0.0,31,94.894
pges-jc,pigs,pigs.xbif_,16,16,10,-1,9,-1.0232063314059985,-1675933.773926266,26.0,26.0,0.0,25,125.87
pges-jc,pigs,pigs.xbif_,16,16,15,-1,10,-1.0188554457866859,-1676456.5192706576,24.0,22.0,2.0,24,127.202
pges-jc,pigs,pigs.xbif_,16,16,5,-1,15,-1.0234732747130149,-1678907.4899215947,36.0,30.0,6.0,43,217.153
pges-jc,pigs,pigs.xbif_,2,2,10,-1,6,-1.0192906138508078,-1676152.8872905446,22.0,22.0,0.0,63,432.42
pges-jc,pigs,pigs.xbif_,2,2,15,-1,37,-1.0227324883064035,-1679006.2565298663,142.0,142.0,0.0,34,378.27
pges-jc,pigs,pigs.xbif_,2,2,5,-1,39,-1.0299654155091031,-1679511.0697529495,170.0,170.0,0.0,93,453.781
pges-jc,pigs,pigs.xbif_,4,4,10,-1,46,-1.0361022258569477,-1679778.2853089974,170.0,170.0,0.0,27,118.938
pges-jc,pigs,pigs.xbif_,4,4,15,-1,41,-1.034304221395021,-1679194.274449471,146.0,146.0,0.0,19,105.164
pges-jc,pigs,pigs.xbif_,4,4,5,-1,40,-1.0368183511944542,-1679085.694497218,150.0,150.0,0.0,53,143.027
pges-jc,pigs,pigs.xbif_,8,8,10,-1,59,-1.029743943039099,-1680843.902551344,180.0,180.0,0.0,15,46.561
pges-jc,pigs,pigs.xbif_,8,8,15,-1,6,-1.0232836752526493,-1675943.886750414,12.0,12.0,0.0,31,121.291
pges-jc,pigs,pigs.xbif_,8,8,5,-1,49,-1.0290586009553049,-1679736.6285118568,168.0,168.0,0.0,27,74.912
pges-jc,water,water.xbif50001246_,16,16,10,-1,88,-0.47329604471367465,-65841.56348033284,212.0,6.0,206.0,8,1.231
pges-jc,water,water.xbif50001246_,16,16,15,-1,88,-0.47329604471367465,-65841.56348033284,212.0,6.0,206.0,8,1.167
pges-jc,water,water.xbif50001246_,16,16,5,-1,92,-0.47062771347159077,-66826.13850214747,220.0,8.0,212.0,7,1.197
pges-jc,water,water.xbif50001246_,2,2,10,-1,86,-0.45071242619581947,-65868.37129416734,208.0,4.0,204.0,6,1.278
pges-jc,water,water.xbif50001246_,2,2,15,-1,86,-0.4500630941920416,-65854.65119495145,208.0,4.0,204.0,7,1.52
pges-jc,water,water.xbif50001246_,2,2,5,-1,88,-0.4833356618771898,-65924.41919167245,212.0,4.0,208.0,7,1.438
pges-jc,water,water.xbif50001246_,4,4,10,-1,88,-0.47665633884266545,-65849.58126200571,212.0,6.0,206.0,6,0.722
pges-jc,water,water.xbif50001246_,4,4,15,-1,93,-0.4641950526181996,-65881.28649067227,222.0,10.0,212.0,5,1.082
pges-jc,water,water.xbif50001246_,4,4,5,-1,86,-0.45071242619581947,-65868.37129416734,208.0,4.0,204.0,6,0.825
pges-jc,water,water.xbif50001246_,8,8,10,-1,95,-0.4682078279231996,-66827.40796282676,228.0,10.0,218.0,7,0.874
pges-jc,water,water.xbif50001246_,8,8,15,-1,95,-0.4682078279231996,-66827.40796282676,228.0,10.0,218.0,7,1.017
pges-jc,water,water.xbif50001246_,8,8,5,-1,94,-0.512919150000535,-66025.19793060579,224.0,10.0,214.0,7,0.845
pges-jc,water,water.xbif50001_,16,16,10,-1,86,-0.47967006163873965,-65732.0353267286,208.0,4.0,204.0,11,1.601
pges-jc,water,water.xbif50001_,16,16,15,-1,86,-0.47967006163873965,-65732.0353267286,208.0,4.0,204.0,11,1.703
pges-jc,water,water.xbif50001_,16,16,5,-1,90,-0.4858315962974787,-66442.85467782593,218.0,4.0,214.0,8,1.297
pges-jc,water,water.xbif50001_,2,2,10,-1,83,-0.48787602966107496,-65799.40450913206,202.0,4.0,198.0,4,0.885
pges-jc,water,water.xbif50001_,2,2,15,-1,80,-0.5116753815129588,-65842.18114485862,196.0,0.0,196.0,5,1.038
pges-jc,water,water.xbif50001_,2,2,5,-1,83,-0.4785918601574621,-65799.40450913204,202.0,4.0,198.0,7,1.092
pges-jc,water,water.xbif50001_,4,4,10,-1,80,-0.4881607470059821,-65746.58668458226,196.0,4.0,192.0,7,0.943
pges-jc,water,water.xbif50001_,4,4,15,-1,88,-0.4842169139713301,-65812.31107908269,214.0,2.0,212.0,7,0.861
pges-jc,water,water.xbif50001_,4,4,5,-1,87,-0.4665539996600361,-65883.45413175739,212.0,8.0,204.0,8,0.812
pges-jc,water,water.xbif50001_,8,8,10,-1,92,-0.48417769756495127,-66727.63959374318,222.0,6.0,216.0,5,0.926
pges-jc,water,water.xbif50001_,8,8,15,-1,92,-0.48417769756495127,-66727.63959374318,222.0,6.0,216.0,5,0.757
pges-jc,water,water.xbif50001_,8,8,5,-1,87,-0.4945394716272615,-65744.21509304622,212.0,6.0,206.0,6,0.779
pges-jc,water,water.xbif50002_,16,16,10,-1,86,-0.4801079742555194,-65984.03832127115,212.0,8.0,204.0,5,1.084
pges-jc,water,water.xbif50002_,16,16,15,-1,86,-0.4801079742555194,-65984.03832127115,212.0,8.0,204.0,5,1.099
pges-jc,water,water.xbif50002_,16,16,5,-1,86,-0.4832984802888307,-65888.38642334682,210.0,4.0,206.0,4,0.895
pges-jc,water,water.xbif50002_,2,2,10,-1,82,-0.46910422944475894,-65967.26685124486,204.0,4.0,200.0,5,1.617
pges-jc,water,water.xbif50002_,2,2,15,-1,81,-0.447145521236419,-65880.57853418295,198.0,2.0,196.0,4,1.567
pges-jc,water,water.xbif50002_,2,2,5,-1,86,-0.49235918043151317,-65993.6817230454,214.0,4.0,210.0,7,1.726
