algorithm,network,bbdd,threads,threadsPGES,interleaving,seed,SHD,LL Score,BDeu Score,dfMM,dfMM plus,dfMM minus,Total iterations,Total time(s)
pges,pigs,pigs.xbif50009_,8,8,100,2,25,0.0,-1721917.179817236,60.0,36.0,24.0,4,79.068
pges,pigs,pigs.xbif50009_,8,8,10,2,24,0.0,-1719070.2466943378,62.0,52.0,10.0,18,187.164
pges,pigs,pigs.xbif50009_,8,8,15,2,36,0.0,-1722165.4490101065,86.0,70.0,16.0,12,148.361
pges,pigs,pigs.xbif50009_,8,8,20,2,11,0.0,-1716663.710894504,34.0,30.0,4.0,12,158.745
pges,pigs,pigs.xbif50009_,8,8,30,2,32,0.0,-1721185.1205075604,78.0,68.0,10.0,8,120.729
pges,pigs,pigs.xbif50009_,8,8,50,2,19,0.0,-1717911.588449568,48.0,40.0,8.0,6,97.876
pges,pigs,pigs.xbif50009_,8,8,5,2,29,0.0,-1719192.1796039033,84.0,74.0,10.0,30,276.007
pges,pigs,pigs.xbif_,16,16,100,2,20,0.0,-1715768.6280134218,46.0,36.0,10.0,6,138.998
pges,pigs,pigs.xbif_,16,16,10,2,30,0.0,-1719776.6935080953,76.0,56.0,20.0,8,135.604
pges,pigs,pigs.xbif_,16,16,15,2,18,0.0,-1715479.7272466752,48.0,44.0,4.0,8,148.362
pges,pigs,pigs.xbif_,16,16,20,2,28,0.0,-1717343.720927225,76.0,68.0,8.0,7,144.363
pges,pigs,pigs.xbif_,16,16,30,2,21,0.0,-1715128.3645222827,52.0,46.0,6.0,6,120.422
pges,pigs,pigs.xbif_,16,16,50,2,10,0.0,-1712893.0608730367,24.0,18.0,6.0,5,105.175
pges,pigs,pigs.xbif_,16,16,5,2,25,0.0,-1716308.8950465529,62.0,56.0,6.0,14,207.58
pges,pigs,pigs.xbif_,2,2,100,2,22,0.0,-1715818.4256109374,62.0,56.0,6.0,12,316.93
pges,pigs,pigs.xbif_,2,2,10,2,27,0.0,-1717439.8157875563,72.0,62.0,10.0,40,400.034
pges,pigs,pigs.xbif_,2,2,15,2,16,0.0,-1714372.231784291,44.0,40.0,4.0,28,356.411
pges,pigs,pigs.xbif_,2,2,20,2,17,0.0,-1714885.0692373975,48.0,44.0,4.0,23,344.022
pges,pigs,pigs.xbif_,2,2,30,2,16,0.0,-1714751.880664529,44.0,38.0,6.0,17,333.09
pges,pigs,pigs.xbif_,2,2,50,2,17,0.0,-1714982.283549109,50.0,46.0,4.0,14,309.98
pges,pigs,pigs.xbif_,2,2,5,2,24,0.0,-1716570.6460367504,62.0,52.0,10.0,77,476.931
pges,pigs,pigs.xbif_,4,4,100,2,14,0.0,-1714429.8232513661,40.0,38.0,2.0,8,143.91
pges,pigs,pigs.xbif_,4,4,10,2,30,0.0,-1719351.8799249528,76.0,58.0,18.0,23,208.263
pges,pigs,pigs.xbif_,4,4,15,2,37,0.0,-1721246.9476378046,82.0,58.0,24.0,15,175.841
pges,pigs,pigs.xbif_,4,4,20,2,32,0.0,-1719069.953031471,78.0,64.0,14.0,13,175.501
pges,pigs,pigs.xbif_,4,4,30,2,32,0.0,-1718748.7269017247,80.0,68.0,12.0,10,141.636
pges,pigs,pigs.xbif_,4,4,50,2,17,0.0,-1715602.4496318018,48.0,42.0,6.0,7,133.887
pges,pigs,pigs.xbif_,4,4,5,2,15,0.0,-1716216.8777437361,34.0,24.0,10.0,41,246.471
pges,pigs,pigs.xbif_,8,8,100,2,11,0.0,-1713455.3379267568,32.0,28.0,4.0,5,77.588
pges,pigs,pigs.xbif_,8,8,10,2,34,0.0,-1722177.045703844,82.0,58.0,24.0,12,115.864
pges,pigs,pigs.xbif_,8,8,15,2,18,0.0,-1715126.9202789294,50.0,46.0,4.0,12,148.124
pges,pigs,pigs.xbif_,8,8,20,2,21,0.0,-1715992.2937558526,56.0,52.0,4.0,10,137.628
pges,pigs,pigs.xbif_,8,8,30,2,21,0.0,-1716372.5743669465,52.0,48.0,4.0,7,92.816
pges,pigs,pigs.xbif_,8,8,50,2,22,0.0,-1716724.225305161,56.0,52.0,4.0,6,87.863
pges,pigs,pigs.xbif_,8,8,5,2,20,0.0,-1715633.0948084164,58.0,56.0,2.0,30,291.69
ges,water,water.xbif50001246_,1,0,0,-1,102,0.0,-67188.13685884274,240.0,12.0,228.0,1,1.232
ges,water,water.xbif50001_,1,0,0,-1,97,0.0,-67096.5951314422,228.0,6.0,222.0,1,1.093
ges,water,water.xbif50002_,1,0,0,-1,96,0.0,-67141.57203771737,228.0,8.0,220.0,1,1.21
ges,water,water.xbif50003_,1,0,0,-1,100,0.0,-67240.86401437673,236.0,10.0,226.0,1,1.229
ges,water,water.xbif50004_,1,0,0,-1,94,0.0,-67160.27619129843,226.0,6.0,220.0,1,1.197
ges,water,water.xbif50005_,1,0,0,-1,94,0.0,-66890.7304067137,224.0,6.0,218.0,1,1.078
ges,water,water.xbif50006_,1,0,0,-1,95,0.0,-67224.62507813144,226.0,6.0,220.0,1,1.151
ges,water,water.xbif50007_,1,0,0,-1,100,0.0,-67332.76999776847,234.0,10.0,224.0,1,1.28
ges,water,water.xbif50008_,1,0,0,-1,98,0.0,-67094.89371371776,232.0,8.0,224.0,1,1.107
ges,water,water.xbif50009_,1,0,0,-1,94,0.0,-66936.49630459405,222.0,6.0,216.0,1,1.135
ges,water,water.xbif_,1,0,0,-1,95,0.0,-67039.8476138842,228.0,4.0,224.0,1,1.122
pges,water,water.xbif50001246_,16,16,100,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.978
pges,water,water.xbif50001246_,16,16,10,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.896
pges,water,water.xbif50001246_,16,16,15,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.881
pges,water,water.xbif50001246_,16,16,20,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.851
pges,water,water.xbif50001246_,16,16,30,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.903
pges,water,water.xbif50001246_,16,16,50,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.847
pges,water,water.xbif50001246_,16,16,5,2,100,0.0,-67212.4259145718,236.0,12.0,224.0,3,0.876
pges,water,water.xbif50001246_,2,2,100,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,3,1.939
pges,water,water.xbif50001246_,2,2,10,2,100,0.0,-67174.12378983616,234.0,12.0,222.0,4,1.423
pges,water,water.xbif50001246_,2,2,15,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,4,1.53
pges,water,water.xbif50001246_,2,2,20,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,3,1.532
pges,water,water.xbif50001246_,2,2,30,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,3,1.574
pges,water,water.xbif50001246_,2,2,50,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,3,1.662
pges,water,water.xbif50001246_,2,2,5,2,100,0.0,-67174.12378983616,234.0,12.0,222.0,5,1.898
pges,water,water.xbif50001246_,4,4,100,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,4,1.21
pges,water,water.xbif50001246_,4,4,10,2,100,0.0,-67165.72883754832,234.0,12.0,222.0,4,1.423
pges,water,water.xbif50001246_,4,4,15,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.985
pges,water,water.xbif50001246_,4,4,20,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,4,1.007
pges,water,water.xbif50001246_,4,4,30,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,4,1.006
pges,water,water.xbif50001246_,4,4,50,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,4,1.186
pges,water,water.xbif50001246_,4,4,5,2,100,0.0,-67166.54196187815,234.0,12.0,222.0,4,1.225
pges,water,water.xbif50001246_,8,8,100,2,101,0.0,-67198.4557594499,238.0,10.0,228.0,3,0.853
pges,water,water.xbif50001246_,8,8,10,2,102,0.0,-67192.2406707379,240.0,14.0,226.0,3,0.851
pges,water,water.xbif50001246_,8,8,15,2,101,0.0,-67198.4557594499,238.0,10.0,228.0,3,0.831
pges,water,water.xbif50001246_,8,8,20,2,101,0.0,-67198.4557594499,238.0,10.0,228.0,3,0.831
pges,water,water.xbif50001246_,8,8,30,2,101,0.0,-67198.4557594499,238.0,10.0,228.0,3,0.793
pges,water,water.xbif50001246_,8,8,50,2,101,0.0,-67198.4557594499,238.0,10.0,228.0,3,0.79
pges,water,water.xbif50001246_,8,8,5,2,101,0.0,-67219.62609999032,240.0,10.0,230.0,3,0.76
pges,water,water.xbif50001_,16,16,100,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,0.888
pges,water,water.xbif50001_,16,16,10,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,1.032
pges,water,water.xbif50001_,16,16,15,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,0.949
pges,water,water.xbif50001_,16,16,20,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,0.881
pges,water,water.xbif50001_,16,16,30,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,1.006
pges,water,water.xbif50001_,16,16,50,2,97,0.0,-67111.72600889993,230.0,6.0,224.0,3,0.945
pges,water,water.xbif50001_,16,16,5,2,97,0.0,-67118.0688361438,228.0,8.0,220.0,3,0.826
pges,water,water.xbif50001_,2,2,100,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.659
pges,water,water.xbif50001_,2,2,10,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,4,1.73
pges,water,water.xbif50001_,2,2,15,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.432
pges,water,water.xbif50001_,2,2,20,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.643
pges,water,water.xbif50001_,2,2,30,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.748
pges,water,water.xbif50001_,2,2,50,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.342
pges,water,water.xbif50001_,2,2,5,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,5,1.486
pges,water,water.xbif50001_,4,4,100,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.256
pges,water,water.xbif50001_,4,4,10,2,95,0.0,-67067.97056461594,222.0,6.0,216.0,3,0.924
pges,water,water.xbif50001_,4,4,15,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.014
pges,water,water.xbif50001_,4,4,20,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.187
pges,water,water.xbif50001_,4,4,30,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.071
pges,water,water.xbif50001_,4,4,50,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,1.327
pges,water,water.xbif50001_,4,4,5,2,97,0.0,-67113.70362485926,232.0,6.0,226.0,3,1.068
pges,water,water.xbif50001_,8,8,100,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.959
pges,water,water.xbif50001_,8,8,10,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.816
pges,water,water.xbif50001_,8,8,15,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.78
pges,water,water.xbif50001_,8,8,20,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.942
pges,water,water.xbif50001_,8,8,30,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.852
pges,water,water.xbif50001_,8,8,50,2,95,0.0,-67061.27079533575,222.0,6.0,216.0,3,0.839
pges,water,water.xbif50001_,8,8,5,2,99,0.0,-67098.24081794995,232.0,10.0,222.0,3,0.759
pges,water,water.xbif50002_,16,16,100,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.937
pges,water,water.xbif50002_,16,16,10,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.865
pges,water,water.xbif50002_,16,16,15,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.924
pges,water,water.xbif50002_,16,16,20,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.986
pges,water,water.xbif50002_,16,16,30,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.969
pges,water,water.xbif50002_,16,16,50,2,94,0.0,-67139.25020104219,224.0,8.0,216.0,4,0.936
pges,water,water.xbif50002_,16,16,5,2,94,0.0,-67189.67876288926,224.0,8.0,216.0,5,1.006
pges,water,water.xbif50002_,2,2,100,2,94,0.0,-67122.332203808,224.0,8.0,216.0,3,1.917
pges,water,water.xbif50002_,2,2,10,2,94,0.0,-67122.332203808,224.0,8.0,216.0,4,1.751
pges,water,water.xbif50002_,2,2,15,2,92,0.0,-67122.332203808,218.0,6.0,212.0,4,1.834
pges,water,water.xbif50002_,2,2,20,2,92,0.0,-67122.332203808,218.0,6.0,212.0,4,1.886
pges,water,water.xbif50002_,2,2,30,2,94,0.0,-67122.332203808,224.0,8.0,216.0,3,1.927
pges,water,water.xbif50002_,2,2,50,2,94,0.0,-67122.332203808,224.0,8.0,216.0,3,2.02
pges,water,water.xbif50002_,2,2,5,2,92,0.0,-67122.332203808,218.0,6.0,212.0,6,1.97
pges,water,water.xbif50002_,4,4,100,2,94,0.0,-67153.08716183767,224.0,8.0,216.0,5,1.103
pges,water,water.xbif50002_,4,4,10,2,92,0.0,-67159.24105247934,220.0,6.0,214.0,4,1.31
pges,water,water.xbif50002_,4,4,15,2,94,0.0,-67153.08716183767,224.0,8.0,216.0,5,1.137
pges,water,water.xbif50002_,4,4,20,2,94,0.0,-67153.08716183767,224.0,8.0,216.0,5,1.245
pges,water,water.xbif50002_,4,4,30,2,94,0.0,-67153.08716183767,224.0,8.0,216.0,5,1.335
pges,water,water.xbif50002_,4,4,50,2,94,0.0,-67153.08716183767,224.0,8.0,216.0,5,1.33
pges,water,water.xbif50002_,4,4,5,2,92,0.0,-67153.08716183767,218.0,6.0,212.0,5,1.192
pges,water,water.xbif50002_,8,8,100,2,98,0.0,-67178.76797825836,236.0,8.0,228.0,3,0.915
pges,water,water.xbif50002_,8,8,10,2,94,0.0,-67122.332203808,224.0,8.0,216.0,3,0.862
pges,water,water.xbif50002_,8,8,15,2,98,0.0,-67178.76797825836,236.0,8.0,228.0,3,0.878
pges,water,water.xbif50002_,8,8,20,2,98,0.0,-67178.76797825836,236.0,8.0,228.0,3,0.904
pges,water,water.xbif50002_,8,8,30,2,98,0.0,-67178.76797825836,236.0,8.0,228.0,3,0.829
pges,water,water.xbif50002_,8,8,50,2,98,0.0,-67178.76797825836,236.0,8.0,228.0,3,0.853
pges,water,water.xbif50002_,8,8,5,2,92,0.0,-67159.24105247934,220.0,6.0,214.0,4,0.885
pges,water,water.xbif50003_,16,16,100,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.995
pges,water,water.xbif50003_,16,16,10,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.999
pges,water,water.xbif50003_,16,16,15,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.899
pges,water,water.xbif50003_,16,16,20,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.914
pges,water,water.xbif50003_,16,16,30,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.988
pges,water,water.xbif50003_,16,16,50,2,102,0.0,-67269.72192961322,242.0,12.0,230.0,4,0.945
pges,water,water.xbif50003_,16,16,5,2,99,0.0,-67277.76428760633,236.0,8.0,228.0,3,0.878
pges,water,water.xbif50003_,2,2,100,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,2,1.667
pges,water,water.xbif50003_,2,2,10,2,99,0.0,-67240.57099005002,234.0,10.0,224.0,3,1.774
pges,water,water.xbif50003_,2,2,15,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,4,2.026
pges,water,water.xbif50003_,2,2,20,2,98,0.0,-67241.23720700042,232.0,8.0,224.0,3,1.657
pges,water,water.xbif50003_,2,2,30,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,2,1.53
pges,water,water.xbif50003_,2,2,50,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,2,1.722
pges,water,water.xbif50003_,2,2,5,2,99,0.0,-67240.57099005002,234.0,10.0,224.0,5,2.037
pges,water,water.xbif50003_,4,4,100,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,3,1.356
pges,water,water.xbif50003_,4,4,10,2,97,0.0,-67222.9175247679,228.0,8.0,220.0,4,1.016
pges,water,water.xbif50003_,4,4,15,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,3,1.121
pges,water,water.xbif50003_,4,4,20,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,3,0.98
pges,water,water.xbif50003_,4,4,30,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,3,0.994
pges,water,water.xbif50003_,4,4,50,2,101,0.0,-67221.79754641622,238.0,12.0,226.0,3,1.294
pges,water,water.xbif50003_,4,4,5,2,103,0.0,-67246.52350150686,244.0,14.0,230.0,3,0.817
pges,water,water.xbif50003_,8,8,100,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,0.842
pges,water,water.xbif50003_,8,8,10,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,0.861
pges,water,water.xbif50003_,8,8,15,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,1.157
pges,water,water.xbif50003_,8,8,20,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,0.844
pges,water,water.xbif50003_,8,8,30,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,0.864
pges,water,water.xbif50003_,8,8,50,2,103,0.0,-67262.65034714562,246.0,12.0,234.0,4,0.932
pges,water,water.xbif50003_,8,8,5,2,105,0.0,-67289.61628818736,250.0,14.0,236.0,3,1.018
pges,water,water.xbif50004_,16,16,100,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,0.983
pges,water,water.xbif50004_,16,16,10,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,0.969
pges,water,water.xbif50004_,16,16,15,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,0.943
pges,water,water.xbif50004_,16,16,20,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,0.961
pges,water,water.xbif50004_,16,16,30,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,0.945
pges,water,water.xbif50004_,16,16,50,2,92,0.0,-67154.43933763097,222.0,6.0,216.0,4,1.177
pges,water,water.xbif50004_,16,16,5,2,88,0.0,-67171.15436394612,212.0,2.0,210.0,4,0.911
pges,water,water.xbif50004_,2,2,100,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.793
pges,water,water.xbif50004_,2,2,10,2,92,0.0,-67154.43933763096,222.0,6.0,216.0,4,1.876
pges,water,water.xbif50004_,2,2,15,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.717
pges,water,water.xbif50004_,2,2,20,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.716
pges,water,water.xbif50004_,2,2,30,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.911
pges,water,water.xbif50004_,2,2,50,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.666
pges,water,water.xbif50004_,2,2,5,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,5,1.631
pges,water,water.xbif50004_,4,4,100,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.141
pges,water,water.xbif50004_,4,4,10,2,92,0.0,-67138.40981870434,216.0,6.0,210.0,4,0.994
pges,water,water.xbif50004_,4,4,15,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.929
pges,water,water.xbif50004_,4,4,20,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.187
pges,water,water.xbif50004_,4,4,30,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.072
pges,water,water.xbif50004_,4,4,50,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.972
pges,water,water.xbif50004_,4,4,5,2,94,0.0,-67158.36657533194,224.0,8.0,216.0,4,0.899
pges,water,water.xbif50004_,8,8,100,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.974
pges,water,water.xbif50004_,8,8,10,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.863
pges,water,water.xbif50004_,8,8,15,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,1.316
pges,water,water.xbif50004_,8,8,20,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.846
pges,water,water.xbif50004_,8,8,30,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.859
pges,water,water.xbif50004_,8,8,50,2,92,0.0,-67137.43825520192,222.0,6.0,216.0,3,0.84
pges,water,water.xbif50004_,8,8,5,2,94,0.0,-67184.52380562738,228.0,8.0,220.0,4,0.848
pges,water,water.xbif50005_,16,16,100,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.885
pges,water,water.xbif50005_,16,16,10,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.863
pges,water,water.xbif50005_,16,16,15,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.892
pges,water,water.xbif50005_,16,16,20,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.802
pges,water,water.xbif50005_,16,16,30,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.95
pges,water,water.xbif50005_,16,16,50,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,3,0.89
pges,water,water.xbif50005_,16,16,5,2,92,0.0,-66924.67341154098,218.0,4.0,214.0,4,0.924
pges,water,water.xbif50005_,2,2,100,2,94,0.0,-66874.55228094842,224.0,6.0,218.0,3,1.908
pges,water,water.xbif50005_,2,2,10,2,92,0.0,-66889.18839805815,218.0,4.0,214.0,3,1.67
pges,water,water.xbif50005_,2,2,15,2,92,0.0,-66874.55228094844,218.0,4.0,214.0,3,1.499
pges,water,water.xbif50005_,2,2,20,2,92,0.0,-66875.16158142596,216.0,4.0,212.0,2,1.496
pges,water,water.xbif50005_,2,2,30,2,94,0.0,-66874.55228094842,224.0,6.0,218.0,3,1.669
pges,water,water.xbif50005_,2,2,50,2,94,0.0,-66874.55228094842,224.0,6.0,218.0,3,1.727
pges,water,water.xbif50005_,2,2,5,2,92,0.0,-66905.36652382342,218.0,4.0,214.0,5,1.516
pges,water,water.xbif50005_,4,4,100,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,2,1.197
pges,water,water.xbif50005_,4,4,10,2,94,0.0,-66907.36066589972,224.0,6.0,218.0,3,1.06
pges,water,water.xbif50005_,4,4,15,2,94,0.0,-66891.33970719123,222.0,6.0,216.0,3,1.102
pges,water,water.xbif50005_,4,4,20,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,2,0.887
pges,water,water.xbif50005_,4,4,30,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,2,1.099
pges,water,water.xbif50005_,4,4,50,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,2,0.826
pges,water,water.xbif50005_,4,4,5,2,94,0.0,-66890.73040671372,224.0,6.0,218.0,4,0.82
pges,water,water.xbif50005_,8,8,100,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.774
pges,water,water.xbif50005_,8,8,10,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.725
pges,water,water.xbif50005_,8,8,15,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.853
pges,water,water.xbif50005_,8,8,20,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.851
pges,water,water.xbif50005_,8,8,30,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.818
pges,water,water.xbif50005_,8,8,50,2,94,0.0,-66886.12236487387,224.0,4.0,220.0,2,0.778
pges,water,water.xbif50005_,8,8,5,2,96,0.0,-66913.33879431173,228.0,8.0,220.0,3,0.851
pges,water,water.xbif50006_,16,16,100,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.881
pges,water,water.xbif50006_,16,16,10,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.792
pges,water,water.xbif50006_,16,16,15,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.799
pges,water,water.xbif50006_,16,16,20,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.874
pges,water,water.xbif50006_,16,16,30,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.828
pges,water,water.xbif50006_,16,16,50,2,97,0.0,-67249.26537559745,232.0,8.0,224.0,3,0.851
pges,water,water.xbif50006_,16,16,5,2,97,0.0,-67253.57397803482,232.0,8.0,224.0,3,0.884
pges,water,water.xbif50006_,2,2,100,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,2.156
pges,water,water.xbif50006_,2,2,10,2,95,0.0,-67208.28939622914,226.0,6.0,220.0,4,1.962
pges,water,water.xbif50006_,2,2,15,2,95,0.0,-67234.41570056364,226.0,6.0,220.0,4,1.976
pges,water,water.xbif50006_,2,2,20,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,1.769
pges,water,water.xbif50006_,2,2,30,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,1.708
pges,water,water.xbif50006_,2,2,50,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,2.071
pges,water,water.xbif50006_,2,2,5,2,95,0.0,-67208.28939622914,226.0,6.0,220.0,6,2.082
pges,water,water.xbif50006_,4,4,100,2,95,0.0,-67224.62507813147,226.0,6.0,220.0,2,1.002
pges,water,water.xbif50006_,4,4,10,2,94,0.0,-67251.83000113069,220.0,6.0,214.0,3,0.991
pges,water,water.xbif50006_,4,4,15,2,98,0.0,-67240.95016308971,238.0,8.0,230.0,3,0.994
pges,water,water.xbif50006_,4,4,20,2,95,0.0,-67224.62507813147,226.0,6.0,220.0,2,1.278
pges,water,water.xbif50006_,4,4,30,2,95,0.0,-67224.62507813147,226.0,6.0,220.0,2,1.103
pges,water,water.xbif50006_,4,4,50,2,95,0.0,-67224.62507813147,226.0,6.0,220.0,2,0.918
pges,water,water.xbif50006_,4,4,5,2,95,0.0,-67234.41570056364,226.0,6.0,220.0,4,1.058
pges,water,water.xbif50006_,8,8,100,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,0.926
pges,water,water.xbif50006_,8,8,10,2,97,0.0,-67232.92969369511,232.0,8.0,224.0,2,0.749
pges,water,water.xbif50006_,8,8,15,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,0.968
pges,water,water.xbif50006_,8,8,20,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,0.855
pges,water,water.xbif50006_,8,8,30,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,0.885
pges,water,water.xbif50006_,8,8,50,2,98,0.0,-67239.96686854589,236.0,8.0,228.0,3,0.858
pges,water,water.xbif50006_,8,8,5,2,97,0.0,-67232.92969369511,232.0,8.0,224.0,3,0.936
pges,water,water.xbif50007_,16,16,100,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,0.897
pges,water,water.xbif50007_,16,16,10,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,0.903
pges,water,water.xbif50007_,16,16,15,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,0.943
pges,water,water.xbif50007_,16,16,20,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,0.881
pges,water,water.xbif50007_,16,16,30,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,0.919
pges,water,water.xbif50007_,16,16,50,2,97,0.0,-67335.4734590091,226.0,8.0,218.0,4,1.053
pges,water,water.xbif50007_,16,16,5,2,95,0.0,-67376.74523128108,222.0,6.0,216.0,4,0.907
pges,water,water.xbif50007_,2,2,100,2,98,0.0,-67324.59401797371,228.0,10.0,218.0,3,1.599
