algorithm,network,bbdd,threads,threadsPGES,interleaving,seed,SHD,LL Score,BDeu Score,dfMM,dfMM plus,dfMM minus,Total iterations,Total time(s)
pges,munin,munin.xbif50006_,8,8,15,2,1686,0.0,-1110034.6817422763,3822.0,722.0,3100.0,14,492.867
pges,munin,munin.xbif50006_,8,8,20,2,1662,0.0,-1108154.7434485513,3782.0,698.0,3084.0,11,479.382
pges,munin,munin.xbif50006_,8,8,30,2,1654,0.0,-1108724.829698406,3760.0,676.0,3084.0,8,367.665
pges,munin,munin.xbif50006_,8,8,50,2,1635,0.0,-1104931.870429541,3712.0,652.0,3060.0,7,420.986
pges,munin,munin.xbif50006_,8,8,5,2,1688,0.0,-1112610.742550213,3828.0,732.0,3096.0,29,757.206
pges,munin,munin.xbif50007_,16,16,100,2,1570,0.0,-1110872.282675592,3584.0,580.0,3004.0,7,660.995
pges,munin,munin.xbif50007_,16,16,10,2,1693,0.0,-1123945.1571973108,3844.0,758.0,3086.0,13,835.741
pges,munin,munin.xbif50007_,16,16,15,2,1637,0.0,-1123469.9079180167,3730.0,682.0,3048.0,11,744.533
pges,munin,munin.xbif50007_,16,16,20,2,1647,0.0,-1119307.8005136435,3752.0,694.0,3058.0,11,800.167
pges,munin,munin.xbif50007_,16,16,30,2,1598,0.0,-1114340.8716741332,3642.0,622.0,3020.0,18,1477.128
pges,munin,munin.xbif50007_,16,16,50,2,1579,0.0,-1113517.452335708,3600.0,590.0,3010.0,6,491.341
pges,munin,munin.xbif50007_,16,16,5,2,1694,0.0,-1126615.4835932702,3848.0,762.0,3086.0,23,1401.68
pges,munin,munin.xbif50007_,16,2,100,2,1576,0.0,-1109144.3122432358,3592.0,568.0,3024.0,8,350.015
pges,munin,munin.xbif50007_,16,2,10,2,1701,0.0,-1119241.7576790939,3862.0,710.0,3152.0,44,513.95
pges,munin,munin.xbif50007_,16,2,15,2,1700,0.0,-1119313.806108504,3864.0,708.0,3156.0,30,436.315
pges,munin,munin.xbif50007_,16,2,20,2,1698,0.0,-1116732.885761302,3852.0,692.0,3160.0,24,410.114
pges,munin,munin.xbif50007_,16,2,30,2,1681,0.0,-1116719.4703085609,3820.0,680.0,3140.0,16,362.062
pges,munin,munin.xbif50007_,16,2,50,2,1617,0.0,-1111195.194273842,3686.0,638.0,3048.0,13,369.796
pges,munin,munin.xbif50007_,16,2,5,2,1672,0.0,-1116763.6270350956,3806.0,722.0,3084.0,89,793.274
pges,munin,munin.xbif50007_,16,4,100,2,1616,0.0,-1109367.870762412,3680.0,630.0,3050.0,7,359.46
pges,munin,munin.xbif50007_,16,4,15,2,1715,0.0,-1121056.0384223391,3910.0,808.0,3102.0,23,539.356
pges,munin,munin.xbif50007_,16,4,20,2,1702,0.0,-1117541.096639064,3872.0,770.0,3102.0,18,466.312
pges,munin,munin.xbif50007_,16,4,30,2,1669,0.0,-1115786.4765396316,3802.0,724.0,3078.0,12,365.053
pges,munin,munin.xbif50007_,16,4,50,2,1647,0.0,-1113317.6885259566,3758.0,698.0,3060.0,10,385.945
pges,munin,munin.xbif50007_,16,4,5,2,1767,0.0,-1132009.1542355642,4022.0,806.0,3216.0,49,695.409
pges,munin,munin.xbif50007_,16,8,100,2,1571,0.0,-1109406.5920036943,3586.0,578.0,3008.0,6,417.936
pges,munin,munin.xbif50007_,16,8,10,2,1635,0.0,-1114155.7477545983,3726.0,678.0,3048.0,30,1263.746
pges,munin,munin.xbif50007_,16,8,15,2,1611,0.0,-1113330.8356262478,3676.0,646.0,3030.0,29,1332.892
pges,munin,munin.xbif50007_,16,8,20,2,1616,0.0,-1112141.4288976307,3680.0,660.0,3020.0,10,412.478
pges,munin,munin.xbif50007_,16,8,30,2,1615,0.0,-1111336.414943324,3682.0,646.0,3036.0,8,399.447
pges,munin,munin.xbif50007_,16,8,50,2,1604,0.0,-1110688.3709772427,3658.0,640.0,3018.0,6,376.16
pges,munin,munin.xbif50007_,16,8,5,2,1644,0.0,-1115806.682344142,3742.0,700.0,3042.0,29,793.581
pges,munin,munin.xbif50007_,2,16,100,2,1570,0.0,-1110872.3118366182,3584.0,580.0,3004.0,7,948.978
pges,munin,munin.xbif50007_,2,16,10,2,1695,0.0,-1123960.382859527,3848.0,760.0,3088.0,13,1744.888
pges,munin,munin.xbif50007_,2,16,15,2,1635,0.0,-1123469.9079180167,3726.0,680.0,3046.0,11,1327.689
pges,munin,munin.xbif50007_,2,16,20,2,1647,0.0,-1119377.9364604542,3752.0,694.0,3058.0,11,1369.413
pges,munin,munin.xbif50007_,2,16,50,2,1579,0.0,-1113517.452335708,3600.0,590.0,3010.0,7,1442.374
pges,munin,munin.xbif50007_,2,16,5,2,1692,0.0,-1126578.247636217,3844.0,760.0,3084.0,22,2455.159
pges,munin,munin.xbif50007_,2,2,100,2,1576,0.0,-1109144.3122432358,3592.0,568.0,3024.0,8,741.437
pges,munin,munin.xbif50007_,2,2,10,2,1701,0.0,-1119241.7576790939,3862.0,710.0,3152.0,44,1005.17
pges,munin,munin.xbif50007_,2,2,15,2,1700,0.0,-1119313.806108504,3864.0,708.0,3156.0,30,902.065
pges,munin,munin.xbif50007_,2,2,20,2,1698,0.0,-1116732.885761302,3852.0,692.0,3160.0,24,895.074
pges,munin,munin.xbif50007_,2,2,30,2,1681,0.0,-1116719.4703085609,3820.0,680.0,3140.0,16,571.318
pges,munin,munin.xbif50007_,2,2,50,2,1617,0.0,-1111195.194273842,3686.0,638.0,3048.0,13,763.347
pges,munin,munin.xbif50007_,2,2,5,2,1670,0.0,-1116759.752318377,3802.0,720.0,3082.0,89,1743.093
pges,munin,munin.xbif50007_,2,4,100,2,1615,0.0,-1109257.1407421827,3676.0,626.0,3050.0,7,764.245
pges,munin,munin.xbif50007_,2,4,15,2,1715,0.0,-1121070.5577269036,3910.0,810.0,3100.0,23,895.292
pges,munin,munin.xbif50007_,2,4,20,2,1705,0.0,-1117733.0625787992,3880.0,776.0,3104.0,18,968.696
pges,munin,munin.xbif50007_,2,4,50,2,1647,0.0,-1113317.6885259566,3758.0,698.0,3060.0,10,1031.79
pges,munin,munin.xbif50007_,2,4,5,2,1766,0.0,-1131887.8040033453,4018.0,802.0,3216.0,49,1456.529
pges,munin,munin.xbif50007_,2,8,100,2,1567,0.0,-1109073.93621153,3578.0,572.0,3006.0,6,636.191
pges,munin,munin.xbif50007_,2,8,10,2,1635,0.0,-1114155.7477545983,3726.0,678.0,3048.0,30,2260.021
pges,munin,munin.xbif50007_,2,8,15,2,1614,0.0,-1113322.1679984194,3682.0,648.0,3034.0,28,1963.904
pges,munin,munin.xbif50007_,2,8,30,2,1615,0.0,-1111329.5155795887,3682.0,648.0,3034.0,9,978.192
pges,munin,munin.xbif50007_,2,8,50,2,1604,0.0,-1110681.4716135075,3658.0,642.0,3016.0,7,920.147
pges,munin,munin.xbif50007_,4,16,100,2,1570,0.0,-1110872.282675592,3584.0,580.0,3004.0,7,923.532
pges,munin,munin.xbif50007_,4,16,10,2,1698,0.0,-1124007.869453628,3856.0,766.0,3090.0,13,1089.287
pges,munin,munin.xbif50007_,4,16,15,2,1635,0.0,-1123399.771971206,3726.0,680.0,3046.0,11,1095.377
pges,munin,munin.xbif50007_,4,16,20,2,1647,0.0,-1119307.8005136435,3752.0,694.0,3058.0,11,981.803
pges,munin,munin.xbif50007_,4,16,30,2,1598,0.0,-1114338.2971259232,3642.0,622.0,3020.0,17,1747.121
pges,munin,munin.xbif50007_,4,16,50,2,1579,0.0,-1113517.452335708,3600.0,590.0,3010.0,6,618.757
pges,munin,munin.xbif50007_,4,16,5,2,1694,0.0,-1126578.247636217,3848.0,762.0,3086.0,22,1567.024
pges,munin,munin.xbif50007_,4,2,100,2,1574,0.0,-1109144.3122432358,3588.0,566.0,3022.0,8,435.355
pges,munin,munin.xbif50007_,4,2,10,2,1701,0.0,-1119241.7576790939,3862.0,710.0,3152.0,44,697.598
pges,munin,munin.xbif50007_,4,2,15,2,1700,0.0,-1119313.806108504,3864.0,708.0,3156.0,30,534.558
pges,munin,munin.xbif50007_,4,2,20,2,1698,0.0,-1116732.885761302,3852.0,692.0,3160.0,24,446.28
pges,munin,munin.xbif50007_,4,2,30,2,1681,0.0,-1116719.4703085609,3820.0,680.0,3140.0,16,521.509
pges,munin,munin.xbif50007_,4,2,50,2,1617,0.0,-1111195.194273842,3686.0,638.0,3048.0,13,470.158
pges,munin,munin.xbif50007_,4,2,5,2,1672,0.0,-1116763.6270350956,3806.0,722.0,3084.0,89,1368.791
pges,munin,munin.xbif50007_,4,4,15,2,1715,0.0,-1121056.0384223391,3910.0,808.0,3102.0,23,811.015
pges,munin,munin.xbif50007_,4,4,20,2,1705,0.0,-1117733.0625787992,3880.0,776.0,3104.0,19,680.623
pges,munin,munin.xbif50007_,4,4,30,2,1669,0.0,-1115786.4765396316,3802.0,724.0,3078.0,12,516.334
pges,munin,munin.xbif50007_,4,4,50,2,1647,0.0,-1113317.6885259566,3758.0,698.0,3060.0,10,689.782
pges,munin,munin.xbif50007_,4,4,5,2,1766,0.0,-1131887.8040033453,4018.0,802.0,3216.0,49,1000.62
pges,munin,munin.xbif50007_,4,8,100,2,1571,0.0,-1109406.5920036943,3586.0,578.0,3008.0,6,592.736
pges,munin,munin.xbif50007_,4,8,10,2,1635,0.0,-1114162.1505963563,3726.0,678.0,3048.0,30,1556.714
pges,munin,munin.xbif50007_,4,8,15,2,1611,0.0,-1113353.9408214984,3676.0,646.0,3030.0,30,1627.732
pges,munin,munin.xbif50007_,4,8,20,2,1613,0.0,-1111786.3381895835,3672.0,654.0,3018.0,10,526.498
pges,munin,munin.xbif50007_,4,8,30,2,1615,0.0,-1111336.414943324,3682.0,646.0,3036.0,8,547.455
pges,munin,munin.xbif50007_,4,8,50,2,1604,0.0,-1110681.4716135075,3658.0,642.0,3016.0,7,529.182
pges,munin,munin.xbif50007_,4,8,5,2,1644,0.0,-1115806.682344142,3742.0,700.0,3042.0,29,1008.465
pges,munin,munin.xbif50007_,8,16,100,2,1570,0.0,-1110872.282675592,3584.0,580.0,3004.0,7,664.672
pges,munin,munin.xbif50007_,8,16,10,2,1699,0.0,-1123960.382859527,3856.0,764.0,3092.0,13,898.572
pges,munin,munin.xbif50007_,8,16,15,2,1637,0.0,-1123399.771971206,3730.0,682.0,3048.0,11,759.585
pges,munin,munin.xbif50007_,8,16,20,2,1647,0.0,-1119307.8005136435,3752.0,694.0,3058.0,11,854.847
pges,munin,munin.xbif50007_,8,16,30,2,1598,0.0,-1114340.8716741332,3642.0,622.0,3020.0,17,1403.834
pges,munin,munin.xbif50007_,8,16,50,2,1579,0.0,-1113517.452335708,3600.0,590.0,3010.0,7,578.992
pges,munin,munin.xbif50007_,8,16,5,2,1694,0.0,-1126508.1116894062,3848.0,762.0,3086.0,22,1302.649
pges,munin,munin.xbif50007_,8,2,100,2,1576,0.0,-1109144.3122432358,3592.0,568.0,3024.0,8,347.071
pges,munin,munin.xbif50007_,8,2,10,2,1701,0.0,-1119241.7576790939,3862.0,710.0,3152.0,44,528.099
pges,munin,munin.xbif50007_,8,2,15,2,1700,0.0,-1119313.806108504,3864.0,708.0,3156.0,30,518.805
pges,munin,munin.xbif50007_,8,2,20,2,1698,0.0,-1116732.885761302,3852.0,692.0,3160.0,24,428.451
pges,munin,munin.xbif50007_,8,2,30,2,1681,0.0,-1116719.4703085609,3820.0,680.0,3140.0,16,417.081
pges,munin,munin.xbif50007_,8,2,50,2,1617,0.0,-1111195.194273842,3686.0,638.0,3048.0,13,377.581
pges,munin,munin.xbif50007_,8,2,5,2,1672,0.0,-1116763.6270350956,3806.0,722.0,3084.0,89,853.72
pges,munin,munin.xbif50007_,8,4,100,2,1615,0.0,-1109257.1407421827,3676.0,626.0,3050.0,7,396.821
pges,munin,munin.xbif50007_,8,4,15,2,1715,0.0,-1121070.5577269036,3910.0,810.0,3100.0,23,580.671
pges,munin,munin.xbif50007_,8,4,20,2,1702,0.0,-1117541.096639064,3872.0,770.0,3102.0,18,577.757
pges,munin,munin.xbif50007_,8,4,30,2,1669,0.0,-1115786.4765396316,3802.0,724.0,3078.0,12,394.014
pges,munin,munin.xbif50007_,8,4,50,2,1647,0.0,-1113317.6885259566,3758.0,698.0,3060.0,10,456.729
pges,munin,munin.xbif50007_,8,4,5,2,1766,0.0,-1131887.8040033453,4018.0,802.0,3216.0,49,691.403
pges,munin,munin.xbif50007_,8,8,100,2,1571,0.0,-1109406.5920036943,3586.0,578.0,3008.0,6,497.661
pges,munin,munin.xbif50007_,8,8,10,2,1634,0.0,-1114079.855668939,3726.0,676.0,3050.0,30,1279.992
pges,munin,munin.xbif50007_,8,8,15,2,1613,0.0,-1113368.581227891,3680.0,648.0,3032.0,29,1438.599
pges,munin,munin.xbif50007_,8,8,20,2,1616,0.0,-1112141.4288976307,3680.0,660.0,3020.0,10,498.672
pges,munin,munin.xbif50007_,8,8,30,2,1615,0.0,-1111336.414943324,3682.0,646.0,3036.0,8,405.302
pges,munin,munin.xbif50007_,8,8,50,2,1604,0.0,-1110688.3709772427,3658.0,640.0,3018.0,6,382.959
pges,munin,munin.xbif50007_,8,8,5,2,1642,0.0,-1115788.7131709075,3738.0,698.0,3040.0,30,885.0
pges,munin,munin.xbif50008_,16,16,100,2,1598,0.0,-1110875.2839520613,3644.0,620.0,3024.0,6,556.914
pges,munin,munin.xbif50008_,16,16,10,2,1687,0.0,-1122930.6495184244,3836.0,746.0,3090.0,13,825.006
pges,munin,munin.xbif50008_,16,16,15,2,1700,0.0,-1120696.919255412,3856.0,754.0,3102.0,10,653.951
pges,munin,munin.xbif50008_,16,16,20,2,1701,0.0,-1123908.0009831404,3856.0,750.0,3106.0,10,727.652
pges,munin,munin.xbif50008_,16,16,30,2,1670,0.0,-1116475.8396674374,3784.0,698.0,3086.0,9,711.878
pges,munin,munin.xbif50008_,16,16,50,2,1629,0.0,-1112090.508790809,3704.0,640.0,3064.0,7,574.582
pges,munin,munin.xbif50008_,16,16,5,2,1769,0.0,-1132354.9003114721,3998.0,850.0,3148.0,20,1142.145
pges,munin,munin.xbif50008_,16,2,100,2,1672,0.0,-1115007.024983404,3804.0,718.0,3086.0,8,380.293
pges,munin,munin.xbif50008_,16,2,10,2,1740,0.0,-1126009.2558360128,3958.0,850.0,3108.0,53,661.268
pges,munin,munin.xbif50008_,16,2,15,2,1740,0.0,-1125133.1107557174,3958.0,850.0,3108.0,37,576.001
pges,munin,munin.xbif50008_,16,2,20,2,1727,0.0,-1124586.5425352145,3926.0,824.0,3102.0,29,528.163
pges,munin,munin.xbif50008_,16,2,30,2,1717,0.0,-1123214.3864081425,3904.0,810.0,3094.0,20,471.327
pges,munin,munin.xbif50008_,16,2,50,2,1716,0.0,-1122822.1996972018,3906.0,810.0,3096.0,14,419.163
pges,munin,munin.xbif50008_,16,2,5,2,1748,0.0,-1127484.8607711454,3976.0,852.0,3124.0,100,967.748
pges,munin,munin.xbif50008_,16,4,100,2,1588,0.0,-1108343.968162452,3618.0,586.0,3032.0,6,321.453
pges,munin,munin.xbif50008_,16,4,10,2,1700,0.0,-1121669.6275495086,3864.0,778.0,3086.0,31,609.349
pges,munin,munin.xbif50008_,16,4,15,2,1692,0.0,-1119069.1474375948,3836.0,756.0,3080.0,23,509.914
pges,munin,munin.xbif50008_,16,4,20,2,1661,0.0,-1118269.9448703192,3782.0,722.0,3060.0,17,432.131
pges,munin,munin.xbif50008_,16,4,30,2,1648,0.0,-1114843.184744385,3754.0,686.0,3068.0,12,352.773
pges,munin,munin.xbif50008_,16,4,50,2,1623,0.0,-1112520.8168232434,3688.0,648.0,3040.0,11,382.422
pges,munin,munin.xbif50008_,16,4,5,2,1725,0.0,-1127018.4386203005,3932.0,832.0,3100.0,55,890.646
pges,munin,munin.xbif50008_,16,8,100,2,1580,0.0,-1108882.8214218472,3606.0,588.0,3018.0,6,396.794
pges,munin,munin.xbif50008_,16,8,10,2,1665,0.0,-1117292.246166642,3792.0,724.0,3068.0,17,535.823
pges,munin,munin.xbif50008_,16,8,15,2,1661,0.0,-1117179.2552172588,3780.0,710.0,3070.0,14,512.398
pges,munin,munin.xbif50008_,16,8,20,2,1627,0.0,-1114642.2326418718,3708.0,662.0,3046.0,14,563.656
pges,munin,munin.xbif50008_,16,8,30,2,1612,0.0,-1113460.8719222913,3678.0,636.0,3042.0,11,496.231
pges,munin,munin.xbif50008_,16,8,50,2,1629,0.0,-1111781.0967914057,3700.0,646.0,3054.0,9,466.673
pges,munin,munin.xbif50008_,16,8,5,2,1662,0.0,-1120302.4774302384,3790.0,724.0,3066.0,27,673.652
pges,munin,munin.xbif50008_,2,16,100,2,1598,0.0,-1110875.2839520613,3644.0,620.0,3024.0,6,792.154
pges,munin,munin.xbif50008_,2,16,10,2,1699,0.0,-1123714.6118567165,3860.0,762.0,3098.0,13,1381.699
pges,munin,munin.xbif50008_,2,16,15,2,1698,0.0,-1120711.2517117,3852.0,752.0,3100.0,10,1523.025
pges,munin,munin.xbif50008_,2,16,20,2,1701,0.0,-1123908.0009831404,3856.0,750.0,3106.0,10,1262.771
pges,munin,munin.xbif50008_,2,16,30,2,1670,0.0,-1116475.8396674374,3784.0,698.0,3086.0,9,1303.704
pges,munin,munin.xbif50008_,2,16,5,2,1771,0.0,-1133131.490094919,4002.0,854.0,3148.0,19,1726.623
pges,munin,munin.xbif50008_,2,2,100,2,1671,0.0,-1114969.5550540872,3804.0,718.0,3086.0,9,605.809
pges,munin,munin.xbif50008_,2,2,10,2,1740,0.0,-1126009.2558360128,3958.0,850.0,3108.0,53,1156.994
pges,munin,munin.xbif50008_,2,2,15,2,1739,0.0,-1125091.5922514463,3954.0,848.0,3106.0,37,1251.626
pges,munin,munin.xbif50008_,2,2,20,2,1726,0.0,-1124562.6522199097,3926.0,826.0,3100.0,29,967.779
pges,munin,munin.xbif50008_,2,2,30,2,1721,0.0,-1123214.3864081425,3912.0,814.0,3098.0,20,1151.303
pges,munin,munin.xbif50008_,2,2,50,2,1716,0.0,-1122798.4949140486,3906.0,806.0,3100.0,14,791.148
pges,munin,munin.xbif50008_,2,2,5,2,1747,0.0,-1127429.4653233846,3976.0,852.0,3124.0,100,1407.755
pges,munin,munin.xbif50008_,2,4,100,2,1588,0.0,-1108343.968162452,3618.0,586.0,3032.0,6,676.319
pges,munin,munin.xbif50008_,2,4,10,2,1704,0.0,-1121733.5887073008,3872.0,786.0,3086.0,31,1289.691
pges,munin,munin.xbif50008_,2,4,15,2,1692,0.0,-1119069.1474375946,3836.0,756.0,3080.0,23,911.688
pges,munin,munin.xbif50008_,2,4,20,2,1661,0.0,-1118269.9448703192,3782.0,722.0,3060.0,17,786.021
pges,munin,munin.xbif50008_,2,4,30,2,1648,0.0,-1114843.184744385,3754.0,686.0,3068.0,12,549.811
pges,munin,munin.xbif50008_,2,4,50,2,1623,0.0,-1112520.8168232434,3688.0,648.0,3040.0,11,864.414
pges,munin,munin.xbif50008_,2,4,5,2,1721,0.0,-1126954.0365298009,3924.0,824.0,3100.0,55,1286.274
pges,munin,munin.xbif50008_,2,8,100,2,1580,0.0,-1108882.8214218472,3606.0,588.0,3018.0,6,687.765
pges,munin,munin.xbif50008_,2,8,10,2,1665,0.0,-1117292.246166642,3792.0,724.0,3068.0,17,1040.961
pges,munin,munin.xbif50008_,2,8,30,2,1612,0.0,-1113460.8719222913,3678.0,636.0,3042.0,11,976.394
pges,munin,munin.xbif50008_,2,8,5,2,1664,0.0,-1120305.333998661,3794.0,726.0,3068.0,28,1083.479
pges,munin,munin.xbif50008_,4,16,100,2,1598,0.0,-1110875.2839520613,3644.0,620.0,3024.0,6,744.35
pges,munin,munin.xbif50008_,4,16,10,2,1699,0.0,-1123781.9678111111,3860.0,762.0,3098.0,13,973.719
pges,munin,munin.xbif50008_,4,16,15,2,1699,0.0,-1120711.2517117003,3856.0,754.0,3102.0,10,910.486
pges,munin,munin.xbif50008_,4,16,20,2,1701,0.0,-1123908.0009831402,3856.0,750.0,3106.0,10,1069.627
pges,munin,munin.xbif50008_,4,16,30,2,1670,0.0,-1116461.5072111492,3784.0,698.0,3086.0,10,1036.118
pges,munin,munin.xbif50008_,4,16,50,2,1629,0.0,-1112090.508790809,3704.0,640.0,3064.0,6,680.296
pges,munin,munin.xbif50008_,4,16,5,2,1773,0.0,-1133032.2931542168,4006.0,856.0,3150.0,19,1261.631
pges,munin,munin.xbif50008_,4,2,100,2,1670,0.0,-1115016.259556149,3800.0,714.0,3086.0,9,507.519
pges,munin,munin.xbif50008_,4,2,10,2,1740,0.0,-1126009.2558360128,3958.0,850.0,3108.0,53,877.707
pges,munin,munin.xbif50008_,4,2,15,2,1739,0.0,-1125091.5922514463,3954.0,848.0,3106.0,37,806.806
pges,munin,munin.xbif50008_,4,2,20,2,1726,0.0,-1124562.6522199097,3926.0,826.0,3100.0,29,664.615
pges,munin,munin.xbif50008_,4,2,30,2,1721,0.0,-1123214.3864081425,3912.0,814.0,3098.0,20,616.679
pges,munin,munin.xbif50008_,4,2,50,2,1716,0.0,-1122822.1996972018,3906.0,810.0,3096.0,14,695.726
pges,munin,munin.xbif50008_,4,2,5,2,1747,0.0,-1127429.4653233846,3976.0,852.0,3124.0,100,1186.417
pges,munin,munin.xbif50008_,4,4,100,2,1588,0.0,-1108343.968162452,3618.0,586.0,3032.0,6,486.409
pges,munin,munin.xbif50008_,4,4,10,2,1704,0.0,-1121733.5887073008,3872.0,786.0,3086.0,31,822.747
pges,munin,munin.xbif50008_,4,4,15,2,1692,0.0,-1119069.1474375948,3836.0,756.0,3080.0,23,688.786
pges,munin,munin.xbif50008_,4,4,20,2,1661,0.0,-1118269.9448703192,3782.0,722.0,3060.0,17,604.368
pges,munin,munin.xbif50008_,4,4,30,2,1650,0.0,-1114843.184744385,3758.0,688.0,3070.0,12,568.895
pges,munin,munin.xbif50008_,4,4,50,2,1623,0.0,-1112520.8168232434,3688.0,648.0,3040.0,11,595.371
pges,munin,munin.xbif50008_,4,4,5,2,1722,0.0,-1126969.8341195083,3926.0,826.0,3100.0,55,1098.106
pges,munin,munin.xbif50008_,4,8,100,2,1580,0.0,-1108882.8214218472,3606.0,588.0,3018.0,6,617.881
pges,munin,munin.xbif50008_,4,8,10,2,1665,0.0,-1117292.246166642,3792.0,724.0,3068.0,17,748.147
pges,munin,munin.xbif50008_,4,8,15,2,1661,0.0,-1117294.6392511788,3784.0,714.0,3070.0,14,655.654
pges,munin,munin.xbif50008_,4,8,20,2,1624,0.0,-1114535.8620973707,3700.0,654.0,3046.0,13,735.985
pges,munin,munin.xbif50008_,4,8,30,2,1612,0.0,-1113460.8719222913,3678.0,636.0,3042.0,11,635.469
pges,munin,munin.xbif50008_,4,8,50,2,1629,0.0,-1111781.0967914057,3700.0,646.0,3054.0,9,729.834
pges,munin,munin.xbif50008_,4,8,5,2,1662,0.0,-1120302.4774302384,3790.0,724.0,3066.0,27,984.708
pges,munin,munin.xbif50008_,8,16,100,2,1598,0.0,-1110875.2839520613,3644.0,620.0,3024.0,6,642.656
pges,munin,munin.xbif50008_,8,16,10,2,1697,0.0,-1123714.6118567165,3856.0,760.0,3096.0,13,996.174
pges,munin,munin.xbif50008_,8,16,15,2,1701,0.0,-1120696.919255412,3860.0,756.0,3104.0,10,737.233
pges,munin,munin.xbif50008_,8,16,20,2,1705,0.0,-1123908.0009831404,3864.0,754.0,3110.0,10,720.573
pges,munin,munin.xbif50008_,8,16,30,2,1670,0.0,-1116461.5072111492,3784.0,698.0,3086.0,10,894.701
pges,munin,munin.xbif50008_,8,16,50,2,1629,0.0,-1112090.508790809,3704.0,640.0,3064.0,7,592.558
pges,munin,munin.xbif50008_,8,16,5,2,1769,0.0,-1132192.404708463,3998.0,856.0,3142.0,21,1345.325
pges,munin,munin.xbif50008_,8,2,100,2,1670,0.0,-1115016.259556149,3800.0,714.0,3086.0,9,448.384
pges,munin,munin.xbif50008_,8,2,10,2,1740,0.0,-1126009.2558360128,3958.0,850.0,3108.0,53,742.226
pges,munin,munin.xbif50008_,8,2,15,2,1739,0.0,-1125091.5922514463,3954.0,848.0,3106.0,37,600.126
pges,munin,munin.xbif50008_,8,2,20,2,1727,0.0,-1124586.5425352145,3926.0,824.0,3102.0,29,540.755
pges,munin,munin.xbif50008_,8,2,30,2,1722,0.0,-1123342.4273029913,3912.0,812.0,3100.0,20,492.332
pges,munin,munin.xbif50008_,8,2,50,2,1717,0.0,-1122723.1860139724,3906.0,804.0,3102.0,15,450.191
pges,munin,munin.xbif50008_,8,2,5,2,1748,0.0,-1127484.8607711454,3976.0,852.0,3124.0,100,1008.585
pges,munin,munin.xbif50008_,8,4,100,2,1588,0.0,-1108343.968162452,3618.0,586.0,3032.0,6,481.842
pges,munin,munin.xbif50008_,8,4,10,2,1699,0.0,-1121653.8299598012,3862.0,776.0,3086.0,31,712.672
pges,munin,munin.xbif50008_,8,4,15,2,1695,0.0,-1119084.945027302,3842.0,760.0,3082.0,23,593.402
pges,munin,munin.xbif50008_,8,4,20,2,1661,0.0,-1118269.9448703192,3782.0,722.0,3060.0,17,469.591
pges,munin,munin.xbif50008_,8,4,30,2,1650,0.0,-1114843.184744385,3758.0,688.0,3070.0,12,380.478
pges,munin,munin.xbif50008_,8,4,50,2,1623,0.0,-1112520.8168232434,3688.0,648.0,3040.0,11,402.447
pges,munin,munin.xbif50008_,8,4,5,2,1721,0.0,-1126954.0365298009,3924.0,824.0,3100.0,55,917.435
pges,munin,munin.xbif50008_,8,8,100,2,1580,0.0,-1108882.8214218472,3606.0,588.0,3018.0,6,426.086
pges,munin,munin.xbif50008_,8,8,10,2,1665,0.0,-1117292.246166642,3792.0,724.0,3068.0,17,544.35
pges,munin,munin.xbif50008_,8,8,15,2,1661,0.0,-1117179.2552172588,3780.0,710.0,3070.0,14,515.251
pges,munin,munin.xbif50008_,8,8,20,2,1624,0.0,-1114535.8620973707,3700.0,654.0,3046.0,13,524.577
pges,munin,munin.xbif50008_,8,8,30,2,1613,0.0,-1113522.7859753687,3682.0,640.0,3042.0,11,525.806
pges,munin,munin.xbif50008_,8,8,50,2,1629,0.0,-1111781.0967914057,3700.0,646.0,3054.0,9,509.501
pges,munin,munin.xbif50008_,8,8,5,2,1664,0.0,-1120305.333998661,3794.0,726.0,3068.0,28,738.239
pges,munin,munin.xbif50009_,16,16,100,2,1604,0.0,-1099553.7240067031,3650.0,608.0,3042.0,4,406.062
pges,munin,munin.xbif50009_,16,16,10,2,1693,0.0,-1108322.2293970447,3836.0,752.0,3084.0,12,711.538
pges,munin,munin.xbif50009_,16,16,15,2,1669,0.0,-1108612.188005697,3788.0,718.0,3070.0,9,561.767
pges,munin,munin.xbif50009_,16,16,20,2,1651,0.0,-1106257.3687837212,3750.0,676.0,3074.0,8,533.591
pges,munin,munin.xbif50009_,16,16,30,2,1622,0.0,-1100513.2424865905,3690.0,616.0,3074.0,6,422.592
pges,munin,munin.xbif50009_,16,16,50,2,1601,0.0,-1100332.609872681,3646.0,608.0,3038.0,6,495.133
pges,munin,munin.xbif50009_,16,16,5,2,1671,0.0,-1109438.6622171563,3796.0,728.0,3068.0,22,1232.719
pges,munin,munin.xbif50009_,16,2,100,2,1610,0.0,-1099371.6863742995,3660.0,610.0,3050.0,6,319.699
pges,munin,munin.xbif50009_,16,2,10,2,1661,0.0,-1102775.1655230601,3762.0,684.0,3078.0,45,572.868
pges,munin,munin.xbif50009_,16,2,15,2,1666,0.0,-1102846.6993489505,3774.0,692.0,3082.0,33,583.167
pges,munin,munin.xbif50009_,16,2,20,2,1656,0.0,-1102232.5459481748,3752.0,674.0,3078.0,27,558.145
pges,munin,munin.xbif50009_,16,2,30,2,1652,0.0,-1101936.8338778168,3744.0,670.0,3074.0,20,519.754
